max_value,0.8885199240986718,0.9941969619388974,0.9945753517545347,0.9926793557833089,1.0,0.9978597722797705,0.9987044865675713,0.9844660194174757,0.9977984758679086,0.9840753710188428,0.9702361429977042,0.9341374450799966,0.9996818495148205,0.9810659055720335,0.9942553222749512,0.995336570161242,0.8742803796483585,0.9117234936945353,0.860490045941807,0.7664826740263723,0.619742093951489,0.6201037184155357
index_set,321,467,170,134,170,236,134,439,113,398,274,36,170,263,274,274,467,170,284,170,113,84
mean_value,0.38471553452325696,0.38621383454719876,0.40653168763235403,0.423236543477847,0.4648115061484497,0.47326620849706486,0.46986618111490724,0.425748362021508,0.3068613003299949,0.19760198929180947,0.10898817021968163,0.4432773678730695,0.43105685832092633,0.41535819421278763,0.4077061176017191,0.39779231566516976,0.38441569174235124,0.3762834760473834,0.333533884530895,0.3008181060846491,0.26619312832285674,0.23690767111432215

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
0,0.41324415975885453,0.47263269890057924,0.569717297556301,0.6128018397853583,0.6864048941051302,0.7235356662601244,0.6726040701010904,0.6891339721569336,0.12986548368631945,0.06646924389223297,0.03939638611242591,0.7661964692963933,0.7143065338838961,0.7024338770779637,0.6963886820551005,0.6619595447501565,0.4057271557271557,0.42323930147764344,0.41280871443328016,0.42362694300518133,0.40504691038498863,0.3384393063583815,0.933449,0.0808148,0.0576646,31,0.00477224,0.0433327,0.405855,23,0.661741,0.76459,0.00721902
1,0.3504011911655224,0.3339414137870549,0.38816338799639294,0.4676145339652449,0.5734163494744271,0.484419582943306,0.4767456943143331,0.43164747120681024,0.201864078366644,0.11582121690411729,0.04455788968142438,0.46835071946839957,0.4690536804357942,0.5368134054155258,0.4738896905563572,0.4810941163930932,0.32894736842105265,0.34786893323478685,0.2693492397203344,0.28998582291532415,0.2208218232044199,0.17076491108653113,0.909673,0.0162845,0.264709,31,0.00814786,0.0179129,0.493199,74,0.485102,0.702169,0.00488887
2,0.3037534476555942,0.2824451233310704,0.36537858188663463,0.37712220234400673,0.5271159474376854,0.46133162054475385,0.43828527069376955,0.31730837010615953,0.16776363018098006,0.08638819625276695,0.03116603976356802,0.3857168883220987,0.4176968269907776,0.38098285326589776,0.3525225952647618,0.34130046996672503,0.32072148669986644,0.3531003061151847,0.28218218218218216,0.2340137079159449,0.1949804344892727,0.15507651295721936,0.920354,0.00624496,0.259425,16,0.00305765,0.0214879,0.490011,11,3.47902,0.66094,0.00595415
3,0.318852027382833,0.2682375606683709,0.2928448920357096,0.41661355428085833,0.500982070910556,0.36262167423750813,0.37678323887065923,0.3273355105776632,0.04597170971709719,0.0847831861345375,0.028169543090011073,0.37102692645614765,0.4170087389333066,0.3269641673011273,0.3788227847169575,0.3979516920134497,0.31667503766951277,0.3137076042789617,0.29702414373947217,0.31915940399212817,0.30547038889785383,0.29962013295346623,0.902523,0.0940906,0.384071,45,0.00508672,0.0420471,0.354211,27,2.31102,0.689869,0.0043632
4,0.7107426303854876,0.5519762005949851,0.6852093128646689,0.7908703071672355,0.792551398719245,0.6562638486449633,0.7576850245489902,0.6614279110812287,0.0026677958924412604,0.01004728132387711,0.0,0.7928162185985015,0.7664062705489361,0.6442294976668619,0.7643646856183844,0.7768891672488136,0.6476232654266312,0.6812790872241405,0.6451372315035799,0.2583753335309813,0.2169553327256153,0.07141738449490997,0.980867,0.0799023,0.40541,85,0.00128519,0.0160307,0.0162572,27,0.425351,0.722214,0.00197144
5,0.44455922865013775,0.5901215412464442,0.39826275787187837,0.5708438480950329,0.44670788023238495,0.517553250027513,0.5741692631312572,0.6248480005558836,0.3968038082284937,0.31980519480519476,0.2976075741255173,0.49934767336834707,0.5200329500841279,0.44371694008228246,0.5259010153456702,0.6246438003892132,0.4263932702418507,0.3915914948453608,0.40336967294350845,0.42457441429293785,0.3387856415478615,0.2995,0.965646,0.0205806,0.34264,95,0.00382527,0.0173336,0.415165,43,3.92854,0.317659,0.00934787
6,0.2510062202707647,0.23641261289811444,0.3102107099180016,0.30007392033662184,0.33700775332422184,0.27773935741510114,0.34609974071826555,0.2957471186897621,0.12392038026682128,0.07606617428598395,0.026298958756171498,0.29961259503073023,0.33535811592580156,0.30529407877743,0.2765603070731666,0.1983747160454723,0.2486670182223003,0.24094059405940593,0.18361923982509254,0.26124978027772894,0.15659796901799572,0.16742042592168538,0.907961,0.00915952,0.268222,23,0.00784146,0.0217429,0.188437,26,1.31243,0.21234,0.00691944
7,0.4330550565359822,0.45676807488606974,0.45697976999916057,0.4670579509174756,0.5347563225568391,0.5304543340052721,0.5819713753737941,0.4904240766073872,0.4368549157346643,0.06689364336286607,0.0343928752443704,0.6018900099474207,0.5363564251718667,0.4418371841588916,0.534202486896284,0.5370518651818954,0.41018978761861724,0.40759643916913946,0.45901461829994583,0.449952335557674,0.3720820002369949,0.3953698679688913,0.950151,0.0709845,0.25129,2,0.00615976,0.0344397,0.254369,91,2.68509,0.47817,0.00492422
8,0.07230580288609145,0.04681950274459157,0.03839305586467834,0.03660413460338585,0.005074596569572765,0.019062181447502602,0.06434065515628229,0.052108569786063264,0.03022772640241167,0.050536362523962985,0.026994716748293568,0.028799444829979204,0.026451832996562286,0.0037784327061135548,0.027217741935483875,0.03624072857008731,0.12727519695734857,0.10266012396694213,0.10781393217231894,0.06985555292446133,0.0156544426728511,0.015639097744360897,0.958849,0.0926848,0.239706,34,0.00690022,0.0230191,0.330642,5,2.62272,0.196278,0.00857384
9,0.3639540353470869,0.3825257832263086,0.49558941459502803,0.5265951882845188,0.537516005121639,0.6096284604176785,0.4848204763597582,0.42224405501864704,0.25113902160538304,0.18400837988826813,0.0746656682043928,0.49530778164924505,0.5133709981167609,0.5268018792253925,0.5336287731701159,0.48447257897620066,0.355604146420473,0.3420365535248042,0.32698088593953833,0.3055136932910669,0.3131329197815599,0.29224224224224227,0.920504,0.0230935,0.17384,75,0.00665634,0.0478374,0.0234525,62,2.64768,0.565603,0.00684044
