max_value,0.834379591291572,0.8831190798376184,0.9016868006457719,0.8887655796482841,0.98900285858416,0.9065314439484204,0.9915268579423014,0.9879588594364077,0.9610569669290054,0.9478798586572438,0.8569086363077427,0.8483249581239531,0.988906081984841,0.9854040583837664,0.8909712399811409,0.8866298607777244,0.8710277476360254,0.8710477371357719,0.8464769647696477,0.7137446548564448,0.5716996476009759,0.5232956041063438
index_set,15,73,73,73,73,138,73,73,15,482,73,230,73,426,73,73,73,73,73,171,120,304
mean_value,0.373655664632945,0.37808438680059675,0.41459395335548554,0.4294976875418503,0.4723071600362337,0.4410479599586505,0.43725999371840896,0.44974748697954237,0.3964765169034841,0.35081381637841014,0.27854017329364045,0.46834830085639245,0.4691845177269017,0.4667613414820388,0.46150320883664064,0.44943964980152373,0.37805381736912835,0.3548310429656444,0.31347406200166245,0.27059868057845726,0.23610858721548003,0.20628411865387195

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
0,0.26536822884966527,0.28580406944771786,0.37877113493203673,0.3358707603823057,0.3199224754394172,0.3169537347185146,0.20820174940361236,0.26588141345577965,0.4094075193017791,0.274880373155334,0.218006378281135,0.4364139693356047,0.29572729153734745,0.2523642491144812,0.2555114257756288,0.3579917593540858,0.2954880171375017,0.2936853157342133,0.21940376569037656,0.20929196971945974,0.11122770199370413,0.14292074799643806,0.986846,0.183649,0.435761,82,0.00257646,0.0317536,0.0306956,0.0322709,93
1,0.3430518742900417,0.449583931133429,0.4477477953213286,0.6613694882523334,0.5533494266747133,0.7674515350694733,0.6041231556962878,0.5857288037166086,0.3572816057842767,0.30121184156203706,0.10545461894464547,0.7502920560747663,0.5682812464945146,0.7226221259347264,0.7445707258402368,0.6628043831168831,0.3578834465498749,0.37068239258635216,0.3605338223308884,0.3386987077760145,0.34027939464493595,0.2842661034846885,0.933923,0.0412111,0.143564,35,0.00859645,0.0880815,0.029672,0.198855,5
2,0.7018022111161593,0.5590951453020419,0.6174835775644265,0.42969647950278833,0.4578652627343147,0.5151413359310704,0.43613344994560466,0.5684475172847265,0.7682577163096643,0.4773086109874094,0.4739497154848864,0.5224898558231892,0.5649568725989997,0.6315887571758741,0.5390455953044222,0.5429534372310929,0.6775356638971626,0.5033736294630307,0.40341499628804756,0.3254560530679934,0.23454069687370882,0.10070921985815606,0.992153,0.0525988,0.0385749,36,0.0012744,0.0544401,0.0385792,0.454961,72
3,0.6219723183391004,0.6636758108406267,0.6301725515258029,0.675272682707627,0.7492114623179653,0.6337499146349792,0.6599629586999969,0.8061002178649237,0.6755973465576093,0.760363347992214,0.6477337347382506,0.7054539295392954,0.8058265121995868,0.737853274979601,0.7310827141130795,0.7024006017174018,0.6467739638228173,0.5770301037186947,0.5048207291352818,0.4534005037783375,0.5040885040885041,0.37290365011509374,0.965389,0.0263699,0.346144,5,0.00403312,0.0533092,0.0250933,0.453149,88
4,0.4895752895752896,0.5453364332603938,0.5807426597582037,0.6466700759214823,0.7027027027027026,0.6312912525007482,0.7509849936486748,0.827011808868382,0.6203920693374996,0.48999356400747796,0.3301097028437533,0.6874453575799966,0.7647112282455583,0.6854102083782305,0.7749961300854196,0.8152783295810709,0.48210946266051613,0.4604758250191865,0.47403814353434015,0.33141929846461116,0.36375085871307533,0.3116351156869257,0.942112,0.0260721,0.107277,82,0.00217881,0.00703146,0.0365583,0.459702,16
5,0.33851103960945306,0.31851050503900247,0.39755038305762946,0.4799711034856421,0.6488465648375134,0.6674310034807569,0.6299286070785322,0.34829862874555617,0.24487228853805676,0.12690237833458717,0.06213614112403443,0.36749235245840484,0.5162425384857052,0.38216549827256563,0.4863258772572242,0.40193493963199245,0.28959710083137924,0.37174982431482784,0.36862606232294615,0.30432256565187077,0.27314862498712533,0.26064392119173474,0.917797,0.026755,0.341558,59,0.00599203,0.0902174,0.0441176,0.404122,18
6,0.21506312581628206,0.27694971394158385,0.41351142510210837,0.3017079419299744,0.32901209945485976,0.2187734241908007,0.2665627435697584,0.41024188981473986,0.42144260684460455,0.3808271113002437,0.4673678532901834,0.44203830760434537,0.5150727377763773,0.40293154244514795,0.4900747095826916,0.385857213149324,0.5064198268139743,0.3190826727066818,0.24541751527494904,0.295472492761253,0.20900439238653,0.09007352941176472,0.978019,0.148263,0.249772,43,0.00471593,0.0394259,0.0495208,0.0819674,70
7,0.17792494481236198,0.24075611469442493,0.2917314725293203,0.22898190847818378,0.343160165378393,0.1253558057686106,0.0549804483719073,0.15103172602542403,0.1446501411986194,0.10700688154752047,0.07558960815624616,0.13307746244971763,0.16954620905711548,0.2096157293969999,0.1659915549663672,0.19587241302860003,0.29394602479941645,0.28123973277844705,0.16337409846346818,0.2074824629773967,0.1010282591500683,0.12415179693390299,0.904462,0.0986957,0.0913967,83,0.000334223,0.063404,0.0144145,0.249438,63
8,0.5030788779200469,0.5141679546625451,0.5957366771159874,0.6361167235268789,0.7285197655568025,0.7647497390526368,0.7401660794131586,0.7588790331130508,0.5853510282646135,0.46981001804049083,0.2904166396682434,0.6794090056285178,0.7710705367574626,0.7913125590179415,0.7240926568507924,0.7255067567567568,0.417155678287884,0.45723049956178785,0.35070802427511805,0.22028701613933488,0.2709381694982811,0.22831272514847634,0.9556,0.00253885,0.00579785,62,0.00626979,0.0206777,0.0154646,0.297457,66
9,0.30435881238155404,0.31118881118881114,0.49152711323763953,0.3461950271642146,0.41841851494696236,0.415742080720373,0.345711582345411,0.41556042941244375,0.4542053819234946,0.3571883786316776,0.34708265170990105,0.47165496489468406,0.25995923250764386,0.32253556455369625,0.3133252669787995,0.3861620069027819,0.39233124362151917,0.36779686787289034,0.26914439703570625,0.2954545454545454,0.2275309054460407,0.21491179407522465,0.963414,0.162425,0.132445,45,0.00703278,0.0115733,0.0124186,0.386123,36
10,0.40172150795380257,0.428273947246645,0.47292029951789927,0.5448352786519539,0.4833204034134988,0.42447593006877127,0.6419417035272769,0.604168403501459,0.4816620657512638,0.35317273795534665,0.2759415833973866,0.5353456429658263,0.6471254816045933,0.6148356026747046,0.5033161806746713,0.6104970597072584,0.335966735966736,0.18344081068631968,0.25313124934217446,0.29647003635510727,0.27285525008280886,0.2766946156177391,0.948442,0.0841429,0.188086,20,0.000242606,0.0952192,0.0108128,0.476574,53
11,0.5958508403361344,0.5416694073538117,0.6885456167744815,0.7804775162406141,0.6712107793522267,0.6413300196045137,0.635625467146837,0.8397478710970112,0.8282438042004028,0.6304531085353002,0.6924215156968606,0.6188522838952271,0.7914605094374199,0.6039514705329978,0.7182585905649388,0.5563780722750891,0.5916020326290452,0.5143230869849575,0.4292572719570743,0.43591316079970566,0.37410805300713557,0.3819665329829899,0.982366,0.0386483,0.10333,45,0.000500235,0.0788166,0.0240525,0.316274,86
12,0.29548306148055203,0.34182885387704665,0.5666613949074806,0.364078902810701,0.3343100098729259,0.20995041887502142,0.43480781882450015,0.38567174056915954,0.4296653903778924,0.2603555188094254,0.40033044196612966,0.27820141993163294,0.44329520881640305,0.38699099633183887,0.2868739559827682,0.5543388159329872,0.2576004745662168,0.43507462686567167,0.2515247345832392,0.174061433447099,0.26521305401168593,0.10537934239572444,0.980271,0.163115,0.15779,86,0.00856639,0.0414264,0.036614,0.323286,48
