max_value,0.7626262626262627,0.7278645833333333,0.5841121495327103,0.5797101449275363,0.7057646116893515,0.6875,0.32020202020202015
index_set,1,428,39,22,479,377,156
mean_value,0.531030303030303,0.467359375,0.42261682242990656,0.47539130434782606,0.3630587136375767,0.2814,0.15151717171717172

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
17,0.5858585858585859,0.43880208333333337,0.4532710280373832,0.49275362318840576,0.5377635441686683,0.23750000000000004,0.17575757575757578,0.863052,0.0840442,0.178302,34,0.00263399,0.774487,0.0832297,0.345474,27
18,0.5808080808080809,0.40364583333333337,0.4439252336448598,0.4318840579710145,0.5980784627702161,0.23124999999999996,0.18181818181818177,0.86521,0.0775723,0.394018,8,0.00451082,0.365835,0.0867688,0.0839785,20
19,0.28787878787878785,0.2734375,0.5233644859813085,0.45797101449275357,0.5188150520416333,0.56875,0.2161616161616161,0.939569,0.0425746,0.235613,25,0.00552356,0.0974637,0.0743419,0.26116,60
20,0.41414141414141414,0.5182291666666667,0.4953271028037384,0.4260869565217391,0.5372297838270617,0.4125,0.18686868686868685,0.908586,0.0742962,0.348802,85,0.00464153,0.22685,0.0166422,0.060267,76
21,0.15656565656565657,0.16276041666666663,0.3878504672897196,0.2753623188405797,0.2756872164398185,0.6125,0.24444444444444446,0.968807,0.0277246,0.422635,74,0.00240487,0.769423,0.0382918,0.230173,84
22,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.723755,0.129138,0.225265,32,0.006459,0.965842,0.0494729,0.473911,76
23,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.748149,0.100706,0.340492,61,0.00294765,0.740813,0.0392729,0.482175,82
24,0.07070707070707072,0.078125,0.383177570093458,0.1681159420289855,0.19629036562583402,0.49375,0.11515151515151512,0.993234,0.190254,0.210976,54,0.00745417,0.755297,0.0729029,0.217887,41
25,0.7626262626262627,0.7161458333333333,0.3551401869158879,0.518840579710145,0.20589805177475318,0.125,0.09090909090909094,0.761872,0.0393399,0.410829,4,0.00597991,0.415161,0.0239535,0.211331,97
26,0.2676767676767676,0.22135416666666663,0.5,0.45507246376811594,0.4059247397918335,0.50625,0.28181818181818186,0.950663,0.00517328,0.00861272,29,0.00863607,0.03125,0.0879358,0.14635,20
27,0.20707070707070707,0.17317708333333337,0.3598130841121495,0.3536231884057971,0.26941553242594074,0.61875,0.23838383838383836,0.975083,0.144351,0.391776,63,0.00821315,0.938409,0.0236789,0.334974,14
28,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5391304347826087,0.10408326661329059,0.125,0.09090909090909094,0.760012,0.121737,0.0234499,66,0.00336975,0.899338,0.0863026,0.193406,26
29,0.7626262626262627,0.5690104166666667,0.46261682242990654,0.5391304347826087,0.29650386976247667,0.125,0.09090909090909094,0.789369,0.151364,0.131614,84,0.00517425,0.0827477,0.0393762,0.242151,92
30,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.750378,0.18074,0.473188,69,0.00826467,0.168791,0.052027,0.0401918,25
31,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.741139,0.0103616,0.42165,11,0.00837325,0.574896,0.0316157,0.39495,40
32,0.33333333333333337,0.45442708333333337,0.4532710280373832,0.45797101449275357,0.6650653856418468,0.35,0.18686868686868685,0.872171,0.0283974,0.403081,64,0.00320799,0.909471,0.0963936,0.0823484,17
33,0.40909090909090906,0.44010416666666663,0.4392523364485982,0.4869565217391304,0.6234320789965306,0.31875,0.18080808080808086,0.881662,0.192186,0.452965,50,0.00877323,0.1917,0.0517137,0.472697,45
34,0.09090909090909094,0.06770833333333337,0.2570093457943925,0.2028985507246377,0.2938350680544436,0.55,0.14343434343434347,0.986691,0.00992942,0.183311,60,0.00557083,0.50686,0.0633874,0.426638,13
35,0.7626262626262627,0.7161458333333333,0.40654205607476634,0.5246376811594202,0.29770483053109154,0.125,0.09090909090909094,0.80478,0.113413,0.269162,96,0.00164505,0.190337,0.0217892,0.323665,84
36,0.7626262626262627,0.515625,0.3551401869158879,0.5304347826086957,0.2068321323725647,0.125,0.09090909090909094,0.771035,0.0863469,0.0957051,22,0.00506902,0.778866,0.0478993,0.477653,85
37,0.4191919191919192,0.37890625,0.49065420560747663,0.4434782608695652,0.6437149719775821,0.35,0.17272727272727273,0.904996,0.0675144,0.0338296,78,0.0042555,0.417321,0.07509,0.409756,51
38,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.715596,0.0897323,0.341399,82,0.00682725,0.501073,0.0870194,0.101844,89
39,0.398989898989899,0.30208333333333337,0.5841121495327103,0.4492753623188406,0.633306645316253,0.35,0.19191919191919193,0.918516,0.0299695,0.324682,39,0.00173565,0.0422981,0.0153361,0.302533,64
40,0.5808080808080809,0.5390625,0.48130841121495327,0.5101449275362319,0.49119295436349075,0.125,0.13030303030303025,0.830857,0.0615537,0.274639,12,0.00218228,0.627299,0.0875345,0.158435,16
41,0.28787878787878785,0.3671875,0.4719626168224299,0.4318840579710145,0.5449693087803575,0.5,0.20101010101010097,0.934806,0.088057,0.080485,56,0.00522484,0.089552,0.0659659,0.307804,75
42,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.704012,0.0408884,0.388797,19,0.000563188,0.0146093,0.0664395,0.154177,53
43,0.41414141414141414,0.4453125,0.4392523364485982,0.4869565217391304,0.5844675740592473,0.23750000000000004,0.18787878787878787,0.863931,0.179744,0.347398,62,0.00724042,0.733238,0.047397,0.372576,38
44,0.2828282828282829,0.18489583333333337,0.4112149532710281,0.3623188405797102,0.3773685615158794,0.49375,0.2343434343434343,0.949574,0.0368441,0.404646,100,0.0074077,0.485475,0.0813874,0.119382,21
