max_value,0.7626262626262627,0.7252604166666667,0.5794392523364487,0.5797101449275363,0.700960768614892,0.68125,0.304040404040404
index_set,0,16,412,8,35,101,237
mean_value,0.6011313131313132,0.516859375,0.38879439252336456,0.5070666666666667,0.27343101147584736,0.2450375,0.12953939393939395

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
10,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.717338,0.153892,0.0801739,72,0.00539382,0.044393,0.437958,83,3.85118,0.541934,0.00264391
11,0.7626262626262627,0.3984375,0.4392523364485982,0.44637681159420295,0.44782492660795303,0.125,0.1515151515151515,0.831108,0.0115567,0.267566,28,0.00139783,0.0852448,0.28578,9,1.25501,0.131404,0.00107156
12,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.14949494949494946,0.799004,0.0555021,0.245449,37,0.0019317,0.0652124,0.320858,29,2.68418,0.0764233,0.00270774
13,0.7373737373737373,0.5768229166666667,0.3457943925233645,0.5072463768115942,0.26581265012009603,0.16249999999999998,0.09090909090909094,0.919139,0.151884,0.340347,99,0.00402346,0.0744186,0.302147,7,3.45634,0.708293,0.0095149
14,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5768115942028986,0.10408326661329059,0.125,0.09090909090909094,0.757166,0.160139,0.168706,46,0.00335443,0.0451118,0.432106,66,2.5211,0.0706274,0.0046109
15,0.7626262626262627,0.53125,0.3551401869158879,0.5014492753623188,0.26514544969308784,0.125,0.09090909090909094,0.772454,0.0150189,0.0551123,70,0.00367177,0.0278809,0.0661345,95,2.70752,0.167474,0.00763552
16,0.7626262626262627,0.7252604166666667,0.4439252336448598,0.5304347826086957,0.37363223912463306,0.125,0.09090909090909094,0.800029,0.0363918,0.0124123,65,0.000168953,0.037395,0.404336,78,1.46626,0.713675,0.000191479
17,0.7626262626262627,0.421875,0.48130841121495327,0.4492753623188406,0.3889778489458233,0.125,0.09090909090909094,0.814142,0.0227252,0.18262,66,0.00834484,0.0583221,0.383025,46,3.12316,0.625272,0.00247974
18,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.738987,0.0645804,0.498486,71,0.00805069,0.0134139,0.134767,74,1.22,0.295558,0.000116369
19,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.796264,0.125602,0.0684204,90,0.00966053,0.0117219,0.421219,14,2.21154,0.631183,0.00256871
20,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.73105,0.0948471,0.333115,76,0.00227524,0.0474973,0.0952492,30,2.16404,0.432737,0.00500149
21,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5681159420289855,0.10408326661329059,0.125,0.09090909090909094,0.818362,0.0841961,0.27916,75,0.00421228,0.0244569,0.231069,75,2.12883,0.0653956,0.00281864
22,0.7626262626262627,0.53125,0.4532710280373832,0.49275362318840576,0.4659727782225781,0.125,0.11818181818181817,0.821971,0.149828,0.36525,17,0.00311348,0.0951556,0.248847,3,0.409897,0.169956,0.00621581
23,0.23232323232323238,0.17317708333333337,0.48130841121495327,0.4144927536231884,0.4659727782225781,0.6375,0.21111111111111114,0.979774,0.0714209,0.108927,48,0.0015466,0.0963352,0.270603,28,3.53745,0.687527,0.00593724
24,0.7626262626262627,0.5403645833333333,0.3551401869158879,0.5420289855072464,0.20429677074993324,0.125,0.09090909090909094,0.807065,0.0468912,0.400972,7,0.00571011,0.0787927,0.33842,13,3.94976,0.182064,0.00864381
25,0.7626262626262627,0.5390625,0.44859813084112155,0.5246376811594202,0.5472377902321858,0.125,0.09090909090909094,0.812842,0.140986,0.359594,14,0.00903076,0.0638877,0.0324176,93,1.71944,0.637842,0.00826148
26,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.701572,0.187073,0.3496,30,0.00767283,0.0586535,0.24128,30,3.24309,0.62773,0.00348132
27,0.41414141414141414,0.43359375,0.5,0.5246376811594202,0.4838537496663998,0.375,0.18181818181818177,0.847261,0.0903165,0.243248,32,0.00712455,0.0175295,0.272129,84,2.03922,0.681895,0.00930989
28,0.4949494949494949,0.44140625,0.48130841121495327,0.518840579710145,0.5667200427008273,0.44375,0.19494949494949498,0.912248,0.0447023,0.256855,8,0.0089394,0.0468993,0.454582,23,0.563665,0.273772,0.00309503
29,0.2777777777777778,0.28645833333333337,0.514018691588785,0.4318840579710145,0.4901254336802775,0.50625,0.22525252525252526,0.939729,0.0237299,0.107177,87,0.00373505,0.0907646,0.358338,38,0.282654,0.689003,0.00725954
30,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.729882,0.00567,0.0914577,14,0.00948792,0.0275809,0.423156,80,3.59799,0.632603,0.0095796
31,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.744493,0.107106,0.480737,33,0.00823183,0.0758756,0.215692,67,3.2113,0.519952,0.00834854
32,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.779691,0.181684,0.375526,16,0.00134412,0.0652679,0.422169,21,1.87408,0.281014,0.00489165
33,0.5707070707070707,0.45703125,0.49065420560747663,0.5101449275362319,0.5448358686949559,0.23124999999999996,0.17474747474747476,0.860657,0.0323096,0.157194,62,0.00136325,0.0386991,0.318141,39,1.61817,0.64522,0.0078347
34,0.5555555555555556,0.5950520833333333,0.4112149532710281,0.5072463768115942,0.5648518815052042,0.4625,0.17474747474747476,0.960854,0.145576,0.442468,15,0.00940914,0.0492025,0.0405795,88,1.09157,0.300366,0.00739808
35,0.3939393939393939,0.3515625,0.5186915887850467,0.4869565217391304,0.700960768614892,0.30625,0.19393939393939397,0.89732,0.176264,0.382185,5,0.00681184,0.0474178,0.0311144,57,1.55197,0.612474,0.00453906
36,0.3232323232323232,0.40755208333333337,0.4672897196261683,0.4608695652173913,0.4894582332532693,0.55,0.22626262626262628,0.933109,0.0942142,0.0961243,93,0.00376441,0.024736,0.100638,43,1.0228,0.744882,0.00246685
37,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.715548,0.0831325,0.366373,92,0.00736091,0.0842513,0.204459,70,2.03429,0.272406,0.00387188
38,0.41414141414141414,0.33984375,0.383177570093458,0.42898550724637685,0.4681078195890045,0.48750000000000004,0.17878787878787883,0.965458,0.0410029,0.491632,82,0.00425655,0.0253145,0.258272,82,3.98207,0.173636,0.00162036
39,0.7272727272727273,0.63671875,0.33644859813084116,0.536231884057971,0.4133973845743262,0.14375000000000004,0.09090909090909094,0.936509,0.1529,0.478078,14,0.00224252,0.0852097,0.320283,53,3.00054,0.706625,0.00369824
40,0.7373737373737373,0.640625,0.3457943925233645,0.5536231884057972,0.18361355751267683,0.125,0.09090909090909094,0.900328,0.165592,0.306921,2,0.00975158,0.0177611,0.22984,54,2.161,0.392807,0.00921511
41,0.41414141414141414,0.29947916666666663,0.42056074766355145,0.4608695652173913,0.5561782759540966,0.475,0.22525252525252526,0.975773,0.181855,0.0979815,56,0.00906776,0.0564944,0.201007,66,3.84006,0.670055,0.00396342
42,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.719481,0.158645,0.261394,37,0.00332625,0.0714756,0.120597,59,0.438367,0.0806048,0.00451222
43,0.13131313131313127,0.09895833333333337,0.3457943925233645,0.28985507246376807,0.2832933013077128,0.6,0.1717171717171717,0.986915,0.0302491,0.00307157,67,0.00221064,0.0679378,0.064333,79,0.93529,0.449937,0.00238782
44,0.7373737373737373,0.6393229166666667,0.3457943925233645,0.5565217391304348,0.199759807846277,0.125,0.09090909090909094,0.901092,0.137041,0.407662,56,0.0034725,0.0327078,0.472185,8,3.33238,0.584979,0.00354085
45,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5681159420289855,0.10408326661329059,0.125,0.09090909090909094,0.827361,0.121667,0.0450924,77,0.00614168,0.0204929,0.0593548,27,2.58807,0.12903,0.00860849
46,0.7626262626262627,0.62890625,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.774915,0.0384192,0.109871,39,0.00534096,0.0822624,0.114236,74,3.25012,0.072633,0.00929352
47,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.2068321323725647,0.125,0.09090909090909094,0.726137,0.163979,0.190312,24,0.00448275,0.0562377,0.0188185,50,0.962439,0.507407,0.00872168
48,0.31313131313131315,0.31770833333333337,0.49065420560747663,0.4434782608695652,0.6159594342140379,0.55,0.19393939393939397,0.925614,0.136105,0.0476216,45,0.00462213,0.0634456,0.403827,67,1.79096,0.692479,0.00156245
49,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.802966,0.0926617,0.111533,13,0.0035384,0.0824207,0.225734,49,0.655545,0.00901648,0.00392389
50,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.797369,0.0952675,0.237626,15,0.00419678,0.0710368,0.0039996,58,2.78379,0.349769,0.00180267
51,0.4545454545454546,0.30729166666666663,0.4299065420560748,0.4,0.34307445956765414,0.53125,0.1777777777777778,0.943487,0.0378341,0.404275,23,0.00632919,0.0139752,0.473919,90,3.54946,0.0816773,0.00592192
52,0.7373737373737373,0.6393229166666667,0.3457943925233645,0.5565217391304348,0.10408326661329059,0.125,0.09090909090909094,0.90369,0.16323,0.354339,79,0.00704745,0.0925708,0.0330834,26,2.38599,0.147109,0.00620176
53,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.72429,0.0486185,0.112952,27,0.00664053,0.0667556,0.077305,43,2.88181,0.47768,0.000595562
54,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.536231884057971,0.10408326661329059,0.125,0.09090909090909094,0.728804,0.0962962,0.484635,63,0.0072728,0.0917625,0.260472,23,0.27232,0.247339,0.00213368
55,0.0757575757575758,0.14973958333333337,0.4719626168224299,0.4318840579710145,0.3533493461435815,0.5875,0.16767676767676765,0.990742,0.197991,0.263099,2,0.00303501,0.0101834,0.272502,34,2.35007,0.286238,0.0049499
56,0.0757575757575758,0.125,0.31775700934579443,0.21739130434782605,0.2429943955164131,0.50625,0.14646464646464652,0.992411,0.171172,0.427208,35,0.00577197,0.0332578,0.0865359,37,0.763007,0.330115,0.00564
57,0.7626262626262627,0.5078125,0.3551401869158879,0.527536231884058,0.2060314918601548,0.125,0.09090909090909094,0.776801,0.0848144,0.344746,85,0.0051097,0.053363,0.462042,46,2.42162,0.796931,0.00494443
58,0.5858585858585859,0.46223958333333337,0.4299065420560748,0.5333333333333333,0.4029890579129971,0.23124999999999996,0.13131313131313127,0.84964,0.0212284,0.465482,16,0.00915119,0.0115721,0.0611916,19,0.213355,0.181208,0.00434397
59,0.4292929292929293,0.34244791666666663,0.5046728971962617,0.35072463768115947,0.5388310648518815,0.44999999999999996,0.17878787878787883,0.910838,0.0263823,0.200663,36,0.00481009,0.0186994,0.487163,53,0.973563,0.544412,0.00803089
60,0.16161616161616166,0.15234375,0.4672897196261683,0.2927536231884058,0.3341339738457433,0.64375,0.1838383838383838,0.985697,0.095993,0.418057,74,0.0080039,0.0450608,0.329676,75,3.23234,0.692955,0.00242297
61,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5652173913043479,0.25447024286095543,0.125,0.09090909090909094,0.861556,0.0840167,0.0843826,24,0.00867679,0.0868819,0.430603,88,3.56892,0.729765,0.0039737
62,0.7272727272727273,0.6171875,0.4252336448598131,0.5391304347826087,0.15358953829730448,0.21875,0.09090909090909094,0.935287,0.114833,0.184428,61,0.00317046,0.0410741,0.221873,22,3.63415,0.0899686,0.00652133
63,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.781108,0.0796486,0.302579,82,0.00859152,0.0915695,0.258926,13,1.24503,0.211398,0.00640664
64,0.0757575757575758,0.17578125,0.3598130841121495,0.3014492753623188,0.29997331198291965,0.525,0.12323232323232325,0.994734,0.10152,0.0607635,75,0.0092587,0.0297485,0.262448,31,1.34939,0.0755722,0.0020032
65,0.40909090909090906,0.36067708333333337,0.49065420560747663,0.5130434782608695,0.5894048572191086,0.44375,0.18181818181818177,0.900607,0.0647353,0.13272,68,0.0027091,0.072459,0.229119,98,0.92307,0.518593,0.00410515
66,0.2828282828282829,0.2734375,0.5233644859813085,0.4782608695652174,0.4271417133706965,0.56875,0.24848484848484853,0.947029,0.0579534,0.193199,91,0.00561688,0.0426889,0.188932,48,2.33005,0.732702,0.00134171
67,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.721683,0.175798,0.259213,69,0.00345477,0.0379073,0.00821214,64,1.92566,0.535327,0.00365717
68,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5246376811594202,0.10408326661329059,0.125,0.09090909090909094,0.752551,0.129047,0.441868,61,0.0088372,0.0577311,0.00353304,70,2.44279,0.717381,0.00706167
69,0.7373737373737373,0.5,0.36448598130841126,0.5449275362318841,0.1650653856418468,0.1875,0.09090909090909094,0.916027,0.0818255,0.186703,74,0.00882713,0.0509048,0.395541,32,2.32027,0.150434,0.00220658
70,0.7424242424242424,0.6458333333333333,0.3457943925233645,0.5652173913043479,0.1926874833199893,0.125,0.09090909090909094,0.87533,0.132188,0.241227,11,0.00478606,0.013903,0.155234,20,1.01875,0.0243898,0.00128407
71,0.33838383838383834,0.47526041666666663,0.5186915887850467,0.4434782608695652,0.5820656525220176,0.46875,0.2404040404040404,0.918562,0.0970234,0.261628,12,0.00860052,0.0148398,0.136353,28,0.743003,0.33919,0.00635082
72,0.5808080808080809,0.51171875,0.3457943925233645,0.5594202898550724,0.19602348545503068,0.25,0.12828282828282833,0.89543,0.0661967,0.241548,34,0.00794332,0.0877603,0.118387,86,2.18967,0.110892,0.00518188
73,0.25757575757575757,0.33463541666666663,0.47663551401869164,0.5014492753623188,0.5386976247664799,0.6,0.19494949494949498,0.927641,0.0155391,0.446339,7,0.00113531,0.0182636,0.0413572,66,0.686877,0.461552,0.00984209
74,0.398989898989899,0.43098958333333337,0.4953271028037384,0.4608695652173913,0.6096877502001601,0.4,0.202020202020202,0.907999,0.109206,0.28845,55,0.00978933,0.0135555,0.157667,93,1.20507,0.694623,0.00780096
75,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5710144927536231,0.10408326661329059,0.125,0.09090909090909094,0.804952,0.177083,0.034206,77,0.00188769,0.025285,0.0213116,58,1.58356,0.10606,0.00767141
76,0.7626262626262627,0.5416666666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.768166,0.190565,0.360428,11,0.000977472,0.0778232,0.00156107,9,0.444428,0.516172,0.00854283
77,0.601010101010101,0.5299479166666667,0.3271028037383178,0.5420289855072464,0.44021884174005876,0.19999999999999996,0.18585858585858583,0.952578,0.127904,0.349283,82,0.00543305,0.0891114,0.223359,69,3.77634,0.495391,0.007161
78,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.794533,0.144196,0.292452,5,0.00515145,0.0610101,0.41046,4,2.01977,0.247001,0.0012683
79,0.7626262626262627,0.7057291666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.746402,0.131205,0.0074923,28,0.0068669,0.0437954,0.156434,52,0.944218,0.416599,0.0091238
80,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.771089,0.195409,0.0466059,84,0.00776479,0.0728911,0.388759,22,3.90889,0.530629,0.00988439
81,0.5909090909090908,0.43098958333333337,0.4299065420560748,0.4521739130434783,0.5072057646116894,0.23124999999999996,0.1323232323232323,0.858532,0.0466202,0.468071,94,0.00807964,0.0344678,0.234399,56,0.901153,0.502662,0.00727449
82,0.7373737373737373,0.6393229166666667,0.3457943925233645,0.5565217391304348,0.1848145182812917,0.125,0.09090909090909094,0.901614,0.147144,0.330442,39,0.00161062,0.0397238,0.134732,43,3.77407,0.0675034,0.00530885
83,0.7272727272727273,0.5924479166666667,0.3411214953271028,0.5449275362318841,0.47264478249266084,0.14375000000000004,0.09090909090909094,0.932086,0.161322,0.274318,65,0.00502256,0.0661767,0.0346454,36,2.40283,0.591922,0.000176231
84,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.746033,0.0725246,0.108207,26,0.00497337,0.0786727,0.0390756,86,3.09879,0.203983,0.00473064
85,0.7626262626262627,0.5130208333333333,0.35046728971962615,0.5623188405797102,0.1961569255404323,0.125,0.1333333333333333,0.834131,0.0511107,0.317993,87,0.009191,0.0324723,0.327772,13,2.96495,0.156902,0.00634036
86,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5449275362318841,0.10408326661329059,0.125,0.09090909090909094,0.732315,0.159362,0.468045,46,0.00677509,0.0211649,0.108163,57,0.88318,0.77604,0.00994908
87,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.76267,0.0334341,0.455317,47,0.00137697,0.0911126,0.286707,28,3.27606,0.431907,0.00894581
88,0.4545454545454546,0.39453125,0.4252336448598131,0.5014492753623188,0.49613023752335206,0.24375000000000002,0.1717171717171717,0.874645,0.0308246,0.174037,73,0.00466572,0.0636638,0.293109,85,1.50195,0.158628,0.0098723
89,0.7626262626262627,0.6497395833333333,0.3551401869158879,0.5739130434782609,0.10408326661329059,0.125,0.09090909090909094,0.787623,0.0622607,0.0100683,50,0.0060012,0.0926732,0.113323,63,0.861249,0.200855,0.00468217
90,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.744126,0.0490012,0.178113,70,0.00445547,0.0571516,0.277218,4,0.625435,0.196041,0.00713368
91,0.5202020202020202,0.33854166666666663,0.46261682242990654,0.4347826086956522,0.5781958900453696,0.23750000000000004,0.14646464646464652,0.863765,0.0278893,0.100739,49,0.00285389,0.0863519,0.0726644,62,3.96848,0.719111,0.000430179
92,0.4191919191919192,0.359375,0.5093457943925234,0.4347826086956522,0.570723245262877,0.375,0.19191919191919193,0.9055,0.117758,0.456399,60,0.00481903,0.0805522,0.458585,9,0.839014,0.793482,0.00164826
93,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.70363,0.00372618,0.0795414,34,0.00620289,0.0759503,0.426481,5,3.29844,0.373954,0.00100696
94,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.755072,0.0640784,0.324585,32,0.00964169,0.0143297,0.0103146,51,1.41344,0.170466,0.0076578
95,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.749077,0.188343,0.180197,38,0.00416949,0.0881455,0.23761,69,0.193616,0.593177,0.00792319
96,0.7626262626262627,0.5364583333333333,0.4392523364485982,0.527536231884058,0.2061649319455564,0.125,0.09090909090909094,0.778548,0.168682,0.356673,85,0.00745116,0.0503561,0.176016,73,3.56265,0.760457,0.00656297
97,0.40909090909090906,0.5364583333333333,0.4953271028037384,0.47536231884057967,0.5632506004803843,0.125,0.18787878787878787,0.857846,0.0936762,0.44338,10,0.00554948,0.0982221,0.434734,83,2.98686,0.75843,0.00768842
98,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5652173913043479,0.10408326661329059,0.125,0.09090909090909094,0.841452,0.166068,0.026444,89,0.00608305,0.0307895,0.476686,36,2.37427,0.34872,0.00205669
99,0.7626262626262627,0.53125,0.4532710280373832,0.5391304347826087,0.29490258873765685,0.125,0.09090909090909094,0.791235,0.103167,0.304029,49,0.00637795,0.083875,0.052854,46,0.30612,0.685723,0.0038408
100,0.7626262626262627,0.51953125,0.3551401869158879,0.5420289855072464,0.20629837203095813,0.125,0.09090909090909094,0.781508,0.0141772,0.154071,12,0.00450822,0.0530034,0.0252622,99,1.43482,0.794656,0.00844369
101,0.15656565656565657,0.16015625,0.383177570093458,0.36811594202898545,0.2604750467040299,0.68125,0.23636363636363633,0.966613,0.0404247,0.121301,6,0.00918511,0.0329628,0.0799055,41,2.69814,0.665231,0.00676835
102,0.2828282828282829,0.24348958333333337,0.5233644859813085,0.4,0.3867093674939952,0.6375,0.26868686868686864,0.956192,0.166869,0.481645,36,0.00514851,0.0455363,0.0927943,58,0.698405,0.259525,0.00202326
103,0.7373737373737373,0.6302083333333333,0.3411214953271028,0.5507246376811594,0.10341606618628241,0.20625000000000004,0.09090909090909094,0.92419,0.178175,0.312807,97,0.00264233,0.0420076,0.0488633,86,2.83721,0.116204,0.0039903
104,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.71123,0.0218945,0.469753,65,0.00644579,0.081972,0.304141,89,2.99428,0.352822,0.00665502
105,0.7121212121212122,0.6484375,0.3457943925233645,0.5652173913043479,0.16479850547104347,0.125,0.09090909090909094,0.871789,0.0826866,0.00223818,3,0.00177623,0.051273,0.214748,52,2.65163,0.0922184,0.0014189
106,0.14141414141414144,0.1015625,0.42056074766355145,0.3826086956521739,0.2951694689084601,0.64375,0.17878787878787883,0.980128,0.157272,0.391072,5,0.00298871,0.0439413,0.400774,47,0.17535,0.457979,0.0097532
107,0.4191919191919192,0.37109375,0.485981308411215,0.48985507246376814,0.552175073392047,0.44999999999999996,0.16868686868686866,0.92201,0.154748,0.0143917,45,0.00821111,0.0614165,0.0588428,73,2.07357,0.723213,0.00534942
108,0.7626262626262627,0.6497395833333333,0.35046728971962615,0.5681159420289855,0.10408326661329059,0.125,0.09090909090909094,0.830081,0.172878,0.14836,56,0.00853993,0.0415663,0.351612,7,2.45604,0.123185,0.00381588
109,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5768115942028986,0.10408326661329059,0.125,0.09090909090909094,0.759763,0.105472,0.199166,10,0.00627944,0.0236238,0.318509,17,1.81496,0.572968,0.00158139
110,0.4242424242424242,0.37890625,0.5046728971962617,0.33913043478260874,0.46623965839338133,0.34375,0.18080808080808086,0.879956,0.00483151,0.267264,10,0.00531467,0.0800077,0.1434,6,2.26814,0.368283,0.00456954
111,0.5555555555555556,0.5611979166666667,0.42056074766355145,0.5217391304347826,0.20576461168935145,0.23124999999999996,0.1393939393939394,0.85238,0.0392268,0.454088,41,0.00649394,0.0211543,0.24961,29,2.39353,0.269132,0.00375642
112,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.743331,0.118684,0.172902,61,0.00455152,0.0230756,0.0874798,79,1.96151,0.296659,0.00401853
113,0.7626262626262627,0.5260416666666667,0.3551401869158879,0.5391304347826087,0.2954363490792634,0.125,0.09090909090909094,0.790787,0.0229634,0.497786,76,0.00697661,0.0938167,0.194232,17,0.600211,0.250302,0.00801213
114,0.7626262626262627,0.546875,0.3551401869158879,0.5304347826086957,0.38070456365092076,0.125,0.09090909090909094,0.791954,0.133501,0.243813,85,0.00952736,0.0556826,0.468529,1,0.578356,0.697225,0.00813787
115,0.7373737373737373,0.6393229166666667,0.3457943925233645,0.5478260869565217,0.29343474779823864,0.125,0.09090909090909094,0.912857,0.154313,0.196808,69,0.00758428,0.0681431,0.236762,4,1.13622,0.365648,0.00687533
116,0.5656565656565656,0.6484375,0.3457943925233645,0.5652173913043479,0.19735788630904727,0.125,0.15353535353535352,0.869447,0.0602116,0.32927,64,0.00626307,0.0315087,0.420067,85,1.12705,0.0468922,0.00464201
117,0.18686868686868685,0.24739583333333337,0.47663551401869164,0.40289855072463765,0.28649586335735255,0.60625,0.26969696969696966,0.95425,0.0250072,0.216521,21,0.00655778,0.0706404,0.0601797,20,3.98797,0.676141,0.00808746
118,0.7373737373737373,0.62890625,0.3457943925233645,0.5507246376811594,0.1790765946090206,0.125,0.09090909090909094,0.922639,0.164668,0.1593,96,0.00689741,0.060208,0.0368534,76,3.44225,0.0410705,0.00595883
119,0.14646464646464652,0.14322916666666663,0.4392523364485982,0.24927536231884062,0.2578062449959968,0.63125,0.16262626262626267,0.983927,0.12864,0.410042,40,0.00891646,0.0669652,0.0165656,71,0.512117,0.293216,0.00454668
