max_value,0.7626262626262627,0.72265625,0.5560747663551402,0.5797101449275363,0.6798772351214305,0.68125,0.31313131313131315
index_set,2,173,400,29,407,57,382
mean_value,0.6057979797979798,0.5241692708333334,0.386,0.5078666666666667,0.2629842540699226,0.24352500000000002,0.1292707070707071

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
58,0.7626262626262627,0.6041666666666667,0.4439252336448598,0.4782608695652174,0.4036562583400053,0.24375000000000002,0.11616161616161613,0.825975,0.171979,0.461791,64,0.00812223,0.0146988,0.476328,20,2.19799,0.770887,0.0063175
59,0.7626262626262627,0.7122395833333333,0.3551401869158879,0.5391304347826087,0.20643181211635975,0.125,0.09090909090909094,0.772776,0.14683,0.294751,25,0.00556795,0.0327652,0.10528,64,1.19334,0.615266,0.00944627
60,0.23737373737373735,0.20833333333333337,0.5,0.2724637681159421,0.30918067787563386,0.63125,0.24141414141414141,0.969711,0.192738,0.101923,75,0.00839645,0.0312538,0.31799,97,0.731947,0.78137,0.00748984
61,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.744269,0.0165506,0.171408,54,0.00452209,0.0813461,0.176521,25,3.15737,0.799318,3.4067e-05
62,0.6515151515151515,0.62109375,0.3317757009345794,0.536231884057971,0.3923138510808647,0.29374999999999996,0.12727272727272732,0.937716,0.102976,0.372686,84,0.00790432,0.0918442,0.467559,11,3.92874,0.574222,0.00284335
63,0.4292929292929293,0.35546875,0.48130841121495327,0.5159420289855072,0.584601014144649,0.35624999999999996,0.18484848484848482,0.902954,0.175616,0.271558,86,0.00382246,0.0859771,0.185883,25,2.58316,0.775778,0.00673081
64,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.20589805177475318,0.125,0.12929292929292935,0.759367,0.198795,0.227321,27,0.00798788,0.0500287,0.478849,66,1.25647,0.509448,0.00784183
65,0.06060606060606055,0.07421875,0.28971962616822433,0.17101449275362324,0.20523085134774488,0.43125,0.1141414141414141,0.995233,0.161372,0.195897,22,0.00025529,0.0362868,0.393895,6,0.420149,0.583403,0.000211203
66,0.7626262626262627,0.7174479166666667,0.3551401869158879,0.5507246376811594,0.20549773151854822,0.125,0.09090909090909094,0.774147,0.0288327,0.302341,28,0.00894239,0.0287326,0.0934975,30,1.3245,0.626427,0.000830655
67,0.19191919191919193,0.19270833333333337,0.4392523364485982,0.336231884057971,0.30704563650920735,0.66875,0.21313131313131317,0.973573,0.00492928,0.168992,10,0.00162811,0.0304638,0.0856718,7,0.799512,0.569916,0.00388493
68,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5768115942028986,0.10408326661329059,0.125,0.09090909090909094,0.757343,0.180494,0.288138,87,0.000522774,0.0805965,0.174651,67,3.18357,0.308901,0.00654889
69,0.505050505050505,0.49739583333333337,0.43457943925233644,0.4492753623188406,0.6168935148118495,0.42500000000000004,0.19090909090909092,0.882699,0.0133721,0.217968,5,0.000219567,0.0364738,0.160943,92,0.881989,0.480972,0.00207095
