max_value,0.887918694531921,0.9286568353925867,0.9840657497484065,0.9904696488366103,1.0,0.9978597722797705,0.951721059972106,0.9485208089587164,0.987143584521385,0.9705931988861699,0.9980179648294185,0.8781776884773302,0.9589034128477697,0.9427792915531336,0.9034497490120688,0.8897694698046396,0.8899856938483548,0.8521943573667712,0.7798258345428157,0.6794378698224852,0.5938549570842144,0.7263824884792627
index_set,64,35,46,66,64,35,8,26,66,84,84,41,63,99,64,24,64,24,80,46,46,46
mean_value,0.4391171012478452,0.45670770239675845,0.4729928546258026,0.4955354287406843,0.523128233306756,0.5149723508887528,0.49590051728265466,0.49542955588023724,0.36690361106671543,0.23999252436469548,0.1293976993281655,0.5119274878152599,0.5026488189705876,0.494537254310959,0.4747850340428903,0.4465749880951171,0.452523021733433,0.43915023396492336,0.40311535383846325,0.34987463219928905,0.3039287566592402,0.2634798161057953

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
0,0.5139532488930079,0.6297866520787746,0.6382539245386946,0.7453189592283376,0.8703937481214308,0.8803678590912634,0.8867859564922531,0.8393202319587629,0.6653084112149532,0.059805972988396405,0.03285146615511103,0.7823345220492303,0.8131544743360227,0.8284573987792104,0.8131185717058025,0.7916383487163747,0.5072446413603161,0.5032074126870991,0.5046681030060531,0.4878957169459963,0.4856110626635106,0.382604446616174,0.947589,0.0542304,0.0780654,81,0.00850008,0.0213137,0.29153,55,0.189711,0.000815943,0.00447401
1,0.3365995559978565,0.3573509419304719,0.3806554133061494,0.5111845730027549,0.5049458409973431,0.5779949808479725,0.38184130532177796,0.6077411568633085,0.2509140440174923,0.16263594524081726,0.08027397687735005,0.6286592505854801,0.5265749505098731,0.6572723860125321,0.6673140587066873,0.5198579627078437,0.34880624833584806,0.29038490117402294,0.30936995153473346,0.2902844934217924,0.33570319034532203,0.3176728087142421,0.921916,0.0306619,0.252714,71,0.00738419,0.0323592,0.0343797,63,0.90907,0.000709694,0.00657019
2,0.0025567273889421926,0.01607249722150983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005106926268751977,6.398976163813908E-4,0.0,6.396929473853064E-4,0.0031852205765249275,0.0,0.994965,0.0907084,0.418111,68,0.00211381,0.0375342,0.0532226,76,0.674406,0.000907941,0.00339128
3,0.011082963901203335,0.0017152658662092923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006697496412055526,0.0012791813239526606,0.003965736040609125,0.02188045029332486,0.006330115524608271,0.0014399999999999968,0.991731,0.09113,0.342696,91,0.00679202,0.0482995,0.0831833,58,0.574016,0.000784579,0.00760075
4,0.2951993490642799,0.2172552196487093,0.26497695852534564,0.2596617537186715,0.20234296361338955,0.06328579866677919,0.11434181800441512,0.19222740020665074,0.04838973352950793,0.04365404898628855,0.03277041050400886,0.26992528698076634,0.09698767225551319,0.06333640437858179,0.06722392869731608,0.03965395154090079,0.301626661376711,0.2789006950547256,0.25446254071661234,0.1620935274078662,0.3077600813283633,0.2569293055123014,0.91796,0.0879707,0.453286,35,0.00352366,0.0352295,0.385775,14,0.998615,0.000462887,0.00775976
5,0.6170589035505374,0.6827179445746142,0.4473773075191355,0.0641238960706515,0.09758075415596701,0.0,0.08484078167911213,0.17617379701442748,0.03654049481920063,2.5414037019777513E-4,0.0,0.0,0.050379169539163215,0.13055048661800484,0.10710876811700609,0.02097146151628715,0.6756579808825456,0.3354888375673595,0.4208103130755064,0.40312213039485767,0.0020720433535225125,0.024749373433583965,0.987467,0.052685,0.116204,77,0.00167783,0.0361636,0.495506,19,0.792864,0.000855378,0.00929297
6,0.6924214417744916,0.7006999391357274,0.6562256049960968,0.7315636665284114,0.7478017585931255,0.745197634185004,0.742247042628675,0.8229006363598552,0.7211938351137568,0.019770248897028164,0.023782559456398622,0.7993526182086372,0.7105890894005393,0.8284405036882497,0.8098642701494025,0.8017034438186686,0.6478452751817239,0.6924214417744916,0.6949047736829087,0.5874135358741354,0.4637302133516862,0.3949622810382304,0.965711,0.060242,0.218654,6,0.00897284,0.0285583,0.153921,19,0.458766,0.000797459,0.00746203
7,0.4344393363981611,0.5684865080723372,0.551472628532921,0.6103144323115379,0.6027828953747697,0.6881486441245397,0.5298959650877111,0.699030131501743,0.4815642989676008,0.3489993350350715,0.2750488860662177,0.6706459407797454,0.6000304687103273,0.7646773631501598,0.7645586264444838,0.7121758411260002,0.43917545727281526,0.4517478338810875,0.3733148133017403,0.40394539159971254,0.32802965497576275,0.25557199874433834,0.94744,0.0227285,0.36262,82,0.00175933,0.0130868,0.391539,75,0.988684,0.000536364,0.00961707
8,0.6951626871211184,0.7701157902500184,0.8163873899460381,0.7629122588674548,0.9321469017958259,0.9551686432837077,0.951721059972106,0.8704477113264284,0.8923739973662157,0.7951259973141638,0.01983165674399512,0.8072784030230838,0.8651107798283041,0.8532403049264448,0.8700005754733269,0.8515570648649287,0.5625498007968128,0.6953347358000248,0.6319742489270386,0.62587113339039,0.5270790845230002,0.5119599248591109,0.964884,0.033403,0.435042,26,0.0052605,0.0499488,0.105498,77,0.211436,0.000434088,0.00535622
9,0.35159762604160427,0.35676981561089993,0.4716221045450115,0.5598762109795479,0.6135062426708975,0.5016936943952344,0.5891938187647778,0.5077083703572063,0.1876283735371388,0.11937140008273839,0.06036501644688419,0.5972299477138725,0.5556923172802767,0.5695043646836024,0.460862508045784,0.4276739554199508,0.36323292092522863,0.3129350715099355,0.18890328908192933,0.20895047544982148,0.16552841764093063,0.12025058462594662,0.934291,0.00507861,0.291344,63,0.00345419,0.0271476,0.300771,52,0.396131,0.000254198,0.00345944
