max_value,0.8652602402217431,0.913994045087197,0.9750706332059166,0.9962675361448368,0.9988112624392895,0.9978597722797705,0.9987044865675713,0.996457788648056,0.9922115101250368,0.9941880053908356,0.9956247370635255,0.9055731908225177,0.9990461554766573,0.9815602836879432,0.9916183107672469,0.9945582817654283,0.8761889911118041,0.9325272428720704,0.8155569580309245,0.7118046487333507,0.7689258818866429,0.6062765520076744
index_set,338,236,0,20,338,0,20,350,20,160,160,59,80,374,0,20,80,338,315,436,122,221
mean_value,0.3751597723665298,0.3862561182097814,0.40075948143498613,0.4221637374737739,0.4596914870083065,0.46431720265551635,0.4553244688306615,0.42297060841818523,0.3010175867754972,0.2015102006016442,0.11623980445678511,0.4351225991793502,0.4246741308750474,0.4019690332804071,0.3984123097943357,0.3880413265688113,0.37784091566785516,0.37106859241661727,0.3383860584842541,0.2981301765164791,0.26566850698781636,0.23751920045211553

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
20,0.7093519044911882,0.6629781852671515,0.8846213652620121,0.9962675361448368,0.8966267682263329,0.7913520933424846,0.9987044865675713,0.957960027567195,0.9922115101250368,0.9877814043016152,0.9055667675748402,0.8779578746641241,0.9981998199819982,0.9587632624785795,0.9633024911032029,0.9945582817654283,0.6836288028014883,0.48490266189908626,0.4826414693704215,0.41832714173139707,0.4009349154980223,0.30071715084477935,0.994353,0.00622716,0.0336929,13,0.00066791,0.0125984,0.108781,49,0.882405,0.553367,0.00153212
21,0.26901951618557907,0.20937762087729905,0.2788890725739792,0.32271021370304886,0.37133253497359975,0.46639704786044434,0.39134257479954304,0.21733592482167796,0.08704104252548106,0.06964495332214782,0.028746560932189635,0.30247964365761626,0.28151904040241194,0.36274473817511765,0.29792190165257426,0.3119805131482304,0.25120563062084544,0.25517741423845564,0.2086668108731704,0.1877170824123776,0.17481097937689394,0.16879114302812692,0.906576,0.00831685,0.472975,55,0.00602726,0.0479927,0.152066,36,3.29992,0.571898,0.00918213
22,0.3424549306902248,0.36500081792900374,0.3797204697074894,0.3811845800357416,0.45528530902664743,0.5218537661885128,0.40612238919647303,0.38463288144845786,0.41168061300345005,0.33122576796898295,0.15739970096266453,0.4166109580982432,0.3920647429679922,0.41609155540142184,0.4111095316537198,0.4507155325432892,0.37194376528117357,0.33886456715153224,0.37482149567831646,0.31096949312562694,0.3086523538541128,0.338111082672127,0.939871,0.0182618,0.302865,2,0.00511971,0.0398777,0.369477,81,3.11318,0.426262,0.000249268
23,0.36550714024166975,0.3644349477682811,0.3940321979886603,0.5128131215589058,0.5919795976787154,0.6041928663230194,0.5964874411302983,0.46580314406914225,0.28025679410409954,0.22206254452551155,0.09159776338942982,0.5254262241983452,0.5459095474077611,0.5990236456702238,0.49110469253631384,0.5168507160391335,0.3420700050242841,0.3777732956837434,0.3550440466041489,0.325344212136665,0.30835804635961994,0.2657351846174062,0.913105,0.0292084,0.404133,96,0.00836126,0.0345408,0.375672,1,0.421061,0.512693,0.00394651
24,0.20647016534867002,0.09062161937255553,0.24746125066809188,0.13177630169273624,0.0,0.1823879157962398,0.0,0.02654756438619188,0.005627247725830342,0.002537641684994041,0.0,0.0,3.1798187503306874E-4,0.0,0.0014162843190770324,0.002214946070878243,0.21616972477064222,0.01404713594506013,0.15193208430913352,0.08328220858895707,0.07920943772023903,0.005078558958895418,0.9811,0.0718952,0.113355,76,0.00795254,0.0104989,0.308636,92,2.59931,0.471152,0.00256932
25,0.2363169897377423,0.23526652201958598,0.2538222467291593,0.2877577401513064,0.3384262295081967,0.35398525910706713,0.3569853657536073,0.2417822308671863,0.18414661876392746,0.11637034445469296,0.05264229827052658,0.25253895266135173,0.3372238802658294,0.3133056893238628,0.319724246320903,0.28285832338211325,0.25548673243098574,0.2674689129562776,0.27877535202170267,0.24793908062037162,0.20169281585466559,0.19597925875552535,0.908272,0.0305878,0.130981,16,0.000498373,0.0131805,0.489991,26,2.84089,0.404637,0.00974802
26,0.7410541945063103,0.8437979797979798,0.7804344165684458,0.752092669315972,0.9668411867364747,0.9670404931084667,0.7639245832290933,0.8797804981004643,0.7360563616539462,0.006083136194660388,0.0,0.8406505435240583,0.8830875793671616,0.8695034116755118,0.8617852735499795,0.871684914113222,0.7357016509433962,0.7383136094674556,0.47234952642835315,0.4506163445442094,0.039643515673017826,0.39495553287651264,0.981309,0.0555903,0.338659,60,0.00818839,0.0123843,0.354918,73,1.32236,0.57553,0.00475321
27,0.2300183628104765,0.17178185029807902,0.25794091908895245,0.22425073457394706,0.29152425902819223,0.15236020233279446,0.3499094776196294,0.17634063064872463,0.09918687057068254,0.062273931958728546,0.030922096930466547,0.19281190978780138,0.18720726636025387,0.16587506453278267,0.09855096965982657,0.16553213397019706,0.2723126232741617,0.30219875346260383,0.2773930159655902,0.27584995785332955,0.23469860385098917,0.24763666255651462,0.911625,0.0537595,0.248323,75,0.00680909,0.0283704,0.0810054,30,3.46842,0.449727,0.00570489
28,0.3217378095093423,0.2890931334107092,0.33578926407418996,0.40972809512826425,0.5228808914870295,0.5532316510285344,0.5414005383269226,0.3532552804366743,0.22965310591218158,0.15841351795353198,0.05181961292712289,0.4037753636200395,0.41483279328420763,0.4471249430764276,0.36611244258038744,0.4016685669790595,0.30298751486325803,0.32370472260430994,0.2730325288562434,0.27406555491661877,0.2723652774090788,0.2438665855636658,0.901059,0.0487967,0.0999871,46,0.00654941,0.0393179,0.298375,88,0.346573,0.683785,0.00397236
29,0.6596948171533807,0.7201498361167473,0.5127100387763894,0.6856799759831882,0.6808362137729327,0.6508688245315162,0.5632854025625245,0.6803572919275398,0.013552188552188538,0.02383640697528544,0.013914195792612216,0.799559277214632,0.7746637064124331,0.6400623041267101,0.7638811240253053,0.7744174040412529,0.6045197740112994,0.6292290626733222,0.6368551804763992,0.5012987012987014,0.4151728094077155,0.3176724137931034,0.971365,0.0900189,0.379198,27,0.00216237,0.0297189,0.453401,39,1.41309,0.66889,0.00119813
30,0.28213702465199475,0.18150164598632568,0.26367119470567746,0.2909870803688388,0.34561982813494585,0.2604033235243206,0.3231173380035026,0.2862598794136888,0.1938951475863805,0.09645494700422386,0.03188592365202758,0.27271926928579293,0.2550981787352581,0.2732660805530508,0.27740215755143005,0.22210055345525537,0.25149900066622255,0.2551083591331269,0.2716338644173696,0.25472754416521526,0.2637067366131406,0.24135536731009577,0.901265,0.0680186,0.205934,6,0.00967639,0.0494053,0.163755,63,2.84303,0.646096,0.00142767
31,0.5080428954423593,0.4678925236975269,0.4607976782023657,0.5095987511075482,0.4856473538339712,0.2822942723366044,0.3818072314617189,0.46228137807896763,0.04148489587620385,0.03874323761964216,0.016170950043315035,0.36735114629721255,0.497202828499821,0.008163265306122436,0.21876571492428898,0.3383765073693613,0.5568222301389384,0.537461593004018,0.4516129032258065,0.3998231430015159,0.1022967451035649,0.014141718068301445,0.970412,0.0540674,0.191558,59,0.00392655,0.0104403,0.491519,37,2.17032,0.402713,0.00808606
32,0.4605857037892306,0.431870783473679,0.4678258108054464,0.6804528554121234,0.6265258149480302,0.5239976275207592,0.601084479870434,0.5093573149548944,0.39996840513642207,0.09437740137453321,0.03979827439543082,0.646705001134902,0.5690302458558749,0.6750164798945286,0.6336285145007748,0.7128658623448064,0.44352159468438535,0.4145935448071766,0.42594897324206593,0.4116352201257861,0.3840543259557344,0.3209157935584013,0.939322,0.041155,0.0924272,80,0.00623765,0.0221913,0.0768345,11,3.25781,0.562392,0.00370244
33,0.15167046317388,0.14365556242820532,0.1364962529318663,0.14477787176023527,0.17542272305324136,0.12495531078159317,0.1303328480638919,0.1384428785953563,0.09740928305361407,0.06030805384556437,0.03681176413112508,0.13253648867799872,0.13721379795139588,0.12438273356794183,0.1543491420940023,0.1293858971904318,0.18332052267486554,0.15337451809187608,0.13808026783162541,0.13749635977867458,0.1603532186041844,0.10663970340411189,0.90578,0.0637944,0.152241,92,0.000266435,0.0320032,0.436851,43,2.49478,0.0298805,0.00602477
34,0.36550674781688275,0.41674208144796376,0.46778023747232844,0.5656417919938952,0.6381104659317232,0.596224109177477,0.6297873222073738,0.5184171460382261,0.20787231868305422,0.1084871134895129,0.04914555665357079,0.6260881774782365,0.6421861987488622,0.6611754871440101,0.5861018134585603,0.5976560254272785,0.3694234281241847,0.3445773930753564,0.25701302916492785,0.24399153210742597,0.20428561408430945,0.1560050868009345,0.92123,0.0101976,0.267165,80,0.00723282,0.0118726,0.439733,98,0.407353,0.444061,0.00536289
35,0.09372183838990689,0.019304362615868653,0.2186133666458463,0.0018932874354561369,0.0,0.0,0.0,7.615179591318189E-4,0.0,2.541296060991627E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0610991710162726,0.0668506593069611,0.009793081661664815,0.007886435331230235,0.008483896307934002,0.004765687053216894,0.989022,0.0765326,0.107005,21,0.0059795,0.0106116,0.488642,67,1.80777,0.0611767,0.00791086
36,0.4052725647899911,0.6455410516042455,0.5292156862745099,0.5211778173492749,0.5804252813695963,0.6986597051059548,0.4940461967343688,0.6012352941176471,0.44979088905877596,0.3158878062624161,0.24950534230312627,0.5658277637427649,0.6380091408782491,0.5861247445093929,0.5565240585674411,0.5527704373390886,0.430379746835443,0.47164754167015666,0.4995221408091749,0.4390862944162437,0.37476123774353753,0.35565521902070407,0.9574,0.0238315,0.0372864,46,0.00675594,0.0486947,0.344588,31,2.72193,0.297206,0.00692154
37,0.29700908952419647,0.3328801474364784,0.4076381762204955,0.5204297416202814,0.4958794187811755,0.5618372746477429,0.5381450825944413,0.4430442449820682,0.17856304029942338,0.11569286057029682,0.054758441856682216,0.5883142673342097,0.3989996194204317,0.38725654546008714,0.38499292713517475,0.35026451455040963,0.34331179124497013,0.33298570639838043,0.2821335019420107,0.20148978290776098,0.16474487916820124,0.148838630806846,0.932669,0.00385504,0.426398,21,0.00328551,0.0273743,0.31937,3,0.751316,0.125903,0.00112324
38,0.30351288056206094,0.28400491189993426,0.26319960193870595,0.31031860325884697,0.3437356057116536,0.4445423356378072,0.36317071679034496,0.24495317151611296,0.10681768519192947,0.06083054195654036,0.027215384716154367,0.28191713779427896,0.301634942623091,0.28578768947345334,0.2566896469983999,0.4275935011898816,0.3041780782005711,0.2928324528794104,0.2838935797355424,0.14983120005829065,0.1664339794877302,0.16248844731977818,0.90368,0.00718205,0.125183,85,0.00686946,0.014321,0.467252,16,0.351187,0.326062,0.00427435
39,0.6031898803794857,0.74453125,0.6628775576485872,0.7858374332450275,0.775435900861781,0.8714363198752499,0.7853917185288368,0.7791308699641337,0.4809062292909212,0.023082713055114112,0.014185863766078,0.7928162185985015,0.7833625815238744,0.7653755536707191,0.7570493491211296,0.7746499171330434,0.5988452020896343,0.5621643394199785,0.607043429844098,0.4323054331864905,0.10315228651768538,0.22092854024159514,0.971097,0.072758,0.310215,83,0.00205155,0.0239849,0.479597,3,1.11875,0.656685,0.000801164
40,0.18259385665529015,0.1671049304677623,0.2398398398398398,0.2845712452776392,0.3419497516586303,0.5058820365963511,0.3947625944337887,0.20031560140325255,0.13130356958452372,0.10738268718394872,0.056133484703632885,0.3695835928463387,0.3055059988403729,0.5169681353825437,0.4500161925377968,0.3181096325502437,0.22082194836335245,0.17573058290357868,0.16690461170689597,0.1817134478424801,0.1844542447629548,0.18451579267497942,0.931675,0.0151199,0.175427,18,0.00642567,0.0182427,0.37457,77,3.48905,0.0100334,0.00188672
41,0.22479966258962458,0.19866338374956027,0.2042953659117125,0.2593148329230873,0.3244360649114538,0.3725399716656548,0.23870844842365935,0.2356649015460185,0.12570551904123006,0.06739795820152328,0.028120075310784864,0.25090272122432045,0.3438936360551562,0.4520802856896997,0.41529978459843986,0.3508382984619648,0.19856049354507022,0.21347895080743018,0.22636803755684876,0.20480301108701882,0.17462303063087425,0.16646703171343824,0.901982,0.0214571,0.0696694,44,0.00724978,0.0488109,0.262173,92,1.27645,0.00788271,0.00377982
42,0.7656356451832675,0.6854115729421353,0.8295534127026881,0.867334167709637,0.9821327188324483,0.9323940423994614,0.8964271103231966,0.8849363567394419,0.9492364665251946,0.9071954721378335,0.8483844580777096,0.8419884412429852,0.8805923290251687,0.867153091507098,0.8860625952408862,0.8697886785236183,0.7640739733478379,0.666243654822335,0.5123770403199654,0.416704207586269,0.3584065745919416,0.3496896819239721,0.97724,0.0204301,0.196642,81,0.00191283,0.0210698,0.167833,43,0.232688,0.264056,0.00507598
43,0.30529385374607443,0.2980678986374964,0.33774593150352195,0.41780074036592185,0.4944699888157077,0.5568143998224984,0.5370162622452674,0.36315124280297706,0.2248615020758622,0.14488929677641393,0.04067243846929913,0.4023124748400948,0.4167827739075364,0.47633696414184223,0.3824263799881348,0.3813115365415035,0.32507098457524364,0.3233340966338447,0.3198429477499245,0.30988816951147735,0.24911355577779803,0.24545051043053712,0.901605,0.0424172,0.454206,73,0.00645034,0.025993,0.452022,33,1.12306,0.441839,0.00107627
44,0.3945236099469125,0.41817724972181347,0.5056363636363637,0.5647711511789182,0.6762831653342603,0.717888051802503,0.6671308395170059,0.5265906665917898,0.38433175817422816,0.05843955736097495,0.058763319070391784,0.6651024672801261,0.6210737917748554,0.6567456908893088,0.6474379563606776,0.5939264335415098,0.3691824995642322,0.38338311159380944,0.3819497014046598,0.38182123938451185,0.35180380011718426,0.34096979658927473,0.921127,0.0633424,0.167467,57,0.00168032,0.011107,0.277226,72,0.397063,0.534658,0.00286042
45,0.7306233062330623,0.6662814692529921,0.5527991218441273,0.699691548426897,0.5492042981501633,0.7390467176867973,0.6591296564657745,0.4270784852972287,0.0,0.0,0.0,0.5877479065667695,0.34476730326066807,0.4407894736842105,0.7564392094348256,0.5179823187917039,0.596305269533616,0.5616833998074543,0.3899528579846788,0.27390140179555833,0.21114276669832222,0.07702141259188244,0.995946,0.044532,0.223369,40,0.00769106,0.0430968,0.338,58,3.01876,0.554114,0.00280094
46,0.543859649122807,0.7291275503817749,0.7998636673483299,0.8852546508081732,0.9132068440828495,0.7818539363938428,0.8639499808040366,0.8693328948990916,0.8531711555169418,0.6861556137103466,0.37433623843158415,0.8169866107436683,0.8459334472705338,0.9034321974477633,0.8556228422661158,0.91510889692267,0.5271935283136279,0.5048472654106457,0.42430906825012826,0.4083665338645418,0.3089642205386275,0.2224120417397728,0.952705,0.0154753,0.467234,5,0.00138257,0.0321844,0.279792,80,2.28119,0.749331,0.0018027
47,0.17200807364741788,0.11126593481085356,0.12456191119256621,0.14809280635785949,0.1501730524014816,0.09544122979640557,0.09027403972646719,0.10429057346886006,0.09122435218187075,0.06180174818296913,0.0369810764496693,0.10808619091751626,0.11325680817679984,0.10337072254170698,0.11034149074333444,0.11375223043589089,0.15069135223810637,0.20160578789482975,0.12499593429825984,0.1057306401736956,0.09755616222083352,0.09856286864525798,0.902692,0.0516047,0.0524417,65,0.00264541,0.0195403,0.0824102,18,3.60679,0.075069,0.0041078
