max_value,0.7626262626262627,0.71875,0.5327102803738317,0.5797101449275363,0.7487323191886843,0.69375,0.297979797979798
index_set,0,78,188,2,422,287,22
mean_value,0.5337676767676768,0.4258645833333334,0.4137570093457944,0.45599420289855075,0.287469442220443,0.27211250000000003,0.1423151515151515

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
11,0.5353535353535354,0.40234375,0.485981308411215,0.48115942028985503,0.44355484387510014,0.25,0.1575757575757576,0.848453,0.0712455,0.421984,91,0.00320451,0.0486951,0.190137,85,2.42028,0.47801,0.00400053
12,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700597,0.0131592,0.339478,59,0.00278647,0.0948234,0.329621,96,1.01292,0.17934,0.00450279
13,0.7626262626262627,0.5690104166666667,0.3551401869158879,0.4405797101449276,0.2060314918601548,0.125,0.09090909090909094,0.762718,0.0697444,0.251948,47,0.00717714,0.0345351,0.129487,48,1.11664,0.389049,0.00766443
14,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.734432,0.018176,0.417232,79,0.00275326,0.0680004,0.335169,41,3.13647,0.360602,0.00682024
15,0.2777777777777778,0.46744791666666663,0.3457943925233645,0.4,0.0,0.08125000000000004,0.03838383838383841,0.986477,0.0973775,0.485535,20,0.00550415,0.0815701,0.121358,45,2.80188,0.147753,0.00841838
16,0.7626262626262627,0.4296875,0.4158878504672897,0.4405797101449276,0.2316519882572725,0.125,0.09090909090909094,0.784303,0.0201264,0.498651,98,0.00773031,0.0213929,0.192042,10,3.80582,0.636063,0.000732058
17,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5043478260869565,0.10408326661329059,0.125,0.09090909090909094,0.763893,0.0486681,0.0900907,100,0.00127773,0.0303763,0.0341717,45,3.92254,0.0903109,0.00211626
18,0.46464646464646464,0.36848958333333337,0.4719626168224299,0.45507246376811594,0.1785428342674139,0.23124999999999996,0.15050505050505047,0.86984,0.094421,0.416094,94,0.00482548,0.0361406,0.133943,68,3.40523,0.634334,5.50487e-05
19,0.7626262626262627,0.5130208333333333,0.43457943925233644,0.5304347826086957,0.30050707232452634,0.125,0.09090909090909094,0.790806,0.0557669,0.246762,21,0.00514102,0.0681455,0.00454328,29,0.524613,0.788044,0.000170031
20,0.7626262626262627,0.453125,0.4532710280373832,0.4434782608695652,0.45930077395249536,0.25,0.14747474747474743,0.824801,0.0986687,0.186046,99,0.00603,0.0643806,0.461881,51,3.79614,0.668152,0.00437654
21,0.21717171717171713,0.31640625,0.43457943925233644,0.527536231884058,0.06912196423805717,0.44375,0.21010101010101012,0.960986,0.0810517,0.0213637,42,0.00193787,0.0838538,0.434724,43,0.96478,0.692345,0.0060456
22,0.16161616161616166,0.16666666666666663,0.42056074766355145,0.33333333333333337,0.43581531892180414,0.58125,0.297979797979798,0.958693,0.0317228,0.37605,48,0.00531493,0.0666973,0.427076,25,0.892559,0.0417895,0.00282338
23,0.7626262626262627,0.33723958333333337,0.397196261682243,0.4260869565217391,0.2908993861756072,0.22499999999999998,0.09090909090909094,0.78564,0.0645684,0.0536302,77,0.00248123,0.0107593,0.314873,91,2.7753,0.302883,0.00494148
24,0.5454545454545454,0.43619791666666663,0.43457943925233644,0.4608695652173913,0.5008006405124099,0.24375000000000002,0.17575757575757578,0.861807,0.0715185,0.429962,69,0.00951755,0.0331653,0.49964,16,1.1569,0.487064,0.00509833
25,0.4494949494949495,0.32682291666666663,0.4953271028037384,0.45507246376811594,0.5090739258073125,0.43125,0.18080808080808086,0.884818,0.0570592,0.40455,60,0.000970417,0.039743,0.4143,57,1.86692,0.412298,0.00233204
26,0.5505050505050505,0.390625,0.4392523364485982,0.4492753623188406,0.4255404323458767,0.25,0.15353535353535352,0.850831,0.08691,0.185296,65,0.00503469,0.038984,0.26312,8,1.5606,0.154999,0.0099835
27,0.2777777777777778,0.23177083333333337,0.43457943925233644,0.4231884057971015,0.014011208967173783,0.38125,0.12525252525252528,0.971842,0.0695024,0.474202,64,0.00446988,0.0933144,0.14146,89,3.19431,0.475492,0.00713274
28,0.7626262626262627,0.35286458333333337,0.4392523364485982,0.45797101449275357,0.2061649319455564,0.125,0.09090909090909094,0.819222,0.093905,0.0335791,91,0.00572497,0.0881986,0.171936,39,3.73946,0.213206,0.00829909
29,0.3434343434343434,0.40104166666666663,0.514018691588785,0.44637681159420295,0.48065118761676007,0.25,0.15656565656565657,0.857672,0.0408854,0.491285,80,0.003245,0.028571,0.455169,99,1.16766,0.264439,0.00113639
30,0.35858585858585856,0.35546875,0.485981308411215,0.4492753623188406,0.08953829730451024,0.34375,0.16767676767676765,0.95212,0.0955942,0.165661,90,0.00194865,0.0454691,0.442898,82,3.83589,0.23621,0.00879112
31,0.5707070707070707,0.5625,0.4392523364485982,0.5420289855072464,0.6353082465972778,0.4,0.1777777777777778,0.91069,0.0465815,0.194319,15,0.000457111,0.0873554,0.0942081,55,1.89366,0.625888,0.00213953
32,0.2222222222222222,0.2265625,0.5046728971962617,0.4173913043478261,0.03175874032559378,0.575,0.2343434343434343,0.972384,0.0599865,0.00236905,42,0.00636651,0.0351657,0.298973,78,0.773392,0.313748,0.00197832
33,0.23232323232323238,0.23567708333333337,0.4299065420560748,0.3652173913043478,0.07953029089938612,0.45625000000000004,0.23838383838383836,0.964613,0.0639138,0.393846,90,0.00976096,0.0185978,0.476999,83,1.33149,0.218614,0.00422188
34,0.4444444444444444,0.4375,0.46261682242990654,0.47246376811594204,0.6385108086469176,0.4,0.18787878787878787,0.909723,0.0275569,0.166248,26,0.00103164,0.0249517,0.277269,52,1.23689,0.64289,0.00443043
35,0.7626262626262627,0.42447916666666663,0.3551401869158879,0.4347826086956522,0.2834267413931145,0.125,0.09090909090909094,0.776248,0.0122277,0.2509,32,0.00942799,0.0592023,0.162734,53,2.51731,0.475756,0.00541337
36,0.7626262626262627,0.5286458333333333,0.4392523364485982,0.5072463768115942,0.41259674406191615,0.125,0.12929292929292935,0.838407,0.0338223,0.225979,29,0.00450345,0.089907,0.335915,95,1.88566,0.599752,0.00181981
37,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.718965,0.0523579,0.419163,2,0.00309881,0.0436189,0.471488,50,2.4594,0.76547,0.00387856
38,0.16666666666666663,0.18098958333333337,0.4252336448598131,0.327536231884058,0.4498265278889778,0.625,0.2767676767676768,0.955717,0.0173624,0.431468,55,0.00540657,0.0930298,0.469409,17,1.25039,0.0660384,0.00338874
39,0.33333333333333337,0.43229166666666663,0.4018691588785047,0.4434782608695652,0.46557245796637314,0.34375,0.20101010101010097,0.886915,0.0687268,0.0973839,78,0.0089399,0.0263807,0.110194,75,1.39002,0.272783,0.00530444
40,0.16666666666666663,0.18098958333333337,0.3691588785046729,0.33913043478260874,0.43955164131305047,0.6875,0.23838383838383836,0.954965,0.0253093,0.169831,65,0.00161714,0.0348888,0.165877,25,2.75024,0.439034,0.0068616
41,0.3737373737373737,0.33333333333333337,0.48130841121495327,0.4173913043478261,0.24979983987189747,0.23124999999999996,0.19797979797979803,0.874121,0.0657069,0.286458,79,0.00862337,0.052813,0.0252953,97,2.7493,0.241263,0.00921229
42,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.44637681159420295,0.10408326661329059,0.125,0.09090909090909094,0.746886,0.0421346,0.484023,6,0.00256501,0.0613338,0.279688,62,3.45634,0.706768,0.00884635
43,0.7626262626262627,0.5104166666666667,0.3551401869158879,0.4405797101449276,0.28502802241793435,0.125,0.09090909090909094,0.765332,0.0267205,0.478954,8,0.00396429,0.0131844,0.46427,21,3.49665,0.590695,0.00172974
44,0.2525252525252525,0.30598958333333337,0.43457943925233644,0.3652173913043478,0.5619161996263677,0.61875,0.21010101010101012,0.925711,0.037629,0.0560282,29,0.00600289,0.0738361,0.152278,49,3.56921,0.589036,0.00703718
45,0.7626262626262627,0.33723958333333337,0.3551401869158879,0.38550724637681155,0.27021617293835065,0.125,0.09090909090909094,0.773242,0.0477781,0.40597,50,0.00483353,0.0316087,0.127525,97,2.65705,0.297173,0.00588995
46,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.705147,0.0249186,0.464628,42,0.0087808,0.0953505,0.111096,60,2.38189,0.707684,0.00937983
47,0.005050505050505083,0.04296875,0.24766355140186913,0.26086956521739135,0.0,0.0,0.0010101010101010166,0.996144,0.0449447,0.0576232,27,0.0039056,0.0819945,0.317778,54,3.39353,0.00170451,0.00744116
48,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5130434782608695,0.10408326661329059,0.125,0.09090909090909094,0.71224,0.0813622,0.0280344,50,0.00565347,0.0484725,0.145155,45,2.59319,0.358171,0.00757461
49,0.31313131313131315,0.23307291666666663,0.40654205607476634,0.4405797101449276,0.44222044302108354,0.55,0.18484848484848482,0.90613,0.0130313,0.386651,36,0.00392443,0.0356473,0.220998,30,1.83039,0.55252,0.00480121
50,0.7626262626262627,0.34244791666666663,0.44859813084112155,0.47246376811594204,0.36095543101147587,0.125,0.09090909090909094,0.801533,0.0849993,0.27153,43,0.00831229,0.0522981,0.484598,77,3.61698,0.428156,0.00165551
51,0.23737373737373735,0.26692708333333337,0.4719626168224299,0.41159420289855075,0.10288230584467573,0.46875,0.195959595959596,0.930996,0.0803701,0.180964,50,0.00196331,0.0962398,0.0476477,3,2.41465,0.0493679,0.000509573
52,0.5858585858585859,0.43619791666666663,0.485981308411215,0.5391304347826087,0.44502268481451823,0.24375000000000002,0.12424242424242427,0.870879,0.0834436,0.0932657,71,0.00530622,0.0211422,0.16168,66,0.427617,0.45451,0.000599691
53,0.7626262626262627,0.7122395833333333,0.43457943925233644,0.5478260869565217,0.2068321323725647,0.125,0.09090909090909094,0.764696,0.0211318,0.157161,83,0.00396021,0.0129155,0.00128206,96,0.714742,0.43681,0.00391068
54,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.732469,0.0475147,0.211258,28,0.00381915,0.036561,0.385374,80,1.2769,0.03937,0.0065584
55,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5246376811594202,0.10408326661329059,0.125,0.09090909090909094,0.743144,0.0146147,0.0490187,42,0.00486085,0.039199,0.163907,76,3.24486,0.165069,0.0054857
56,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.72651,0.0613936,0.0702567,46,0.00432162,0.0456436,0.33636,56,2.16913,0.785655,0.00568142
57,0.4696969696969697,0.37109375,0.43457943925233644,0.43768115942028984,0.48145182812917,0.34375,0.14242424242424245,0.860708,0.0354895,0.359812,84,0.00801421,0.059833,0.164883,82,2.44542,0.594648,0.00658214
58,0.1515151515151515,0.12890625,0.3551401869158879,0.3449275362318841,0.2512676808113157,0.5625,0.22929292929292933,0.983751,0.0289653,0.451607,97,0.00847796,0.0143685,0.271848,66,2.49527,0.570823,0.00284864
59,0.7626262626262627,0.58203125,0.3551401869158879,0.4695652173913043,0.20242860955431008,0.125,0.09090909090909094,0.758271,0.0560554,0.0775694,38,0.00910302,0.0172263,0.0389082,86,1.93772,0.238439,0.00409272
60,0.0757575757575758,0.09114583333333337,0.32242990654205606,0.16521739130434787,0.34387510008006406,0.525,0.15454545454545454,0.992546,0.0158553,0.352305,65,0.001702,0.0725877,0.12503,80,3.20601,0.799489,0.00710965
61,0.26262626262626265,0.26692708333333337,0.4953271028037384,0.42028985507246375,0.600880704563651,0.59375,0.2727272727272727,0.940386,0.0251528,0.139359,88,0.00968222,0.0618266,0.220259,8,2.36321,0.746069,0.00177342
62,0.43939393939393945,0.38020833333333337,0.40654205607476634,0.45507246376811594,0.1019482252468642,0.34375,0.21212121212121215,0.939703,0.0853679,0.230722,46,0.00429159,0.0234015,0.0925484,4,3.35955,0.780227,0.00556203
63,0.12121212121212122,0.13411458333333337,0.3411214953271028,0.22318840579710142,0.4204697091006139,0.63125,0.24242424242424243,0.968329,0.0228235,0.0375801,97,0.00699363,0.0908184,0.375267,60,3.5798,0.34505,0.00838126
64,0.2727272727272727,0.26822916666666663,0.39252336448598135,0.4318840579710145,0.27648785695222844,0.51875,0.19191919191919193,0.90841,0.0705384,0.477127,9,0.000808811,0.0136868,0.198632,34,3.24043,0.204733,0.00513685
65,0.5808080808080809,0.48177083333333337,0.4439252336448598,0.536231884057971,0.53789698425407,0.125,0.13737373737373737,0.856205,0.0961079,0.355329,64,0.00456206,0.0323594,0.321016,86,0.792456,0.632475,0.00908386
66,0.7626262626262627,0.55078125,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.760746,0.0536262,0.428247,33,0.00649045,0.0529293,0.495897,16,2.19742,0.740323,0.00412187
67,0.7626262626262627,0.703125,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.759255,0.0147499,0.221595,98,0.00121755,0.0552389,0.480895,30,0.559201,0.712228,0.00618878
68,0.7626262626262627,0.43619791666666663,0.44859813084112155,0.4492753623188406,0.28996530557779554,0.125,0.09090909090909094,0.775261,0.0516155,0.281412,82,0.00671953,0.0579562,0.295011,40,2.71195,0.602822,0.00337908
69,0.16666666666666663,0.2734375,0.40654205607476634,0.42898550724637685,0.008139845209500951,0.575,0.1585858585858586,0.979741,0.0544236,0.365006,78,0.00223161,0.046541,0.467583,25,2.97143,0.74447,0.00659424
70,0.3484848484848485,0.27864583333333337,0.4392523364485982,0.37681159420289856,0.2337870296236989,0.4125,0.21212121212121215,0.913741,0.0579397,0.27695,77,0.00338292,0.0215914,0.117515,92,2.17042,0.221659,0.000342836
71,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4695652173913043,0.10408326661329059,0.125,0.09090909090909094,0.736462,0.0595972,0.402588,49,0.00744484,0.0746908,0.41344,55,1.55679,0.267921,0.00906662
72,0.4444444444444444,0.37369791666666663,0.4579439252336449,0.46376811594202894,0.3549506271684014,0.36875,0.1767676767676768,0.863251,0.0997222,0.1672,58,0.00948517,0.0799515,0.466575,23,1.80852,0.22319,0.0058649
73,0.3484848484848485,0.328125,0.4112149532710281,0.45507246376811594,0.15879370162796902,0.5125,0.20101010101010097,0.93537,0.0811666,0.262603,49,0.00027099,0.0284854,0.340493,6,1.67647,0.139235,0.00014639
74,0.7626262626262627,0.6510416666666667,0.4392523364485982,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.740837,0.0681651,0.383618,65,0.00183422,0.0867861,0.38086,66,1.11163,0.757098,0.00987802
75,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.707745,0.041522,0.178748,76,0.00575661,0.0556083,0.143499,60,1.42641,0.709304,0.0031446
76,0.12121212121212122,0.16015625,0.3317757009345794,0.2376811594202899,0.021216973578863096,0.475,0.21818181818181814,0.978509,0.0325043,0.177361,87,0.00857663,0.0416809,0.419018,55,3.72935,0.353607,0.00551873
77,0.7626262626262627,0.41666666666666663,0.4579439252336449,0.43768115942028984,0.4356818788364024,0.125,0.14848484848484844,0.802492,0.0746133,0.351443,95,0.0091266,0.0824744,0.441326,28,2.88771,0.670575,0.00929026
78,0.7626262626262627,0.71875,0.4299065420560748,0.5304347826086957,0.29983987189751804,0.125,0.09090909090909094,0.795007,0.0667425,0.189926,92,0.00845651,0.0147345,0.396998,18,0.887484,0.373004,0.00923727
79,0.7626262626262627,0.45833333333333337,0.35046728971962615,0.5391304347826087,0.3923138510808647,0.125,0.09090909090909094,0.816401,0.091384,0.156489,41,0.00454186,0.0698458,0.0883256,87,0.541166,0.618864,0.00330156
80,0.25757575757575757,0.2421875,0.4672897196261683,0.4260869565217391,0.024019215372297786,0.55,0.21313131313131317,0.968912,0.0760156,0.0209367,35,0.00350194,0.0982987,0.182496,47,0.86946,0.443525,0.000705982
81,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.732929,0.0529058,0.398754,13,0.00692831,0.0706158,0.383131,80,3.78634,0.700046,0.00983797
82,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5478260869565217,0.2068321323725647,0.125,0.09090909090909094,0.753913,0.0732253,0.279136,6,0.00537537,0.0140126,0.147519,77,0.948618,0.763324,0.00456479
83,0.7626262626262627,0.43619791666666663,0.4953271028037384,0.536231884057971,0.44075260208166533,0.125,0.18181818181818177,0.85001,0.0609707,0.285712,7,0.00742432,0.0998984,0.28636,98,2.68507,0.78998,0.00456618
84,0.3484848484848485,0.24088541666666663,0.4439252336448598,0.4144927536231884,0.3540165465705898,0.39375000000000004,0.20101010101010097,0.894354,0.0546761,0.495282,23,0.00954563,0.0208559,0.305204,76,3.94383,0.362505,0.00419844
85,0.7626262626262627,0.5638020833333333,0.3551401869158879,0.4434782608695652,0.20376301040832667,0.125,0.09090909090909094,0.756437,0.0994556,0.425625,93,0.00786399,0.0239237,0.457965,58,1.64244,0.472726,0.00966606
86,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.708905,0.0958161,0.263629,38,0.00264871,0.0434281,0.388086,76,1.98806,0.198715,0.00869171
87,0.7626262626262627,0.47916666666666663,0.4579439252336449,0.4521739130434783,0.33746997598078465,0.125,0.09090909090909094,0.827315,0.0934438,0.095464,56,0.00133351,0.0964327,0.154702,36,2.23285,0.123392,0.00845266
88,0.505050505050505,0.46484375,0.4439252336448598,0.49275362318840576,0.5145449693087804,0.34375,0.13030303030303025,0.876313,0.0394712,0.296039,78,0.000498829,0.0450226,0.146638,42,0.504626,0.285134,0.00646597
89,0.4444444444444444,0.37760416666666663,0.35046728971962615,0.4405797101449276,0.4881238323992527,0.22499999999999998,0.16868686868686866,0.847336,0.0297611,0.220144,17,0.00137284,0.0236057,0.176632,4,3.77711,0.645613,0.00205257
90,0.7626262626262627,0.7174479166666667,0.3551401869158879,0.5246376811594202,0.10408326661329059,0.125,0.09090909090909094,0.75003,0.0526564,0.114461,80,0.00130615,0.0141758,0.130325,23,0.477902,0.489235,0.00297829
91,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.536231884057971,0.10408326661329059,0.125,0.09090909090909094,0.731263,0.0761231,0.1607,45,0.00645055,0.0934667,0.208592,24,0.49197,0.287313,0.000393171
92,0.7626262626262627,0.41015625,0.46261682242990654,0.4492753623188406,0.3889778489458233,0.125,0.09090909090909094,0.794006,0.034122,0.29371,24,0.00914169,0.0940384,0.325972,80,2.26039,0.597818,0.0026165
93,0.7626262626262627,0.3046875,0.4532710280373832,0.42898550724637685,0.366693354683747,0.125,0.09090909090909094,0.79526,0.039175,0.273892,30,0.00628439,0.0385413,0.161052,8,2.90357,0.137354,0.000905255
94,0.7626262626262627,0.38541666666666663,0.4672897196261683,0.4405797101449276,0.4440886042167067,0.125,0.1515151515151515,0.842946,0.0776813,0.314896,43,0.00367063,0.0848859,0.0961596,68,2.27623,0.517213,0.00235327
95,0.3232323232323232,0.34375,0.4953271028037384,0.5391304347826087,0.0863357352548706,0.54375,0.2272727272727273,0.953672,0.0801662,0.00783278,85,0.000921557,0.0609804,0.451865,99,0.347328,0.693756,0.0062291
96,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.729421,0.0360964,0.140964,17,0.0092776,0.0489606,0.400961,41,3.04847,0.3216,0.00622116
97,0.4040404040404041,0.42057291666666663,0.43457943925233644,0.49275362318840576,0.6068855084067254,0.25625,0.1838383838383838,0.863419,0.0348611,0.249108,62,0.00844318,0.0414747,0.497488,70,0.728285,0.464674,0.00499234
98,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.719325,0.0234136,0.418275,12,0.00336629,0.0921932,0.433527,34,2.15782,0.613352,0.00272937
99,0.26262626262626265,0.25651041666666663,0.4953271028037384,0.47246376811594204,0.5209500934080598,0.55625,0.23737373737373735,0.939154,0.0160389,0.341755,60,0.00625211,0.0254272,0.210708,65,1.861,0.781137,0.00810984
100,0.7626262626262627,0.38802083333333337,0.46261682242990654,0.4347826086956522,0.4427542033626901,0.125,0.1585858585858586,0.846181,0.0650494,0.125565,7,0.00918136,0.0643156,0.0707793,19,2.77141,0.415617,0.00149227
101,0.5454545454545454,0.41927083333333337,0.43457943925233644,0.4608695652173913,0.6662663464104617,0.39375000000000004,0.1707070707070707,0.893297,0.0293373,0.212636,62,0.00516378,0.0590883,0.477858,27,0.150098,0.717809,0.00317884
102,0.33333333333333337,0.28125,0.4299065420560748,0.4608695652173913,0.10274886575927411,0.45625000000000004,0.21717171717171713,0.933248,0.0983517,0.252652,18,0.00388791,0.0163363,0.132375,23,0.784762,0.0252488,0.00724596
103,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.713587,0.0652057,0.215,81,0.00870416,0.045975,0.436447,87,3.81103,0.15128,0.00604333
104,0.7626262626262627,0.5247395833333333,0.4252336448598131,0.5478260869565217,0.39551641313050445,0.24375000000000002,0.18181818181818177,0.834732,0.0837548,0.390935,93,0.00833738,0.0227165,0.0133011,13,1.40636,0.738908,0.0018504
105,0.2777777777777778,0.30729166666666663,0.4112149532710281,0.4434782608695652,0.07259140645850015,0.46875,0.20404040404040402,0.962243,0.0688686,0.147213,3,0.0041735,0.0472349,0.419674,70,3.05873,0.252802,0.00715973
106,0.7626262626262627,0.578125,0.3551401869158879,0.5478260869565217,0.20643181211635975,0.125,0.09090909090909094,0.771095,0.082347,0.3137,1,0.00478677,0.0760679,0.0111868,49,0.721884,0.0862864,0.000975042
107,0.7626262626262627,0.44270833333333337,0.4158878504672897,0.4405797101449276,0.39965305577795573,0.125,0.09090909090909094,0.817149,0.0920717,0.0159908,81,0.00703392,0.0813112,0.255828,24,1.17591,0.326245,0.000213343
108,0.7626262626262627,0.7161458333333333,0.43457943925233644,0.5304347826086957,0.2068321323725647,0.125,0.09090909090909094,0.780658,0.0455597,0.0722575,54,0.00341951,0.0312573,0.365814,81,0.14524,0.132712,0.00650953
109,0.7626262626262627,0.7135416666666667,0.3551401869158879,0.5246376811594202,0.2066986922871631,0.125,0.1656565656565656,0.764208,0.0515582,0.0150099,52,0.0022539,0.0116533,0.403876,51,1.56948,0.669715,0.00690249
110,0.4696969696969697,0.44401041666666663,0.4252336448598131,0.4956521739130435,0.5943421403789698,0.125,0.16868686868686866,0.882692,0.0842868,0.0734578,26,0.00973943,0.0535227,0.266119,90,2.73578,0.783618,0.00797506
111,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.709333,0.0937159,0.00114019,71,0.00511585,0.0178036,0.460552,32,2.1483,0.433124,0.00917518
112,0.33333333333333337,0.37239583333333337,0.49065420560747663,0.48985507246376814,0.29850547104350145,0.35,0.19999999999999996,0.924631,0.0781394,0.324382,72,0.00829047,0.0630403,0.296228,33,1.39435,0.577256,0.00675534
113,0.3939393939393939,0.36848958333333337,0.4439252336448598,0.49855072463768113,0.6240992794235388,0.25625,0.18686868686868685,0.88811,0.0215097,0.350983,82,0.00544623,0.0925887,0.327057,69,2.90622,0.749984,0.0029613
114,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.706913,0.0578734,0.358639,64,0.000389136,0.0310435,0.0274766,31,3.92542,0.426844,0.00415168
115,0.5353535353535354,0.33723958333333337,0.4158878504672897,0.408695652173913,0.47064318121163595,0.125,0.15555555555555556,0.828139,0.0363719,0.320873,7,0.00788894,0.037769,0.0713299,9,1.35857,0.134618,0.00132866
116,0.7626262626262627,0.5911458333333333,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.703899,0.059289,0.283564,75,0.00353103,0.0763833,0.289666,31,3.70477,0.448308,0.00269846
117,0.24242424242424243,0.24739583333333337,0.44859813084112155,0.4318840579710145,0.14705097411262347,0.64375,0.2585858585858586,0.951063,0.0541343,0.0408523,82,0.00361706,0.0481422,0.0319956,85,2.06275,0.484258,0.00141698
118,0.2828282828282829,0.33723958333333337,0.42056074766355145,0.3971014492753623,0.4129970643181211,0.44999999999999996,0.19292929292929295,0.89888,0.0168995,0.329471,37,0.00259861,0.015937,0.18289,14,2.69323,0.377072,0.000273237
