max_value,0.8481509433962264,0.94240414172464,0.9454262233442553,0.9539889902226604,0.9482475091090833,0.9691688562211062,0.9687276094313209,0.9719480092135571,0.9817954592793168,0.9754545454545455,0.9750731325450126,0.9546449007068327,0.9890357779876193,0.9917031226429326,0.9937151248164464,0.959560820572089,0.8186188811188811,0.8435052660005401,0.6092457420924574,0.5333860580725343,0.4738056013179571,0.42147521678621136
index_set,167,78,119,230,154,271,271,57,78,43,59,78,164,78,74,145,276,230,283,263,299,190
mean_value,0.5046426526399099,0.5389999989168534,0.572033872074482,0.6160894240135519,0.6634911038689983,0.680419517245035,0.6608631395450741,0.6865757093024265,0.5626066051472886,0.49062359958201995,0.36843530743761976,0.6812636258451032,0.6962209030817109,0.7130017296798228,0.7031739464764765,0.6907379436745121,0.5021154754267108,0.4764058434048292,0.41072189131334286,0.35092599083425563,0.3060582060271905,0.2704451452600664

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
0,0.37882058856948075,0.4954543009306579,0.5419996102124343,0.6371037588775333,0.6777948732835951,0.6378195988974432,0.6551391035548686,0.7040378149861856,0.4475229314532293,0.353855638496401,0.1752778586474406,0.5764460501322209,0.6815153785409116,0.6684045263344984,0.6964727829661788,0.6150351400967975,0.4292388331814039,0.43853968962822376,0.4033587149264629,0.36164122137404575,0.37162224904819385,0.28391480265669133,0.933061,0.0910216,0.343324,95,0.000694128,0.0963119,0.0465783,0.275753,1
1,0.6216216216216216,0.6612210407717767,0.6847804685961804,0.6826436071649167,0.6895277341705913,0.6668660187723232,0.6942887407865119,0.7809747029823002,0.7525183773482167,0.6918798665183536,0.5600403341976375,0.7640988923051004,0.7784760408483896,0.7863718378318666,0.7902945776476834,0.782238089146791,0.613336813258515,0.6190105181145306,0.5573007562536358,0.48909913615795964,0.4278738158023244,0.37816799420709635,0.966107,0.189021,0.150803,75,0.00424878,0.0762761,0.033729,0.145938,50
2,0.31650575782249624,0.2840997058368169,0.2957080241288027,0.3975662859017567,0.5737257525083612,0.5297988387777843,0.5873371903849671,0.3185190890651878,0.2595252753266297,0.16791171035164887,0.10954004225081626,0.5087803320561941,0.4271767347783848,0.4587899667950177,0.47238403241832105,0.41456571040738965,0.348943661971831,0.3216837874050915,0.33026934587430523,0.3127904627197413,0.29220779220779225,0.2967721717329991,0.905043,0.160112,0.453932,20,0.00635844,0.0341241,0.0391247,0.296305,14
3,0.6990276511698572,0.5698544196895359,0.623134535367545,0.6612649398154056,0.6031820622986037,0.4387252403764482,0.5258838171482392,0.7566438241684774,0.7404423181837256,0.639317970794294,0.7433822289664475,0.7357012274745365,0.748959015320152,0.7828251282342475,0.7519633984642509,0.7345796189057356,0.6938713128534311,0.6027908261950815,0.47968944960488,0.313244760991645,0.0919459307237398,0.029505703422053275,0.996829,0.173699,0.28492,63,0.00521931,0.0355883,0.0142969,0.447201,86
4,0.4076853409237935,0.4609402004839267,0.5580303395136046,0.6245314770901859,0.6869079140923802,0.6413192780705957,0.6553469913118095,0.7526154722083838,0.5047338037203335,0.3961887141535615,0.2068039126926332,0.6924691782129089,0.6727993655828708,0.7693366995639201,0.7169269556691645,0.718038937433784,0.44429771908763505,0.43787768914672465,0.42458749709504995,0.40103914934751084,0.3277456060144265,0.3308380120607195,0.936579,0.170285,0.38474,79,0.00555138,0.048899,0.036152,0.460146,44
5,0.5509487912659214,0.6086037137381881,0.5976116080982751,0.6385197381316399,0.6541055764907058,0.6841168912463348,0.6662221250546567,0.7980544453661111,0.5796361412628038,0.49284162832519796,0.2745053821636899,0.7363595797330738,0.7295464596334332,0.8008054470060237,0.7341562878871377,0.8033886876991506,0.4539693513077544,0.46755898366606174,0.44665605095541405,0.43670201255139585,0.3309834938101788,0.3539431582909843,0.950198,0.12685,0.446737,31,0.00719368,0.0723592,0.0327557,0.425213,38
6,0.3304908713239313,0.2895525765031959,0.34868583669770126,0.4709769542405525,0.584522071211951,0.5269797072100578,0.5991345662712142,0.2979274611398963,0.31665728492353884,0.1729950081163878,0.12035593445233195,0.3827435014093329,0.4240983963427908,0.47758735748058323,0.46569198012775015,0.33277369018813885,0.31584445734184563,0.32147920604914937,0.2556085359180802,0.3125404007756949,0.2711581756024347,0.2828657314629258,0.902806,0.185072,0.243177,51,0.00266054,0.0869106,0.0405111,0.109207,73
7,0.6295043580070249,0.6748714978643306,0.680093063835975,0.6818256511379508,0.691465652857892,0.6664783114508892,0.6667549668874172,0.8465079047428457,0.7526354689384215,0.7025431756904468,0.592690094281866,0.7652592061416459,0.8469125861808666,0.7868369170674184,0.7905056759545923,0.7885068520450629,0.631410701876303,0.5796022935220202,0.5370051635111877,0.4443613041154463,0.3575783972125436,0.3387124463519313,0.967517,0.168476,0.355896,99,0.00275553,0.0717232,0.0294228,0.0260203,87
8,0.402324753884474,0.4592046352383461,0.4364820846905537,0.5539269089828662,0.6679402372262774,0.7040334136154385,0.6429802213600855,0.5525275747165035,0.33878106911814776,0.2775176399262155,0.14437911823003158,0.6539275086939376,0.6579482367659708,0.6778662121365324,0.6661322733312104,0.6719221676668485,0.32653612424037814,0.3911694510739857,0.37100139082058414,0.3538531691746466,0.32235102704901364,0.3430740911182697,0.929079,0.133467,0.303868,27,0.00662324,0.00894646,0.0102746,0.282178,69
9,0.43867426641334173,0.48172923322683703,0.5929877474081056,0.6438915707389529,0.6495659915423992,0.7164271844660195,0.7625206623553635,0.6167233781446979,0.4270453304205353,0.2969808825960002,0.15665107095334163,0.6957686495397719,0.6531602336457667,0.7030190820318333,0.663344407530454,0.6878014263635179,0.4076104226247219,0.427991452991453,0.3615541613122685,0.35543175487465184,0.3383050847457627,0.3198394111743058,0.936896,0.046156,0.416412,31,0.00511734,0.00303715,0.0300081,0.365261,88
10,0.6351173502961176,0.6372820370882923,0.6699417232577181,0.7275388693278475,0.7539395505037458,0.7645254869457108,0.7652362774779518,0.8355315116095403,0.7633574007220216,0.663312474450489,0.47110146596394875,0.7886786576345091,0.8353311989675626,0.8426647513018495,0.8503170831165544,0.8462375568461689,0.6316321942446044,0.6195831955011578,0.45652575226139935,0.4586683530580902,0.33000693000693004,0.2987136086662153,0.96287,0.066129,0.485215,13,0.00973456,0.0271292,0.0482985,0.0324152,20
11,0.41092296684951113,0.4755774673605405,0.44005893786444295,0.6025953473650894,0.6738066791830233,0.7445915402001937,0.8239103414420155,0.6858546858546859,0.3496613741293052,0.24151232923424482,0.1307493267148968,0.5944670463791701,0.6554031739410058,0.5553362642747282,0.6238778989749594,0.6018983535683521,0.39134054954204833,0.3769322235434007,0.3377197894501064,0.2669872371022829,0.21331730949787808,0.1714935044992476,0.950075,0.00744118,0.249107,64,0.00546354,0.0553027,0.0169924,0.231562,16
12,0.4710082215491129,0.5984405458089669,0.6197628810839722,0.6877851746577904,0.7968811387470156,0.7563135454247294,0.8341034778103225,0.8005125692533825,0.6350961538461539,0.45491740509791057,0.2718676794207425,0.7398305084745762,0.7956033565772367,0.8140297316518934,0.8110950158270294,0.8093652080548678,0.513107844145163,0.5166666666666666,0.4158141313701119,0.4298547400611621,0.3193371943371943,0.2797441068075933,0.953001,0.0686774,0.415215,13,0.00443066,0.0398879,0.030153,0.428245,92
13,0.5812274368231047,0.6378116343490305,0.7476610388213787,0.6653160160630947,0.7673195740765084,0.8670539419087137,0.7709445346948248,0.867040661725564,0.8615334447478906,0.8676809210526316,0.9496408651338228,0.8273636920563611,0.8667593737124022,0.7944741653687275,0.8765836546545676,0.6952912497999981,0.6480221427747664,0.5594662367902561,0.3977529784346252,0.3037474066390041,0.18968201022904163,0.218797403070202,0.981844,0.0193246,0.318499,54,0.00325363,0.0548952,0.0272401,0.235478,71
14,0.37705862029252557,0.4312873919787281,0.38969113517849985,0.5741607324516785,0.5989470334692932,0.684313609116268,0.6351599507522798,0.5435944790046656,0.3472210903756825,0.26621274100920733,0.1385254244788977,0.6611228121141695,0.5878340670924537,0.5858669056905448,0.6201796570184194,0.5686572903626976,0.36754607878568846,0.38544281104338474,0.3300997035839396,0.31720584025193244,0.3116883116883117,0.31278153153153154,0.922858,0.147523,0.0864612,37,0.0086417,0.052472,0.0264068,0.486188,43
15,0.46258064516129027,0.5329477146421686,0.5514793368763385,0.6195524146054181,0.6666856443394347,0.7674791014735481,0.7788353310558638,0.7114650960444415,0.4688385269121813,0.3162393162393162,0.1506425933408474,0.6569859846842943,0.7237837373216435,0.7253504799295176,0.7225653658942959,0.6970162910696261,0.455221174764322,0.4727272727272728,0.4191575501765872,0.3565466709143039,0.28803486529318545,0.3645132803478025,0.940874,0.0377461,0.376723,26,0.00151511,0.017464,0.0198342,0.366955,22
16,0.3502151605428666,0.33454055419860185,0.37841043890865955,0.4267680431817522,0.4952729295003422,0.5796517348063679,0.5821973192286837,0.387592415631444,0.24615360313398416,0.1916238033681965,0.07451235575333626,0.44877286819870776,0.5202446334829085,0.4985573988792099,0.4366261304361245,0.46511016976980923,0.34837010207441554,0.3437040151355897,0.31429078328750115,0.3048488987536281,0.2932412790697675,0.28737233054781797,0.90914,0.0896686,0.42229,12,0.00405119,0.0018222,0.0124981,0.485512,91
17,0.7314964092041624,0.7223437879893022,0.6957712532865907,0.6695393883612936,0.6706170550847458,0.6575565426740362,0.6741111111111111,0.7979735573952799,0.7770605759682224,0.7932367944709561,0.7918190608315466,0.7473523031772362,0.7735304817836911,0.8012157826600874,0.80609333157733,0.8045597540699274,0.7227048942948161,0.6484986480717234,0.47505726648002033,0.4213026628328541,0.32604622111180515,0.15273330961698095,0.990284,0.177529,0.109635,86,0.00477361,0.0806144,0.0353488,0.0949881,16
18,0.5419109663409338,0.5621040223957565,0.7205251093977911,0.904213067518106,0.9433502277538974,0.9160353336896042,0.9650787375634183,0.8830013826090206,0.7611042865455486,0.8213353745520336,0.702244875014054,0.8940110323089047,0.7836371679355545,0.9550894397530192,0.8618173526393798,0.8689423167403783,0.6647158969993616,0.4449657718637028,0.289646051139942,0.18539824880504208,0.1692872117400419,0.19927201886599,0.972538,0.0189519,0.0980682,32,0.000296896,0.0047362,0.0408153,0.284418,89
19,0.43296553808948,0.6551525618883132,0.6892719437514175,0.7589819741781133,0.7748109327318562,0.7929087487098536,0.670833613800929,0.8574556069082948,0.8661230176617629,0.9640610961365679,0.8888982126374088,0.9308336068263866,0.7385351296792031,0.7960779656991637,0.7980754020564197,0.879452380952381,0.5603628750872296,0.34129818943219603,0.2853411479900618,0.3008396186139177,0.26709265175718855,0.23795797618144576,0.984933,0.00319885,0.378931,82,0.00455138,0.0255504,0.0452755,0.331847,93
20,0.8463622815336675,0.6283216783216783,0.85985687072028,0.8819800048768593,0.8694275916644685,0.9367214748380668,0.599431374735199,0.9655538756997507,0.8626687940226485,0.935335605040019,0.874449248507309,0.8244255639727116,0.8586327822562281,0.7682912853424142,0.8525107846730764,0.8519466740474213,0.7738139477269912,0.6300713200046768,0.30806257521058966,0.23493408662900184,0.15218862815884482,0.10032954961552543,0.993286,0.0413061,0.430351,71,0.00431642,0.00321666,0.0135381,0.455666,95
21,0.493361285814116,0.6058334785892743,0.6,0.6712168771443171,0.6518787496053047,0.6599336006837158,0.6666301153559366,0.7920161773517076,0.6410881174899867,0.5057394138369,0.32749334685084275,0.7362699764744058,0.7318946956351536,0.7913392465684126,0.7359217668752331,0.7223230490018149,0.537924273986031,0.48329297820823247,0.4407588196139339,0.45254722381224954,0.3514388174582349,0.32948231766469704,0.947976,0.152483,0.321725,61,0.00844594,0.024284,0.0499308,0.301232,67
22,0.6948350271474315,0.7129034755011998,0.6810741414357548,0.691768826619965,0.6677327881825376,0.7708249766011499,0.6690787581048485,0.7948602159366148,0.8595014436175836,0.7873739229858303,0.7824927255092143,0.7847260653016048,0.7953407528471736,0.8004348559539652,0.8791068209571437,0.8014059335160253,0.6402204562932581,0.6730950775455158,0.48260260691586776,0.47726269315673286,0.41630622837370246,0.3205190277912269,0.980691,0.141629,0.269875,49,0.00520724,0.0764565,0.042376,0.24959,26
23,0.44349768365320974,0.5496688741721854,0.5712585173631064,0.6734380147139563,0.6521022949355073,0.7524022382824608,0.7538170619698525,0.7654071966286065,0.5339966416881783,0.3961535879707324,0.20401360218401265,0.714946179636492,0.719157300970044,0.717454784509777,0.7811708779000672,0.7695368653513615,0.4707602339181286,0.45102840352595497,0.4848895622358663,0.3221476510067114,0.2779703592062296,0.220806983165583,0.954106,0.0224536,0.252322,85,0.00687847,0.0525578,0.0186185,0.440355,55
24,0.47685620300751874,0.5702433285864652,0.5607747196738022,0.6283748014822658,0.63983286908078,0.6500890111668555,0.6638347003017133,0.7718164658051401,0.49009915384839053,0.45282615206880317,0.24121370879720583,0.713152105593966,0.7032894113186083,0.7723756542348332,0.7664871031117308,0.7521278761962941,0.40925958649938154,0.4611449451887941,0.4084375365198083,0.3821656050955414,0.33118051879301214,0.286806247922898,0.940449,0.188059,0.312958,56,0.00579651,0.0533642,0.0449626,0.164897,25
25,0.7253306205493388,0.7409457149833156,0.5982289275172188,0.6519019229154421,0.6437906328778029,0.6548279876495301,0.5248089464601868,0.7804355881263123,0.7754251279511309,0.7464451058201058,0.7150420168067226,0.7626396112200529,0.7765084178605041,0.78195998643608,0.8065900270923336,0.783497005988024,0.7332158072572352,0.6388458831808586,0.48541482510417977,0.3387077511047414,0.2130240226095148,0.09417596034696407,0.990963,0.177969,0.0435993,8,0.0088405,0.0158247,0.0426109,0.26069,45
26,0.6262233375156838,0.6718987341772151,0.78284889508262,0.8274847991098041,0.7582488958170953,0.7673238499292904,0.7692019317705692,0.8526163025074579,0.8197649614086802,0.8020227367780692,0.7018019507356588,0.7681104195774588,0.7869271032809907,0.8565066617995984,0.8628256713180948,0.8617757194685207,0.6447002276751834,0.6062247983870968,0.5626815101645692,0.4521987552290583,0.3668114973262032,0.3089044710849732,0.970523,0.102608,0.17633,71,0.00312511,0.0617875,0.0256669,0.229581,12
27,0.4041438623924941,0.4085278796064056,0.4922891118543292,0.4988814317673378,0.5990059693080214,0.6960100760199721,0.7108287776522209,0.6276625958534507,0.2629819586073734,0.15075175726653456,0.084384003194797,0.5536936722423954,0.6292723631508679,0.5278501012528651,0.5635554092725161,0.491511264594639,0.39930582337061316,0.3567163105259371,0.3217875191641588,0.2841290848009773,0.21480541770829442,0.16577127331110286,0.939419,0.00912515,0.334819,21,0.00627064,0.0563147,0.0255583,0.264772,56
28,0.6060716454159076,0.7005110274341044,0.6777636966270228,0.8040997872751885,0.7553542542866386,0.7647536770192516,0.767112743427057,0.8391192223765126,0.7863680333358136,0.7215817740225088,0.5303527173504894,0.758367108176994,0.8367433188315724,0.8487457271527011,0.8528955459648528,0.8499861929307806,0.6333122229259025,0.5362949156052604,0.4598321921111004,0.43128089887640453,0.38094483195941664,0.320260969314597,0.96538,0.0756188,0.158342,48,0.00929376,0.0338911,0.0347226,0.0199776,26
29,0.411241688572754,0.5025106635710814,0.5157132833561062,0.5826302558628051,0.6140621729118694,0.7297079969727548,0.7413129874822009,0.7036901717208622,0.4124822794336419,0.2371582073905827,0.11389001852604941,0.6399358460304732,0.7055888641985661,0.6680460877822026,0.6759543733032433,0.6547477718517993,0.44223186119873814,0.4528408631698052,0.43607719574635684,0.3821908127208481,0.28877496735503216,0.2095745539678695,0.94445,0.0199974,0.327519,24,0.00659726,0.0803028,0.0279565,0.399774,48
30,0.3929190393661798,0.46749747389693497,0.5627731908693541,0.5950649534029935,0.6746806912096168,0.7148171109733417,0.6529840756487004,0.6757836214333642,0.4142296676053626,0.33328616129691657,0.1481626987244965,0.7111624808995808,0.6688413948256469,0.7411946804814101,0.7051881566825651,0.6947889230318993,0.3692211055276382,0.3891866142670001,0.37833882180753753,0.37849967941867924,0.3450643776824034,0.3105613344578765,0.931156,0.137747,0.0790721,5,0.000430224,0.0647039,0.0307639,0.134351,62
31,0.7105184743742551,0.5587217258311197,0.6713747116088009,0.654574598219935,0.5287204943774694,0.5289226749020073,0.5733652490995726,0.7887411975498979,0.7441705251741543,0.6915895746208761,0.514541009862598,0.7823025107164727,0.7874188821436048,0.78391693193876,0.7870408463120776,0.7336232022552439,0.7220566318926975,0.6267173341128325,0.41700013798813307,0.13836391226376055,0.07335851249273673,0.021325209444021276,0.996491,0.160672,0.482661,44,0.00987561,0.0308981,0.031686,0.121694,5
32,0.3570303712035996,0.25152278932997274,0.37962836141167877,0.5395005008808594,0.5946372684467252,0.6613650666514103,0.6278780143887854,0.451435498654682,0.3513629485760744,0.26766044153018864,0.12608869796043387,0.6188732686262997,0.553760588375199,0.6069309095452273,0.5776472800986395,0.5428604660179118,0.3375290235854821,0.34029514757378687,0.3291754756871036,0.34386281588447654,0.3139573070607553,0.3204656862745098,0.913877,0.197172,0.468414,94,0.00122349,0.0583319,0.0128465,0.0683215,94
33,0.4259119969913502,0.49227644449195573,0.5194599764567392,0.6723051879113879,0.6788724208079047,0.7177986677457511,0.649959908055808,0.6896485191497572,0.4214659177049117,0.3014862896497108,0.16072561020573706,0.7165192672141503,0.7260607890933408,0.7030727972792785,0.6553209916639602,0.6827764775261227,0.4464727358379461,0.4266174554928355,0.43210958904109587,0.34701168291976436,0.3719660785651623,0.30393896380411645,0.936002,0.100188,0.0373668,50,0.00992175,0.0956713,0.0207213,0.41303,74
34,0.7521097046413502,0.7504263786242182,0.7800502933780386,0.6123609814075898,0.577894026324671,0.4923105776444111,0.3082550812206202,0.8692758807137213,0.790062216243484,0.7913868368032236,0.6390250031410981,0.704724409448819,0.7824540135982712,0.7886166603844704,0.7587172046020358,0.7871255653258796,0.7483880641775378,0.6078542166972736,0.3324365872405841,0.20488385944014298,0.1299615027213593,0.05346780878695767,0.9946,0.136111,0.280503,9,0.00539832,0.0635408,0.0356358,0.074381,13
35,0.3455480201268869,0.2971212784588442,0.3529311737448455,0.41239031347865185,0.5452744680212491,0.5680807006743711,0.6108058519627251,0.3386196044552775,0.29623996242199213,0.15462744282235463,0.09043201541504575,0.42960006261250683,0.5021899388980011,0.46693748258516765,0.498263992816522,0.3608779746485684,0.3002109470411902,0.3393932756543643,0.29707525468287876,0.2720608965322808,0.29005436520626804,0.32226686403045046,0.904192,0.169314,0.360267,1,0.00631103,0.0106605,0.0372564,0.498359,42
36,0.6978390461997019,0.7087341285109657,0.9362732060215969,0.7552671567620847,0.733244414804935,0.768846064081619,0.8820924563326102,0.9624470511567286,0.9074737206884602,0.8642248443133399,0.7599531142637727,0.8301778542742398,0.8660902681282487,0.8780615586116568,0.8791707253245715,0.8406427092104963,0.6961100099108029,0.591523407935993,0.4370666666666667,0.35323746851896987,0.3548042433030604,0.2544625608531026,0.982549,0.0325382,0.454563,77,0.00731839,0.0697676,0.0419022,0.344754,16
37,0.7312103833383641,0.6289706718661142,0.606880660200418,0.659136353967241,0.6049825677825542,0.6007140331082332,0.5264066352835687,0.8256236576904015,0.5614035087719298,0.5116494628186223,0.5156539303147618,0.7896879240162822,0.7328459833210177,0.7347293619594799,0.8624082189395479,0.734526071731622,0.7570150159259821,0.6149482342930082,0.48264940787661803,0.12904140669313668,0.08249232119350591,0.01848400124262195,0.996366,0.122492,0.0417046,55,0.00769728,0.0514721,0.0268687,0.174822,80
38,0.358796992481203,0.3442821158690176,0.39084833406507635,0.4467416312907093,0.5940420229937136,0.675237433402826,0.6333312557134547,0.5366328489169181,0.37492336741950516,0.25153071188154075,0.08997466396569531,0.6231278061486787,0.6000120799693974,0.649165446952505,0.5382587074652604,0.5573730333704732,0.3471439078205443,0.3470962999264886,0.35523056964264654,0.34990567084674284,0.2949912126537786,0.32145003004205885,0.918959,0.139682,0.225324,74,0.00871218,0.00138932,0.0179856,0.0557645,30
39,0.3314613454415103,0.35945156659902,0.39082400617522195,0.45022881438447304,0.6046817080645632,0.6254199664026878,0.628497313322216,0.4126537785588752,0.37210511390490597,0.21846781624325395,0.0925525704562109,0.5415399296236656,0.49596672336269176,0.6322274881516587,0.5936213304845207,0.557686156187051,0.3559280557934663,0.3638297872340426,0.36879942487419126,0.3506308283049918,0.2928520625889047,0.31681233933161956,0.916894,0.154962,0.27081,9,0.0041641,0.0758746,0.045285,0.141306,78
40,0.45261245859600385,0.49129228407816283,0.5053821313240043,0.6281142857142857,0.6383090253152848,0.6441737457925949,0.6586193481455866,0.7556712270952766,0.48295550907343543,0.3747205698480658,0.23311090079189178,0.7050261983310693,0.681631355451098,0.6529748984248901,0.7505180222098145,0.7326807303599234,0.4627081824764663,0.43860045146726867,0.41306940138325776,0.37932942348124377,0.3034488904732199,0.3592125635921256,0.938019,0.162158,0.426157,82,0.00316883,0.0519146,0.0450671,0.0509064,3
41,0.5528525296017223,0.6943018993668777,0.6673866090712743,0.5887060631282413,0.7632060669456067,0.6316769846052703,0.6700153668843642,0.6604009242490476,0.8334055203370476,0.8273130172177119,0.7709606986899563,0.7107820778218308,0.8599826255812765,0.7422732593084685,0.8226923338548398,0.8662015594770476,0.5144201268152997,0.5822624815673056,0.49901250822909804,0.2573517638896301,0.2042289128935877,0.2410921870775885,0.97646,0.0139564,0.213613,84,0.00845745,0.098882,0.0165698,0.0792529,47
42,0.6107679914070892,0.6619648776359405,0.5794380801070323,0.6593419934442151,0.7107401153343741,0.6881756029730669,0.6642431308709329,0.8331363743795793,0.7222782069943642,0.6150165858637408,0.4997643732327992,0.7543137499480271,0.7703089675960814,0.7767046797984758,0.7841146908500733,0.778207145501666,0.5119360365505425,0.5469486140024105,0.5573751315943385,0.4325447886766307,0.38808632067059035,0.3730138056785621,0.962188,0.15674,0.495836,67,0.00902336,0.00146791,0.0144077,0.350565,90
