max_value,0.9704727501177949,0.9960643394934976,0.9945753517545347,0.9425278025813784,1.0,0.9966652415562206,0.9987044865675713,0.9974672857745884,1.0,0.9959497088853261,0.9953734858681023,0.9316573711812204,0.9993639014047178,0.9799873290351433,0.9230485119681795,0.8889985318539556,0.9647876447876448,0.9647876447876448,0.833879781420765,0.6766592095451156,0.6365313653136531,0.5912230215827339
index_set,168,3,3,54,23,74,8,96,23,23,82,74,3,61,58,96,3,3,3,8,165,55
mean_value,0.49004613556202886,0.5246663248083163,0.5429752471464857,0.5784980585882488,0.6343341302871714,0.6281509404270118,0.6241716370216412,0.5904369939749884,0.4221371149672097,0.25855978610719227,0.13226236817452425,0.6191880106155581,0.6106345832078551,0.6066739039071407,0.585136958765153,0.5717876348163513,0.4888870696606819,0.48317661858948247,0.43132263403788274,0.3790311541000756,0.32270600053339765,0.2926054778222249

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
0,0.9091307523739957,0.981703146374829,0.7084043157296991,0.5833261710356683,0.717423830250272,0.6339224433768016,0.7239884091809293,0.7941108633812562,0.5932620502376103,0.796374724716246,0.9245330854390265,0.8691172618527897,0.7255764643519745,0.8923030118649224,0.807369826435247,0.8695725466586394,0.6185148514851485,0.8761570827489481,0.8159357628165534,0.5751000307787011,0.48568522017148674,0.40509155873157665,0.996895,0.0258519,0.173582,4,0.00465469,0.0268238,0.380716,77,0.604828,0.0741864,0.00428337
1,0.08510638297872342,0.3834685016793643,0.23354092526690395,0.27382993851687654,0.02025931928687197,0.1251785264219104,0.0018195257860920133,0.05672697026408813,0.012964054213317588,0.023889354568315202,0.008169730315535029,0.03681917211328978,0.0,9.504438572816021E-5,0.0016809696540741603,0.03547293291916631,0.5245186136071887,0.3745123537061118,0.3997744572878489,0.3159722222222222,0.10376115908093075,0.01812962683184771,0.974234,0.0762687,0.266246,78,0.00316148,0.0160718,0.0940178,58,0.697169,0.128832,0.00740275
2,0.010504536049657842,0.2207924144937352,0.0030641774953186207,0.016277667728877843,0.0,0.0,0.131016590428074,0.02444987775061125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911300505050505,0.36523376215877,0.35732009925558317,0.11710154039610188,6.396929473853064E-4,0.0,0.989278,0.0962369,0.231943,79,0.00154343,0.0352057,0.493905,82,0.331905,0.176723,0.00137832
3,0.9630029289347927,0.9960643394934976,0.9945753517545347,0.8952717250882783,0.8211371055495104,0.8417943669206404,0.7125463689947884,0.8950486669487939,0.7820773930753564,0.7410215144841605,0.09169272373869686,0.865255052935515,0.9993639014047178,0.8722809552783694,0.8869103912992079,0.8681858694866669,0.9647876447876448,0.9647876447876448,0.833879781420765,0.6312615955473098,0.4710454129838464,0.24902898117717354,0.997432,0.0344875,0.324079,6,0.00306123,0.0328406,0.158549,56,0.379178,0.0721662,0.00974499
4,0.5681567936577847,0.7439315991594813,0.6124298111281266,0.6093504004380861,0.7075663323600355,0.6840923351276378,0.687366070421582,0.6555870132735229,0.6675731822474031,0.438676807206675,0.01829990604958953,0.6986644086062892,0.6715899047431995,0.8804920304920305,0.7687355067521484,0.6877887636296434,0.6367583212735166,0.5767397521448999,0.46433656957928804,0.4038314176245211,0.4144834404349975,0.3947514733681753,0.966405,0.0413682,0.361547,55,0.00223148,0.0384792,0.283323,2,0.804691,0.155142,0.00199345
5,0.4969793322734499,0.6184886280264124,0.4799355791168971,0.5544470171615363,0.6592552092825466,0.5848804041241056,0.6589227327482361,0.5739796706522076,0.5418253993661364,0.05975911056207539,0.034504837791690335,0.6478062478062478,0.5825004963928784,0.5581854599825091,0.5943694340706693,0.4075624793900453,0.5077740602243652,0.49455013872374154,0.4928895911514912,0.47905122970739766,0.35432000905899674,0.3889819467708915,0.950102,0.0575092,0.2354,35,0.00280171,0.01909,0.443204,56,0.668267,0.164066,0.00957605
6,0.3546316111280954,0.32036630309347425,0.4042088091353997,0.45786649369029364,0.5126585354001651,0.5238935805447965,0.5178838758916253,0.47608005857944835,0.3012305616244698,0.0529636541366747,0.03285749173012453,0.4710551266422863,0.31388336434208,0.3387408821145651,0.31499964226944266,0.259375,0.3663518204569306,0.37111383108935125,0.3808285810130828,0.36744703112738686,0.29680930002473416,0.3343157612700114,0.918797,0.0568189,0.276689,45,0.00591309,0.0398276,0.269358,63,0.84494,0.1183,0.00963272
7,0.7419354838709677,0.9356678178459561,0.8036789297658863,0.811025641025641,0.9172520940286409,0.8156732513951179,0.8183928449511846,0.8183431952662722,0.9194528875379939,0.0,0.0,0.808083464843065,0.810286499629982,0.8900690387679235,0.889503412567663,0.807951951951952,0.749624511865425,0.7581449955972996,0.7235938641344046,0.5960859329017069,0.4821917808219178,0.5857121280773296,0.982727,0.0638551,0.02212,3,0.00786578,0.0447115,0.232686,10,0.439035,0.243448,0.00681298
8,0.7205693767632726,0.8460731414868106,0.9389703921045612,0.883402736466389,0.9969489456912333,0.8620746559292386,0.9987044865675713,0.8945943659588868,0.9787441249947072,0.9946068930648015,0.9755820795158443,0.8680263947210558,0.8886835295981412,0.8712869406670212,0.8420174719402901,0.8810834194525223,0.7130000000000001,0.8516217035465292,0.6539870386024232,0.6766592095451156,0.42522068095838583,0.4420403881458169,0.988562,0.0222784,0.147688,44,0.00144373,0.0259044,0.0999423,6,0.476935,0.166681,0.00764759
9,0.3588310038119441,0.3572814027465281,0.4256980161645849,0.4986545576858392,0.5861453886192175,0.6278615211408556,0.5902703121519404,0.4373770969386517,0.3021960654454596,0.21073234591986034,0.032961237584600456,0.5414622400144478,0.5356444760350871,0.5753064577277898,0.48144318051246693,0.4983222625487913,0.359439966058549,0.36087919577440786,0.3532951086571813,0.3357229811984309,0.29891304347826086,0.2982205964411929,0.911783,0.0503015,0.112978,59,0.00603207,0.0293312,0.153382,64,0.593626,0.223546,0.00562026
