max_value,0.4628413411683374,0.5168571841991029,0.34128097241701727,0.5,0.3622110411863667,0.34940170940170945,0.16074482973099047
index_set,383,58,307,3,202,364,434
mean_value,0.30542860160428953,0.3015939883826548,0.25923139992216815,0.36670281317367387,0.12000960609590228,0.1337280814989718,0.07581919119493123

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
45,0.36975818794000614,0.32552083333333337,0.27622014537902384,0.38647342995169087,0.05204163330664535,0.06617647058823528,0.045454545454545414,0.73532,0.0260564,0.00940507,46,0.0429819,0.419319,0.0476223,0.322101,96
46,0.27022605591909576,0.21114457831325306,0.18947368421052635,0.2709832134292566,0.1432470926045737,0.2183413342161894,0.10552195783643248,0.917818,0.0145972,0.068142,70,0.0851162,0.4886,0.0547515,0.333863,60
47,0.3928680746862565,0.32552083333333337,0.27622014537902384,0.38647342995169087,0.04553642914331468,0.06617647058823528,0.045454545454545414,0.707394,0.0860427,0.00796022,35,0.0149127,0.303139,0.0140006,0.06541,37
48,0.18092895869431558,0.17075071856579138,0.2902530963920301,0.2521538138264341,0.10436682679476916,0.2799763733018311,0.1302944383860415,0.953766,0.0664068,0.0361052,21,0.019722,0.470088,0.0715593,0.274294,5
49,0.36975818794000614,0.32552083333333337,0.23676012461059193,0.38647342995169087,0.05204163330664535,0.06617647058823528,0.045454545454545414,0.728656,0.0442281,0.0461149,29,0.0582411,0.344282,0.0556676,0.268552,33
50,0.36975818794000614,0.363765541740675,0.1973001038421599,0.5,0.07903981264637006,0.06617647058823528,0.045454545454545414,0.760089,0.066955,0.00349117,49,0.0773166,0.46309,0.0881207,0.190712,28
51,0.4185930897340293,0.2788553026421723,0.26759820722383343,0.3549618320610687,0.1730111213201998,0.06617647058823528,0.0884035361414457,0.861527,0.0379106,0.0344897,66,0.0330781,0.221557,0.0191978,0.179756,40
52,0.2644892286309938,0.3571428571428571,0.24615384615384617,0.3560316994423246,0.15760007725618552,0.11824668705402652,0.08703535811423391,0.868029,0.036349,0.0292346,82,0.0398336,0.383988,0.0529717,0.0620704,64
53,0.36975818794000614,0.32552083333333337,0.23676012461059193,0.5,0.05204163330664535,0.07352941176470584,0.045454545454545414,0.744809,0.0919863,0.0796807,25,0.0281395,0.355731,0.0666418,0.482214,13
54,0.21040892193308547,0.17199462031864265,0.2720588235294118,0.2734026745913819,0.2892551585304479,0.29792505419634563,0.12944969327900413,0.949425,0.0396525,0.0763855,13,0.00284099,0.0840144,0.0487979,0.319366,95
55,0.36975818794000614,0.3634638196915777,0.30679156908665106,0.4294605809128631,0.13814379019793588,0.06617647058823528,0.07151112395261483,0.835578,0.0905596,0.0151239,86,0.0100879,0.0274729,0.0858321,0.28522,30
56,0.3368381168892678,0.35895959305115654,0.23359152058703625,0.25153488372093025,0.20346762603994561,0.1383444338725024,0.09782288908502501,0.902877,0.076179,0.0161513,33,0.0214573,0.467224,0.0160545,0.210778,66
57,0.4394369529216938,0.3585470885601947,0.3182889861906366,0.4267886855241264,0.1407324757715277,0.11013215859030834,0.07742843735335525,0.853882,0.0962027,0.00162982,32,0.0238092,0.0310882,0.0223392,0.478194,47
58,0.36975818794000614,0.5168571841991029,0.31775700934579443,0.5,0.08912677411594905,0.06617647058823528,0.045454545454545414,0.772433,0.0347427,0.00499944,69,0.0169855,0.00435435,0.0336243,0.116045,17
59,0.3104663020302215,0.3342059336823735,0.27377717391304346,0.3655629139072848,0.150363043711634,0.06617647058823528,0.08434864104967199,0.844407,0.0222057,0.0234756,20,0.0991418,0.438636,0.0744935,0.0498871,42
60,0.3928680746862565,0.36486838676048994,0.2731524789522919,0.5,0.11587510198504081,0.06617647058823528,0.054545454545454564,0.801061,0.0737941,0.0243245,11,0.0647212,0.478913,0.0503457,0.369841,6
61,0.3267425604154184,0.33230711820132475,0.3093003412969283,0.3655629139072848,0.14803755337854807,0.06617647058823528,0.077247191011236,0.843062,0.0791716,0.0883912,47,0.0766589,0.338008,0.076238,0.356962,36
62,0.41597796143250687,0.32552083333333337,0.23676012461059193,0.5,0.0828896147478635,0.07352941176470584,0.045454545454545414,0.741661,0.00621913,0.0385778,19,0.0930114,0.192335,0.0957211,0.282877,66
63,0.18852256438139492,0.17910963980433814,0.23652578518805734,0.20410628019323673,0.13102759439956024,0.20729837473167745,0.10512646094861167,0.925024,0.0083196,0.0390111,96,0.0252384,0.260527,0.0352563,0.132139,67
64,0.41597796143250687,0.32552083333333337,0.23676012461059193,0.4270531400966183,0.05204163330664535,0.06617647058823528,0.045454545454545414,0.724235,0.0146761,0.0393711,61,0.0877027,0.460818,0.0753487,0.174119,50
65,0.17859732224853786,0.1803964075565191,0.2756819500870574,0.34745762711864403,0.05946423805711232,0.28877314814814814,0.1372132199582865,0.950516,0.0639279,0.0312374,17,0.0599007,0.330828,0.0693987,0.218965,73
66,0.30561082371667325,0.356160485630276,0.2741585233441911,0.44257498171177756,0.14640255708885264,0.12984293193717278,0.0893093410955279,0.890525,0.0866439,0.0223465,74,0.0836851,0.125956,0.0863567,0.493956,60
67,0.34355479840999437,0.3579460269865068,0.3191338303159389,0.3566413107080164,0.15621468440405917,0.06617647058823528,0.0845467355565993,0.856031,0.0337963,0.0057766,55,0.0323122,0.141818,0.0473427,0.0765817,53
68,0.40271186440677964,0.35694183864915574,0.28100775193798455,0.39518229166666663,0.16541775316540763,0.1032608695652174,0.08727895037079292,0.864251,0.0842469,0.0611701,95,0.00203925,0.426932,0.0298785,0.255145,44
69,0.36975818794000614,0.32552083333333337,0.23676012461059193,0.38647342995169087,0.05204163330664535,0.06617647058823528,0.045454545454545414,0.712703,0.0819718,0.0467422,30,0.00356995,0.203233,0.0652151,0.0683588,65
70,0.3466483011937558,0.44450875416003477,0.23676012461059193,0.5,0.07854519606681676,0.06617647058823528,0.036363636363636376,0.757363,0.0291873,0.0910185,62,0.0724502,0.331879,0.0414737,0.119078,100
71,0.36975818794000614,0.363765541740675,0.28037383177570097,0.5,0.08057111376365811,0.06617647058823528,0.045454545454545414,0.761564,0.0695965,0.0336048,83,0.0135543,0.00319252,0.0667514,0.474143,84
72,0.19060609066560852,0.20644764778187508,0.2212916434021962,0.2256037049288786,0.1555659748165904,0.17916999201915407,0.10324211344966705,0.907106,0.0192232,0.0903615,34,0.0893261,0.182148,0.0877057,0.256398,84
73,0.36975818794000614,0.32552083333333337,0.23676012461059193,0.38647342995169087,0.05204163330664535,0.06617647058823528,0.045454545454545414,0.715626,0.0708953,0.00656263,43,0.0683439,0.301084,0.0423089,0.447787,24
74,0.3928680746862565,0.32552083333333337,0.27622014537902384,0.38647342995169087,0.04553642914331468,0.06617647058823528,0.045454545454545414,0.736022,0.00736379,0.0789466,21,0.023323,0.413109,0.0369921,0.27055,81
75,0.36975818794000614,0.32552083333333337,0.1973001038421599,0.5,0.04553642914331468,0.07352941176470584,0.045454545454545414,0.732091,0.0241683,0.073628,37,0.0742392,0.105545,0.0526937,0.158513,63
76,0.26569498755776755,0.21019144464011819,0.25446871896722945,0.4438738077769626,0.0598812383239925,0.15145778114350628,0.0960150611860684,0.905501,0.0862658,0.0718352,77,0.09974,0.228967,0.0702989,0.0526282,21
77,0.36975818794000614,0.32552083333333337,0.27622014537902384,0.38647342995169087,0.04553642914331468,0.06617647058823528,0.045454545454545414,0.708081,0.0548867,0.00254989,78,0.0934701,0.402864,0.0147494,0.117464,43
78,0.21810920362422503,0.18139071748630853,0.30612244897959184,0.4355555555555556,2.668801708033408E-4,0.24526315789473685,0.1083009079118028,0.932851,0.0952587,0.0567925,60,0.0786744,0.347864,0.0316841,0.178047,88
79,0.3391629003733543,0.3109052778748689,0.19807363678732326,0.27042915931804823,0.1884615859912755,0.10765550239234445,0.08450704225352113,0.863609,0.0164244,0.0959894,88,0.0248548,0.202233,0.013667,0.494737,45
80,0.3194111605614516,0.3036631290653886,0.23947919088584046,0.27016444792482386,0.18519492293744333,0.09784735812133072,0.08662696264212233,0.85819,0.014108,0.0824192,95,0.0547338,0.258875,0.0301784,0.324457,11
81,0.36975818794000614,0.32552083333333337,0.23676012461059193,0.38647342995169087,0.05204163330664535,0.06617647058823528,0.045454545454545414,0.721244,0.0646332,0.0100121,96,0.0577793,0.314372,0.0966071,0.311307,21
82,0.005050505050505083,0.11263020833333337,0.28189655172413797,0.262080262080262,0.05862189751801439,0.25,0.016969696969696968,0.987152,0.0803569,0.0350903,56,0.0458563,0.363101,0.0444679,0.19611,72
83,0.10497434435575825,0.10697966643819967,0.18197250042437618,0.13681592039800994,0.2677633804474121,0.34444444444444444,0.14900822447992257,0.985882,0.0276233,0.0992283,16,0.0817492,0.15257,0.0101792,0.0118644,32
84,0.16421520559586844,0.23507343550447002,0.2310272536687631,0.23676012461059193,0.04270916733386709,0.2964941569282137,0.13513900831183723,0.974214,0.0574459,0.0261008,27,0.0735315,0.0725238,0.0655847,0.296134,23
85,0.3928680746862565,0.32552083333333337,0.23676012461059193,0.5,0.04553642914331468,0.06617647058823528,0.054545454545454564,0.717473,0.0245395,0.0958214,58,0.0758234,0.391572,0.0717477,0.445583,68
86,0.3928680746862565,0.5152743593455914,0.28186614829214107,0.3666312433581297,0.15050465871007168,0.07352941176470584,0.08413180649684504,0.834119,0.0153321,0.0205479,64,0.0289109,0.373691,0.0143862,0.137251,49
87,0.3928680746862565,0.32552083333333337,0.1973001038421599,0.5,0.05204163330664535,0.07352941176470584,0.045454545454545414,0.726481,0.0354777,0.0302166,47,0.082614,0.154693,0.0649322,0.441768,74
88,0.36975818794000614,0.3636794689426268,0.31298904538341155,0.4227053140096618,0.12515818877708496,0.06617647058823528,0.045454545454545414,0.80699,0.0213957,0.07236,76,0.00399339,0.062248,0.0739445,0.425131,19
89,0.4040846097738877,0.3571092942392632,0.24538619275461382,0.27111984282907664,0.16576841170355572,0.11473429951690817,0.08717234699437015,0.870691,0.0404619,0.0191928,36,0.0335933,0.409405,0.0618017,0.0266114,53
90,0.1971901655795284,0.24791508718726307,0.2321465322082733,0.13998632946001366,0.17530719429213182,0.30961471711211386,0.02323232323232327,0.986852,0.0450585,0.0409379,54,0.0817952,0.0996249,0.0226606,0.227656,20
91,0.3928680746862565,0.4001041938004689,0.27622014537902384,0.5,0.08261974846133258,0.07352941176470584,0.045454545454545414,0.72987,0.0785062,0.0830446,85,0.0540988,0.175233,0.0129089,0.305881,67
92,0.3928680746862565,0.32552083333333337,0.23676012461059193,0.38647342995169087,0.05204163330664535,0.07352941176470584,0.045454545454545414,0.701664,0.0184809,0.089882,68,0.0931543,0.259167,0.0399657,0.472925,74
93,0.0541773201575565,0.06121635977337114,0.10233038902461944,0.06889506374632237,0.20643527387252836,0.23747016706443913,0.09686103483551389,0.990811,0.00875355,0.0647292,60,0.0755449,0.223696,0.0379171,0.433901,70
94,0.3928680746862565,0.32552083333333337,0.27622014537902384,0.5,0.0788693151177422,0.06617647058823528,0.045454545454545414,0.745281,0.0115019,0.0266406,81,0.0654398,0.360507,0.0415296,0.371362,10
95,0.36975818794000614,0.32552083333333337,0.23676012461059193,0.38647342995169087,0.05204163330664535,0.06617647058823528,0.045454545454545414,0.731211,0.0230148,0.00335167,33,0.017473,0.224312,0.0905904,0.0239763,27
96,0.1740964432940274,0.1963015647226174,0.2608036391205458,0.2151474530831099,0.03886442487323194,0.2794735368244189,0.13171613056098574,0.946092,0.0609483,0.0810542,63,0.0385783,0.472382,0.082595,0.172334,13
97,0.1460205809561026,0.14085946763707735,0.24367224367224372,0.2735887927482489,0.10211834697433553,0.22183866279069764,0.12966548708018966,0.942406,0.00960423,0.00279249,57,0.0503084,0.417822,0.029615,0.366159,80
98,0.17815917375455648,0.15210725665845004,0.23832460732984295,0.13693778774642895,0.11246862203837915,0.33702422145328714,0.1352293322180399,0.976162,0.0417176,0.0991114,10,0.0986616,0.295732,0.0269842,0.181004,64
99,0.36975818794000614,0.3638088461994545,0.3398968588842006,0.2876198416006669,0.12862099048469233,0.06617647058823528,0.0770487975717955,0.821336,0.0464602,0.045128,18,0.0483738,0.404858,0.0899059,0.349021,73
100,0.36975818794000614,0.32552083333333337,0.27622014537902384,0.38647342995169087,0.05204163330664535,0.06617647058823528,0.054545454545454564,0.720713,0.00580829,0.0651404,72,0.048197,0.142534,0.0165019,0.140523,48
101,0.12526221156727602,0.08382161458333337,0.3157137720244516,0.16064018968583282,0.0667951027488658,0.25972120322817316,0.014545454545454528,0.990033,0.0552583,0.00442621,10,0.0731504,0.141041,0.0593818,0.22948,20
102,0.41179859430810006,0.33442337039459347,0.2777777777777778,0.49855072463768113,0.13332875106442288,0.1157407407407407,0.07719298245614037,0.840192,0.0974362,0.0624915,43,0.0580244,0.0238475,0.059098,0.32622,58
103,0.4134296541923259,0.3305552954396479,0.2387050012080213,0.3561603745976002,0.15145534048977893,0.09881422924901184,0.08436840871806894,0.857067,0.0109105,0.00275982,90,0.0386908,0.248884,0.0584347,0.314082,33
104,0.2540832163180844,0.35483564506935206,0.25064666321779616,0.36704119850187267,0.1794485836178431,0.14621816060664983,0.08963645453896152,0.895031,0.0287572,0.0111018,62,0.0441422,0.05352,0.0773593,0.182183,17
105,0.2201401245551602,0.33146946991724446,0.23540609137055835,0.27049341458620013,0.2140184464746252,0.13916500994035785,0.09014423076923073,0.89405,0.0515205,0.0433066,48,0.0656797,0.26944,0.0720123,0.115423,40
106,0.18166584524396256,0.265431187241583,0.25637996219281667,0.2697251334783468,0.13608256172527655,0.15411071077628558,0.09893586425079093,0.910057,0.00152279,0.0324205,31,0.00729401,0.27857,0.0127112,0.0440949,77
107,0.41597796143250687,0.3636794689426268,0.30722326454033766,0.3574133411010778,0.12113541854999099,0.07352941176470584,0.054545454545454564,0.809182,0.0943775,0.0866673,41,0.0443198,0.497685,0.0500825,0.376842,77
108,0.3991724473652184,0.2642530170620059,0.3121069182389937,0.3548387096774194,0.15679257416053904,0.10290556900726389,0.08903467666354259,0.876958,0.0879506,0.0743497,4,0.0596956,0.181492,0.0457686,0.156875,65
109,0.3928680746862565,0.35711414790996787,0.271786022433132,0.36643653744025495,0.13101874270355895,0.06617647058823528,0.077247191011236,0.849318,0.0707397,0.00894684,72,0.0177222,0.139897,0.0931505,0.48604,9
110,0.26806236732303634,0.2789307311709731,0.31500532103582835,0.3257205002718869,0.2290882350220611,0.23000484730974313,0.10650057746246488,0.918465,0.0525556,0.0187771,30,0.0521498,0.0512497,0.0687441,0.372554,26
111,0.3928680746862565,0.42966918468351134,0.1973001038421599,0.5,0.0844617699357133,0.07352941176470584,0.045454545454545414,0.746488,0.0758297,0.0583338,24,0.095106,0.103024,0.0515026,0.0135899,33
112,0.36975818794000614,0.3638088461994545,0.2777777777777778,0.3574133411010778,0.1302459977179885,0.06617647058823528,0.045454545454545414,0.81579,0.0383184,0.0167096,69,0.0346586,0.358379,0.0900307,0.312844,70
113,0.17554954863059113,0.32151469143520583,0.2640513879330122,0.36813778256189456,0.1994035405382545,0.16483846731780616,0.09104204753199274,0.907561,0.0349,0.00378504,67,0.0790868,0.484134,0.0870994,0.479931,78
114,0.20219458668617407,0.25021787547206353,0.31464080024249774,0.283758556316117,0.03686282359220705,0.2770247933884298,0.13163844923619916,0.968223,0.0852983,0.05818,13,0.0783493,0.0444987,0.0108995,0.235972,46
115,0.3928680746862565,0.44450875416003477,0.2806122448979592,0.5,0.11432138893293164,0.06617647058823528,0.045454545454545414,0.794008,0.0754744,0.0273619,77,0.0184508,0.0146422,0.058313,0.125355,75
116,0.42832909245122985,0.3650980392156863,0.2841880341880342,0.35822637106184363,0.1559763484020772,0.11864741941862766,0.07737397420867531,0.855003,0.0415214,0.0179289,28,0.056887,0.0523934,0.0611788,0.0185366,48
117,0.3928680746862565,0.46522531909351394,0.27622014537902384,0.5,0.08282599461984996,0.06617647058823528,0.045454545454545414,0.767243,0.0864562,0.0607668,22,0.0886454,0.298646,0.0393236,0.055784,75
118,0.36975818794000614,0.32552083333333337,0.1973001038421599,0.5,0.04553642914331468,0.06617647058823528,0.045454545454545414,0.727991,0.0196814,0.0390788,24,0.0048981,0.131324,0.0948284,0.45664,51
119,0.3928680746862565,0.32552083333333337,0.23676012461059193,0.38647342995169087,0.05204163330664535,0.06617647058823528,0.045454545454545414,0.722708,0.0449139,0.00725577,6,0.00156528,0.481097,0.0373874,0.360202,49
120,0.18920323052944787,0.18599009400586275,0.27946295375435104,0.21259095223030688,0.22012356185276472,0.18500118287201328,0.10987684134267084,0.925515,0.0316294,0.0615427,65,0.0270233,0.216844,0.0727602,0.385591,17
121,0.3928680746862565,0.3646783016410523,0.23676012461059193,0.5,0.08638780078343589,0.06617647058823528,0.045454545454545414,0.767709,0.0410979,0.0599423,61,0.0544005,0.0257302,0.040859,0.204561,3
122,0.36975818794000614,0.44450875416003477,0.2730247779336138,0.5,0.11353435620680796,0.06617647058823528,0.045454545454545414,0.786217,0.0254878,0.0547597,69,0.0777537,0.108089,0.0395515,0.0983843,94
123,0.27355516637478106,0.21376045129444943,0.28254078444984376,0.32342704149933066,0.21252354712951682,0.14680483592400695,0.09837601499063087,0.900029,0.0342689,0.0523947,36,0.0958947,0.0862929,0.0853711,0.0701202,83
