max_value,0.8538216076584106,0.8807741740379527,0.8794182045667813,0.9623704931620389,0.9480946547166161,0.9736213434905361,0.9705141796978531,0.970471066573576,0.9786968979693534,0.9821101680812115,0.9573237328587031,0.9572627937391891,0.985288353497609,0.9888316474260144,0.9788243462161537,0.9907519003353182,0.8574698611323058,0.7500375996390435,0.6332138590203107,0.5408661673721915,0.45248392752776156,0.42571931884908987
index_set,249,208,322,100,338,51,475,295,416,309,322,416,416,477,51,147,249,64,321,434,86,125
mean_value,0.5042846396990025,0.5391945807132137,0.5718986361324733,0.6187654123353132,0.6612043050446362,0.6777248919002932,0.656176403524707,0.6854624326094376,0.5600498793155629,0.4887364706384366,0.36521560389722224,0.6842862900851461,0.6928618156107748,0.7139076786758086,0.7018363308787278,0.68465948776749,0.504976896754446,0.47732218293713863,0.41445334193538996,0.3535687569232103,0.3078933757209496,0.2715157410063152

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
0,0.719267906038334,0.7218654679723873,0.7133619518556757,0.6412376299636728,0.6977658800978254,0.7034963170349632,0.6717656468706259,0.7959057836971266,0.7950823036821149,0.7773051988272701,0.8017302040647378,0.7877261864117446,0.7969436286612781,0.8012458487344504,0.8052168318858379,0.8037718743662845,0.7120694563051523,0.7022653721682848,0.48026237328562915,0.4483828619166965,0.40689893862482696,0.19736701273680834,0.987538,0.144499,0.115695,67,0.00206823,0.0491869,0.0114312,0.169835,55
1,0.35953808572063073,0.3497187576424554,0.4238452372608117,0.47611571449338563,0.5684473894036457,0.6445797400281428,0.6138171723978396,0.5023689979492256,0.32274266365688487,0.20916372132624472,0.08854251974744409,0.49530259365994234,0.48148206742710686,0.588965500288829,0.4241568020938671,0.5162636615480315,0.35068551842330764,0.35852253473398843,0.33720094465550876,0.3213124445758203,0.32652848661597755,0.3008754415604362,0.91472,0.0729388,0.419999,20,0.00184312,0.0175265,0.0476548,0.162104,96
2,0.45359281437125754,0.4840771115134732,0.5881514657980456,0.6538967269625786,0.6700915535401659,0.7270521888439061,0.6531281479735088,0.7198721436343851,0.46908813575480246,0.38342813666171516,0.19260857032096457,0.703284040714423,0.7300926227196807,0.7222025577494267,0.7200524578094263,0.6632453830583768,0.44900379506641364,0.44119030816278526,0.4517713083128727,0.37201779215527697,0.3205934829561461,0.3084995745485487,0.937198,0.11309,0.426986,40,0.00218584,0.0364675,0.0154214,0.296453,78
3,0.6118671080053941,0.719425454043229,0.7009628472047185,0.7401606425702811,0.8545060069298274,0.7659602736995947,0.7701530105318938,0.8555133079847909,0.8288302419512961,0.8209379256664721,0.7425086741667544,0.7765102083771838,0.8496491139496137,0.8634088901972329,0.8632937414344449,0.8659274193548387,0.6061452513966481,0.6294234100470181,0.4986680327868852,0.42730939120414824,0.33419710097983646,0.2740520656479909,0.971268,0.084968,0.0544135,28,0.00419758,0.053798,0.0303948,0.493819,29
4,0.5595438175270109,0.6289694734685516,0.5839341364714639,0.7062483198279503,0.7342600163532298,0.758739820679444,0.6652295706219635,0.8166023166023166,0.6465148378191856,0.5732220984265877,0.3415573999163063,0.7452477727142095,0.7390838667895484,0.824861140406384,0.8306365209746985,0.7557183301127938,0.5050873989042526,0.48825214899713465,0.5548021342819031,0.41891604675876726,0.31770871242448506,0.38609974104084877,0.956563,0.133946,0.293682,71,0.00752621,0.0862602,0.0194208,0.0587503,85
5,0.5476164383561644,0.6937284081849588,0.6529971411163706,0.8078057107386716,0.7504982320797171,0.9512306587451851,0.7647161993291386,0.9019083969465649,0.7614688778806806,0.6478864623478314,0.4511946263072868,0.7831902884094951,0.8242640936474507,0.8411827956989247,0.8439994418085404,0.8363599311656553,0.5480399692544197,0.620359149498733,0.48240400037739406,0.3795718461173868,0.31279493056491847,0.29895931882686855,0.962991,0.0548117,0.472879,64,0.00348668,0.0776175,0.0363226,0.128039,88
6,0.7698314837648993,0.7431614621157105,0.8482484076433121,0.7632605627957167,0.7715541455999471,0.7680010657430227,0.7346737652922519,0.868440502586844,0.8451599755451396,0.8368974409839318,0.8688127947508715,0.8371446620341124,0.9851338994121489,0.8814094136208257,0.88419698210317,0.8830054265974995,0.7607636068237206,0.7348377997179125,0.5538242071765609,0.33195698098713267,0.20935618341824924,0.1838516629059158,0.989622,0.0514587,0.229597,90,0.00821453,0.0653702,0.0343017,0.0319777,95
7,0.4352651048088779,0.5956495988800947,0.5850549080658055,0.6667633515826112,0.6950842111527704,0.7387355640627252,0.8641977736695119,0.7590344337948172,0.576288144072036,0.40872134566732976,0.18961503832048665,0.7347841857091041,0.8152648648648648,0.7687065915345301,0.7620727895957253,0.761870384885112,0.45667947076397786,0.45162202942285934,0.4240749876665022,0.44086375095911434,0.29482313648094727,0.3253753753753754,0.943331,0.0732966,0.259865,7,0.000446712,0.0504055,0.0119698,0.487715,74
8,0.5979232386961093,0.6568249893025246,0.6287146078677024,0.6815771080869959,0.7579043043562942,0.6912875636460447,0.6679905562542751,0.7790487658037327,0.7520982281628847,0.6974607538161036,0.5982715033217708,0.7649365434076822,0.7824311563688334,0.7864456721915285,0.789144109934515,0.7866992596404636,0.617193728408185,0.6189040377556372,0.5099109131403118,0.4348546908523503,0.3343853558466151,0.33136906683887635,0.967213,0.144272,0.254275,82,0.00832049,0.0247779,0.0269734,0.190392,60
9,0.42164883574575207,0.41134435015631976,0.48070939639079024,0.5329475333312018,0.6322158407907039,0.6922996270389288,0.6876897598675131,0.6168918339950301,0.3639308448529135,0.22619738150480606,0.11787742966184434,0.656962690488702,0.5909671837826147,0.6017076845806127,0.6116246752462087,0.5534197253507507,0.42350706900189916,0.42621396054628224,0.37370242214532867,0.3966860637143702,0.3481238832638476,0.3236454046639232,0.927377,0.0618914,0.245697,31,0.00699636,0.00745067,0.029899,0.325762,64
