max_value,0.7626262626262627,0.7200520833333333,0.5420560747663552,0.5797101449275363,0.7143047771550574,0.70625,0.30707070707070705
index_set,0,90,377,11,396,383,115
mean_value,0.5326565656565657,0.4360598958333334,0.41485981308411213,0.461263768115942,0.2907045636509207,0.2631,0.1415878787878788

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
118,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.723027,0.0165713,0.249739,84,0.00763841,0.0523841,0.00408497,49,0.271066,0.542845,0.00110352
119,0.11616161616161613,0.16927083333333337,0.3551401869158879,0.20869565217391306,0.1325060048038431,0.575,0.22323232323232323,0.980114,0.0322533,0.342181,57,0.000348242,0.0364609,0.49901,60,2.10091,0.0252933,0.00852639
120,0.7626262626262627,0.5221354166666667,0.3551401869158879,0.5246376811594202,0.4695756605284227,0.125,0.09090909090909094,0.819689,0.035008,0.403188,33,0.00823233,0.0777064,0.0685757,80,0.224071,0.302186,0.00743342
121,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.43768115942028984,0.10408326661329059,0.125,0.09090909090909094,0.739493,0.0759251,0.394198,93,0.00883285,0.0862943,0.240356,4,1.91086,0.492178,0.00259723
122,0.0757575757575758,0.25911458333333337,0.3130841121495327,0.4144927536231884,0.0,0.03749999999999998,0.02020202020202022,0.990979,0.0828078,0.497841,37,0.00956776,0.0930646,0.19005,59,2.08899,0.481377,0.00729648
123,0.7626262626262627,0.42447916666666663,0.42056074766355145,0.49855072463768113,0.400720576461169,0.125,0.14949494949494946,0.799783,0.0397057,0.275417,44,0.000659502,0.0454352,0.144522,95,1.21091,0.254936,0.00727663
124,0.18181818181818177,0.2578125,0.397196261682243,0.336231884057971,0.45850013344008544,0.60625,0.23838383838383836,0.944561,0.03097,0.385635,53,0.00825352,0.0540406,0.0223554,42,2.3428,0.295357,0.00642057
125,0.7626262626262627,0.6510416666666667,0.43457943925233644,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.719837,0.0683967,0.256402,58,0.00115529,0.053275,0.251205,54,1.18658,0.611052,0.0022582
126,0.3282828282828283,0.42838541666666663,0.48130841121495327,0.5391304347826087,0.2818254603682946,0.43125,0.2545454545454545,0.941549,0.0898339,0.140409,11,0.0073938,0.0553141,0.328683,13,0.454221,0.174843,0.00108775
127,0.7626262626262627,0.5221354166666667,0.3551401869158879,0.5304347826086957,0.20589805177475318,0.125,0.09090909090909094,0.769295,0.0296493,0.0694865,20,0.00436047,0.0516066,0.151895,63,0.446724,0.354445,0.00428704
128,0.7626262626262627,0.4921875,0.4392523364485982,0.4434782608695652,0.46370429677075,0.125,0.09090909090909094,0.818156,0.0487681,0.321791,58,0.000745845,0.0280264,0.208045,91,2.01557,0.491178,0.00678832
129,0.7626262626262627,0.6510416666666667,0.4392523364485982,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.722508,0.0649056,0.494215,66,0.00651282,0.0982097,0.401904,46,1.47365,0.587768,0.00829928
130,0.08585858585858586,0.171875,0.30841121495327106,0.17101449275362324,0.012276487856952234,0.42500000000000004,0.016161616161616155,0.994418,0.0295853,0.348395,41,0.00147147,0.0906776,0.467712,71,0.890113,0.15905,0.00790222
131,0.29292929292929293,0.45833333333333337,0.47663551401869164,0.4695652173913043,0.4977315185481719,0.51875,0.1707070707070707,0.925759,0.0712266,0.377917,61,0.000905007,0.029394,0.448348,88,0.649712,0.324544,0.0083069
132,0.2525252525252525,0.29557291666666663,0.48130841121495327,0.30724637681159417,0.41126234320789967,0.35624999999999996,0.19191919191919193,0.898117,0.0381073,0.270699,61,0.00980018,0.0847467,0.0418976,67,3.78744,0.447565,0.00035518
133,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.45507246376811594,0.10408326661329059,0.125,0.09090909090909094,0.744579,0.0290181,0.218748,32,0.00611225,0.074199,0.314573,10,1.49969,0.138458,0.000825583
134,0.7626262626262627,0.31901041666666663,0.40654205607476634,0.43768115942028984,0.3712303175874032,0.125,0.13535353535353534,0.829277,0.0565523,0.184822,33,0.00468906,0.025502,0.00514716,46,2.54164,0.0220634,0.00544502
135,0.5404040404040404,0.42578125,0.5093457943925234,0.4405797101449276,0.48065118761676007,0.125,0.15353535353535352,0.853531,0.0139625,0.388772,49,0.00542929,0.0706542,0.468459,7,3.62665,0.68594,0.00736768
136,0.7626262626262627,0.5546875,0.44859813084112155,0.4492753623188406,0.2061649319455564,0.125,0.09090909090909094,0.767729,0.030239,0.194652,92,0.00859355,0.0411503,0.411707,54,0.985231,0.34175,0.0033076
137,0.24747474747474751,0.26692708333333337,0.47663551401869164,0.39420289855072466,0.1792100346944222,0.475,0.23838383838383836,0.932791,0.0642674,0.0848101,79,0.00620346,0.0828781,0.495077,47,1.41578,0.233526,0.00440762
138,0.2676767676767676,0.31901041666666663,0.4672897196261683,0.4434782608695652,0.09927942353883101,0.43125,0.18484848484848482,0.945999,0.0832138,0.00432245,95,0.00584275,0.013993,0.223391,26,2.27804,0.0892912,0.00652805
139,0.7626262626262627,0.42708333333333337,0.46261682242990654,0.45507246376811594,0.27942353883106485,0.125,0.1454545454545455,0.782198,0.0117269,0.291978,90,0.00703385,0.09158,0.23599,97,3.89003,0.615915,0.00405304
140,0.11616161616161613,0.1484375,0.3551401869158879,0.2753623188405797,0.38203896450493724,0.575,0.14040404040404042,0.991336,0.0307092,0.254807,4,0.00868069,0.0583803,0.0338438,27,1.20351,0.768178,0.00499474
141,0.1767676767676768,0.20833333333333337,0.397196261682243,0.3884057971014493,0.0,0.53125,0.08181818181818179,0.983586,0.0623179,0.288745,8,0.00208567,0.0910176,0.215775,76,1.3459,0.379828,0.00485905
142,0.4292929292929293,0.30859375,0.4299065420560748,0.3971014492753623,0.16132906325060048,0.33125000000000004,0.21818181818181814,0.911345,0.0835844,0.109712,10,0.00991233,0.0210304,0.419425,27,2.04255,0.271318,5.45942e-05
143,0.23232323232323238,0.31901041666666663,0.4672897196261683,0.43768115942028984,0.09327461969575657,0.58125,0.23131313131313136,0.947062,0.078518,0.236326,22,0.00668769,0.0683734,0.216764,34,1.1257,0.0451839,0.00789817
144,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.702573,0.0580699,0.326333,73,0.00982134,0.0121596,0.184196,25,1.23788,0.489493,0.000997287
145,0.40909090909090906,0.32161458333333337,0.48130841121495327,0.4318840579710145,0.08700293568187889,0.34375,0.2080808080808081,0.955413,0.097848,0.241009,58,0.000647745,0.0145364,0.0258424,9,0.176663,0.591169,0.00171631
146,0.5,0.36458333333333337,0.5,0.527536231884058,0.10381638644248736,0.29374999999999996,0.18181818181818177,0.911983,0.0988377,0.364769,94,0.00829963,0.0518457,0.324533,59,1.57304,0.653114,0.00381395
147,0.7626262626262627,0.5143229166666667,0.4439252336448598,0.4666666666666667,0.28716306378436085,0.125,0.09090909090909094,0.784513,0.0764774,0.0380566,64,0.000457256,0.0288133,0.430262,33,2.84854,0.691462,0.00879121
148,0.7626262626262627,0.37369791666666663,0.3551401869158879,0.47246376811594204,0.25807312516680014,0.125,0.09090909090909094,0.789075,0.0787129,0.27546,7,0.00290209,0.033635,0.345204,98,2.64299,0.00592559,0.00233168
149,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.729693,0.0388374,0.48613,80,0.00617193,0.0716649,0.0747462,82,3.82573,0.120479,0.00323232
150,0.23232323232323238,0.27994791666666663,0.4579439252336449,0.4521739130434783,0.027488657592740884,0.45625000000000004,0.2666666666666667,0.966471,0.0773848,0.0874554,94,0.0059305,0.0893326,0.038729,66,0.943607,0.733819,0.00745496
151,0.7626262626262627,0.35026041666666663,0.4252336448598131,0.47536231884057967,0.3457432612756872,0.125,0.12828282828282833,0.834832,0.0819508,0.188678,6,0.00959181,0.0398862,0.228174,80,3.45806,0.241969,0.00321439
152,0.3535353535353535,0.36588541666666663,0.44859813084112155,0.40289855072463765,0.47544702428609553,0.35624999999999996,0.19898989898989894,0.892729,0.0259981,0.106835,30,0.00514262,0.0594125,0.13426,1,1.07604,0.108995,0.00101716
153,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5159420289855072,0.10408326661329059,0.125,0.09090909090909094,0.714056,0.0618786,0.113788,21,0.00183635,0.0186573,0.492392,97,2.0687,0.441294,0.00282189
154,0.41414141414141414,0.7161458333333333,0.49065420560747663,0.45507246376811594,0.43581531892180414,0.25,0.18181818181818177,0.859822,0.0891817,0.330104,69,0.00745402,0.0143054,0.248815,75,3.5651,0.786793,0.00769355
155,0.7626262626262627,0.41276041666666663,0.4112149532710281,0.40289855072463765,0.42607419268748337,0.25,0.14747474747474743,0.844078,0.0227691,0.0552258,98,0.00132063,0.0795492,0.0324946,37,3.06861,0.247439,0.00711803
156,0.2727272727272727,0.26692708333333337,0.3691588785046729,0.3188405797101449,0.4475580464371497,0.4125,0.2151515151515152,0.913727,0.0304249,0.0565393,66,0.00702297,0.0402829,0.264877,21,2.14893,0.0754569,0.00763661
157,0.7626262626262627,0.265625,0.49065420560747663,0.3971014492753623,0.4419535628502802,0.125,0.09090909090909094,0.808656,0.0373705,0.343721,59,0.00507673,0.0737029,0.437082,37,3.79362,0.197404,0.0051761
158,0.5404040404040404,0.35677083333333337,0.4579439252336449,0.4666666666666667,0.4043234587670136,0.25,0.1515151515151515,0.809129,0.0853608,0.423804,32,0.00521034,0.0967962,0.207378,27,2.38959,0.153327,0.000434547
159,0.3282828282828283,0.29296875,0.4532710280373832,0.5391304347826087,0.5212169735788631,0.525,0.2161616161616161,0.95282,0.0483949,0.047484,95,0.00754606,0.0376457,0.0629651,47,0.995007,0.536211,0.00471674
160,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.744132,0.0481233,0.0597515,25,0.00863762,0.0724462,0.346867,55,0.519825,0.291042,0.00365194
161,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.702317,0.0113341,0.285749,11,0.00733811,0.0885817,0.180422,45,0.627071,0.454132,0.00682901
162,0.4191919191919192,0.5416666666666667,0.42056074766355145,0.47246376811594204,0.5089404857219109,0.33125000000000004,0.1838383838383838,0.885826,0.0833152,0.431293,59,0.00293065,0.0168598,0.294336,32,1.14751,0.642509,0.00996346
163,0.7626262626262627,0.6510416666666667,0.40654205607476634,0.4492753623188406,0.10408326661329059,0.125,0.09090909090909094,0.748018,0.0525706,0.46843,14,0.0084798,0.0103692,0.405419,92,3.91225,0.107398,0.00451615
164,0.7626262626262627,0.44010416666666663,0.44859813084112155,0.4405797101449276,0.2826261008807046,0.125,0.09090909090909094,0.79079,0.0272953,0.157303,10,0.00220158,0.0649622,0.34886,17,3.27608,0.700785,0.00586909
165,0.31313131313131315,0.28385416666666663,0.5093457943925234,0.4318840579710145,0.5765946090205498,0.48124999999999996,0.18888888888888888,0.932209,0.0437064,0.478626,19,0.0050357,0.0863851,0.0836134,15,3.03448,0.637289,0.00579289
166,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4695652173913043,0.10408326661329059,0.125,0.09090909090909094,0.757653,0.071687,0.368035,12,0.000933348,0.092347,0.37743,62,3.56949,0.409434,0.0021428
167,0.7626262626262627,0.6041666666666667,0.3551401869158879,0.5507246376811594,0.22111022151054172,0.125,0.09090909090909094,0.775459,0.0880042,0.42043,42,0.00913364,0.0171999,0.269277,12,0.457831,0.281901,0.00644805
168,0.3434343434343434,0.328125,0.4532710280373832,0.4,0.5206832132372565,0.36875,0.1525252525252525,0.871701,0.0337444,0.216879,45,0.00817971,0.0224046,0.466435,3,3.23605,0.649812,0.00180929
169,0.7626262626262627,0.7135416666666667,0.43457943925233644,0.5333333333333333,0.20576461168935145,0.125,0.09090909090909094,0.767528,0.0341272,0.0631133,76,0.00162061,0.0351428,0.456633,90,0.898587,0.525299,0.000972137
170,0.3282828282828283,0.27473958333333337,0.4158878504672897,0.3797101449275362,0.43381371764077925,0.23124999999999996,0.21212121212121215,0.882319,0.025305,0.0199034,99,0.00644184,0.0290635,0.101168,61,3.17042,0.0394748,0.00132651
171,0.505050505050505,0.37369791666666663,0.4719626168224299,0.5101449275362319,0.37910328262610093,0.30625,0.18484848484848482,0.866598,0.0875759,0.0222467,39,0.0010606,0.0359816,0.0713964,20,3.42132,0.625483,0.00938599
172,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.710401,0.0813198,0.00564442,47,0.00838731,0.0835096,0.017918,28,2.12155,0.165756,0.00756417
173,0.02020202020202022,0.03255208333333337,0.23364485981308414,0.08695652173913049,0.040165465705898074,0.31875,0.03232323232323231,0.998758,0.0136128,0.295222,39,0.00641457,0.0728951,0.287254,76,1.40603,0.687556,0.000240113
174,0.7626262626262627,0.5755208333333333,0.35046728971962615,0.5391304347826087,0.4758473445423005,0.125,0.09090909090909094,0.820502,0.0246297,0.0510002,37,0.0039845,0.0636368,0.24704,2,2.74458,0.728234,0.00746392
175,0.7626262626262627,0.5533854166666667,0.46261682242990654,0.5391304347826087,0.48278622898318657,0.125,0.1636363636363637,0.837952,0.0434732,0.304859,18,0.00257367,0.0850127,0.140603,71,0.330572,0.387218,0.00173644
176,0.31818181818181823,0.31380208333333337,0.4018691588785047,0.4347826086956522,0.08393381371764075,0.25625,0.20505050505050504,0.958918,0.0940887,0.383723,27,0.00688815,0.0254074,0.331583,7,3.1148,0.497695,0.00374572
177,0.31313131313131315,0.40885416666666663,0.485981308411215,0.4521739130434783,0.46063517480651184,0.54375,0.20606060606060606,0.935593,0.0674003,0.0185811,97,0.000815602,0.0781534,0.0595651,74,0.378886,0.595646,0.00243069
178,0.5404040404040404,0.38671875,0.4299065420560748,0.41159420289855075,0.35948759007205766,0.125,0.14242424242424245,0.82509,0.0803112,0.203902,55,0.00753198,0.038153,0.496619,73,1.81826,0.292266,0.00914691
179,0.7626262626262627,0.48567708333333337,0.3551401869158879,0.4173913043478261,0.40912730184147317,0.125,0.09090909090909094,0.791966,0.0177187,0.180093,79,0.00802447,0.089694,0.192326,77,1.8997,0.347321,0.00612996
180,0.29292929292929293,0.31901041666666663,0.43457943925233644,0.4869565217391304,0.38337336535895383,0.42500000000000004,0.23535353535353531,0.927482,0.0695018,0.0504194,78,0.00541504,0.0135828,0.46204,58,2.88082,0.763104,0.00239671
181,0.14646464646464652,0.23828125,0.4158878504672897,0.30434782608695654,0.1387776888177208,0.5625,0.203030303030303,0.988043,0.0351193,0.127101,50,0.00384011,0.0613787,0.432292,14,1.67283,0.745842,0.00680899
182,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.7561,0.0584176,0.168715,98,0.00254081,0.0922344,0.263585,59,3.8728,0.799973,0.00635196
183,0.5505050505050505,0.29166666666666663,0.4018691588785047,0.4434782608695652,0.4194021884174006,0.125,0.1333333333333333,0.831192,0.0514537,0.130467,54,0.00730231,0.0345211,0.095967,49,3.43809,0.276568,0.00893838
184,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.721414,0.0825597,0.375866,54,0.0061376,0.0463482,0.428131,40,0.2308,0.0235559,0.00860762
185,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4521739130434783,0.10408326661329059,0.125,0.09090909090909094,0.750803,0.0489281,0.38019,70,0.00230088,0.0491794,0.351635,99,3.48155,0.248825,0.00426987
186,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5014492753623188,0.10408326661329059,0.125,0.09090909090909094,0.748843,0.0492092,0.298265,6,0.00370783,0.0546032,0.318735,15,2.60464,0.658953,0.00631873
187,0.3939393939393939,0.43619791666666663,0.4579439252336449,0.44637681159420295,0.4986655991459834,0.25,0.1525252525252525,0.874632,0.0358931,0.0522129,86,0.00966299,0.0164475,0.0895672,61,1.26585,0.439835,0.0064778
188,0.45959595959595956,0.5208333333333333,0.4112149532710281,0.4521739130434783,0.5858019749132639,0.33125000000000004,0.18787878787878787,0.88814,0.0115059,0.238984,21,0.00711236,0.030772,0.296285,42,0.311058,0.0875,0.00209153
189,0.33838383838383834,0.33854166666666663,0.5186915887850467,0.49275362318840576,0.10408326661329059,0.34375,0.17979797979797985,0.894235,0.0920972,0.170882,31,0.00951541,0.0521273,0.364433,35,3.55784,0.0866498,0.00519593
190,0.7626262626262627,0.70703125,0.44859813084112155,0.5507246376811594,0.5197491326394449,0.125,0.13535353535353534,0.833536,0.0409045,0.297068,82,0.00743969,0.0149675,0.0432718,75,2.20857,0.69856,0.00287229
191,0.2525252525252525,0.27083333333333337,0.383177570093458,0.3797101449275362,0.4595676541232986,0.4625,0.21919191919191916,0.912629,0.0412907,0.404418,91,0.00308584,0.05692,0.131215,14,3.39017,0.531071,0.00119901
192,0.3282828282828283,0.43489583333333337,0.5280373831775701,0.48985507246376814,0.5592473979183347,0.36875,0.18686868686868685,0.904086,0.0150369,0.345375,62,0.00709595,0.0220054,0.117183,40,0.727163,0.459995,0.00360782
193,0.3939393939393939,0.31770833333333337,0.4672897196261683,0.43768115942028984,0.18241259674406196,0.48124999999999996,0.21919191919191916,0.916309,0.0726622,0.144564,45,0.00176209,0.096471,0.193914,78,2.55441,0.118426,0.00189735
194,0.5858585858585859,0.41276041666666663,0.3738317757009346,0.5333333333333333,0.4962636776087537,0.25,0.16767676767676765,0.85305,0.0352741,0.0328621,38,0.00457567,0.0749577,0.381843,56,3.32101,0.761494,0.00781799
195,0.2676767676767676,0.30598958333333337,0.4719626168224299,0.4521739130434783,0.5145449693087804,0.55625,0.20606060606060606,0.9381,0.0244805,0.225825,76,0.000252751,0.0658072,0.0996706,18,1.97155,0.374165,0.00116593
196,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4492753623188406,0.10408326661329059,0.125,0.09090909090909094,0.758133,0.0105473,0.134213,31,0.0089176,0.0841966,0.47397,9,1.68756,0.410131,0.00410333
197,0.4747474747474747,0.28385416666666663,0.397196261682243,0.47246376811594204,0.3023752335201495,0.25,0.1454545454545455,0.85373,0.0820151,0.0792421,36,0.0054743,0.0258294,0.0141306,31,2.94192,0.0529868,0.00677209
198,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.712943,0.0217376,0.458126,84,0.00678869,0.0946277,0.340937,73,0.417402,0.392388,0.001938
199,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.730093,0.0507101,0.265887,84,0.00727576,0.0579898,0.444572,72,3.33845,0.311805,0.00776517
200,0.7626262626262627,0.42578125,0.3551401869158879,0.45507246376811594,0.28489458233253273,0.125,0.1393939393939394,0.784139,0.0967609,0.404089,74,0.00885577,0.0607807,0.0521105,73,3.44715,0.640325,0.00156577
201,0.21717171717171713,0.21484375,0.4158878504672897,0.39420289855072466,0.0687216439818521,0.48750000000000004,0.22424242424242424,0.961169,0.049955,0.138186,83,0.00155389,0.0623673,0.0940619,31,2.91833,0.0152197,0.00554702
202,0.38383838383838387,0.53125,0.46261682242990654,0.4492753623188406,0.0037363223912463273,0.11875000000000002,0.05858585858585863,0.981854,0.0938178,0.406701,87,0.00395945,0.0513175,0.449382,36,2.82855,0.124624,0.00253649
203,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.717082,0.025675,0.371871,13,0.000998325,0.0996822,0.260645,44,1.01871,0.228493,0.00669251
204,0.7626262626262627,0.4140625,0.4439252336448598,0.46376811594202894,0.35935414998665605,0.125,0.09090909090909094,0.804123,0.0999187,0.327685,41,0.00626162,0.0914081,0.319719,32,1.28146,0.057396,0.00477531
205,0.0,0.03255208333333337,0.28971962616822433,0.24057971014492752,0.0,0.14375000000000004,0.0,0.996714,0.0648958,0.170232,89,0.00338301,0.0720594,0.0204654,4,0.644771,0.540597,0.00495627
206,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700469,0.0373059,0.0700655,75,0.00284771,0.031908,0.317394,6,0.573417,0.623244,0.00695957
207,0.297979797979798,0.35416666666666663,0.397196261682243,0.4492753623188406,0.10328262610088068,0.50625,0.195959595959596,0.925206,0.0945101,0.224667,25,0.00928752,0.0310902,0.114086,8,2.06167,0.360287,0.0050068
208,0.38888888888888884,0.33854166666666663,0.4392523364485982,0.4666666666666667,0.1006138243928476,0.33125000000000004,0.18686868686868685,0.9396,0.0882917,0.428183,86,0.00986894,0.0313013,0.0534158,66,3.1109,0.358159,0.00932034
209,0.7626262626262627,0.31770833333333337,0.3551401869158879,0.4695652173913043,0.31892180410995463,0.125,0.09090909090909094,0.788026,0.0645323,0.222118,16,0.00942152,0.0366535,0.0379161,24,3.303,0.0615532,0.00622076
210,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.742439,0.0399512,0.229024,23,0.00751225,0.0537218,0.197471,94,0.258255,0.199662,0.00038868
211,0.48989898989898994,0.7174479166666667,0.4392523364485982,0.4782608695652174,0.558313317320523,0.24375000000000002,0.12929292929292935,0.87577,0.0606586,0.227805,66,0.00574074,0.0122659,0.130566,86,2.1095,0.790811,0.00799318
212,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5101449275362319,0.10408326661329059,0.125,0.09090909090909094,0.724079,0.0265087,0.0449957,47,0.00252396,0.0341717,0.257509,6,1.46215,0.06415,0.00127183
213,0.36868686868686873,0.4765625,0.514018691588785,0.45507246376811594,0.39111289031224983,0.35624999999999996,0.23232323232323238,0.892483,0.0860465,0.0436726,93,0.00277975,0.0986312,0.203967,22,2.31611,0.422773,0.00982938
214,0.7626262626262627,0.41145833333333337,0.4532710280373832,0.45507246376811594,0.23258606885508404,0.125,0.09090909090909094,0.781597,0.0153974,0.0749265,1,0.00899553,0.0895463,0.141751,4,3.83581,0.674132,0.00704489
215,0.7626262626262627,0.43359375,0.4532710280373832,0.38550724637681155,0.34934614358153193,0.125,0.09090909090909094,0.797692,0.0332917,0.499422,39,0.00606048,0.0802209,0.479937,5,1.96848,0.0628685,0.00388362
216,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.716182,0.091317,0.439248,43,0.00694162,0.0528031,0.0859329,26,0.208302,0.0435276,0.000344174
217,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.707642,0.0223547,0.329188,24,0.00692165,0.0996393,0.337729,56,2.58013,0.0658765,0.00941933
218,0.202020202020202,0.41145833333333337,0.3271028037383178,0.36811594202898545,0.0,0.0,0.02929292929292926,0.988409,0.0967223,0.277467,50,0.00581118,0.0851364,0.222021,8,3.37082,0.375984,0.00141105
219,0.5858585858585859,0.24869791666666663,0.43457943925233644,0.42028985507246375,0.48892447291166263,0.125,0.1525252525252525,0.851455,0.044575,0.149702,15,0.00995926,0.0875503,0.116693,2,3.41681,0.0214431,0.00691194
220,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.732724,0.067559,0.0982535,52,0.00266413,0.0564453,0.497294,36,0.808549,0.528965,0.00509174
221,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.711097,0.0126317,0.135145,42,0.00906316,0.075932,0.395966,60,1.37921,0.322724,0.00845903
222,0.2272727272727273,0.22265625,0.40654205607476634,0.33043478260869563,0.4630370963437417,0.6125,0.22525252525252526,0.942071,0.0169552,0.00993344,15,0.00629542,0.0988213,0.0825188,3,2.87897,0.356305,0.00948027
223,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.708367,0.0997036,0.190564,74,0.00944228,0.0548427,0.392811,48,1.70881,0.181657,0.00937872
224,0.7626262626262627,0.44401041666666663,0.4579439252336449,0.44637681159420295,0.38857752868961837,0.125,0.09090909090909094,0.798872,0.0611984,0.0298386,94,0.00670908,0.0730938,0.39649,25,1.62994,0.514735,0.00654576
225,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.2223111822791567,0.125,0.09090909090909094,0.755359,0.0156127,0.0124554,68,0.00691003,0.018498,0.376905,97,2.28534,0.765803,0.0075077
226,0.7626262626262627,0.5013020833333333,0.3878504672897196,0.5246376811594202,0.20576461168935145,0.125,0.09090909090909094,0.791211,0.0542904,0.262104,38,0.00173584,0.0339976,0.10033,26,1.83754,0.72631,0.00163022
227,0.15656565656565657,0.18229166666666663,0.4252336448598131,0.3014492753623188,0.41126234320789967,0.65,0.25555555555555554,0.968421,0.0327665,0.43769,38,0.00201187,0.0208039,0.374876,93,2.65942,0.604439,0.00672784
228,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4405797101449276,0.10408326661329059,0.125,0.09090909090909094,0.749416,0.0678782,0.131016,65,0.0082691,0.0385939,0.199765,19,1.55392,0.411744,0.00462705
229,0.7626262626262627,0.5625,0.3551401869158879,0.4521739130434783,0.30064051240992795,0.125,0.09090909090909094,0.787107,0.0362322,0.123078,92,0.00975775,0.0697157,0.297818,84,1.17023,0.132685,0.00808521
230,0.297979797979798,0.3046875,0.4158878504672897,0.4434782608695652,0.529356818788364,0.40625,0.14747474747474743,0.900695,0.0209505,0.0109926,56,0.00872595,0.0704638,0.326275,67,2.0813,0.5706,0.00394445
231,0.6060606060606061,0.41536458333333337,0.3878504672897196,0.4608695652173913,0.4448892447291166,0.125,0.13737373737373737,0.832552,0.0654694,0.263725,96,0.000322754,0.0480462,0.477331,28,2.95603,0.704993,0.0021494
232,0.30808080808080807,0.34505208333333337,0.5280373831775701,0.4956521739130435,0.6509207365892714,0.38125,0.18787878787878787,0.922157,0.0529655,0.242686,77,0.00931982,0.0314934,0.312047,81,2.15722,0.732565,0.00948888
233,0.7626262626262627,0.5885416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.736315,0.0887854,0.0537021,98,0.00918635,0.0751876,0.283274,49,1.31643,0.0812582,0.00397826
234,0.7626262626262627,0.5625,0.3551401869158879,0.4405797101449276,0.20629837203095813,0.125,0.09090909090909094,0.774478,0.0445563,0.418,83,0.00497481,0.0205936,0.262514,17,0.86676,0.308813,0.00612186
235,0.5808080808080809,0.45442708333333337,0.49065420560747663,0.4869565217391304,0.6539898585535096,0.35,0.18484848484848482,0.888866,0.0532734,0.356092,3,0.00598791,0.0768705,0.417675,30,0.161647,0.150605,0.00211974
236,0.7626262626262627,0.51953125,0.3551401869158879,0.5420289855072464,0.3844408860421671,0.125,0.09090909090909094,0.797339,0.0574872,0.260075,36,0.009979,0.0979933,0.299671,33,1.86573,0.590417,0.00846634
237,0.40909090909090906,0.45182291666666663,0.4719626168224299,0.4492753623188406,0.5025353616226315,0.38749999999999996,0.18787878787878787,0.915342,0.0797864,0.408871,27,0.00652848,0.0975324,0.365718,93,2.1322,0.727043,0.00868178
238,0.297979797979798,0.36848958333333337,0.42056074766355145,0.40289855072463765,5.337603416065706E-4,0.35624999999999996,0.0636363636363636,0.980551,0.0960707,0.373035,5,0.00368218,0.0908515,0.384967,17,1.05097,0.201125,0.00565432
