max_value,0.7626262626262627,0.7239583333333333,0.5373831775700935,0.5797101449275363,0.6898852415265546,0.6875,0.31414141414141417
index_set,0,140,213,0,97,220,253
mean_value,0.5346363636363636,0.4651588541666667,0.42430841121495333,0.4744289855072463,0.3637915665866026,0.2799875,0.15092323232323232

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
19,0.7626262626262627,0.59765625,0.4439252336448598,0.49275362318840576,0.48278622898318657,0.125,0.18181818181818177,0.831271,0.124103,0.16622,62,0.00554616,0.376767,0.058011,0.378091,67
20,0.7626262626262627,0.6510416666666667,0.4392523364485982,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.762351,0.0897381,0.160429,5,0.00466869,0.125263,0.0866336,0.101879,54
21,0.7626262626262627,0.5403645833333333,0.3551401869158879,0.518840579710145,0.2060314918601548,0.125,0.09090909090909094,0.780679,0.162063,0.239373,34,0.00966288,0.709995,0.08518,0.107942,76
22,0.26262626262626265,0.328125,0.485981308411215,0.4608695652173913,0.47771550573792365,0.53125,0.25151515151515147,0.94294,0.179696,0.435216,29,0.0065286,0.813366,0.0670738,0.0764181,48
23,0.4040404040404041,0.4140625,0.4719626168224299,0.4666666666666667,0.6298372030958099,0.25,0.16969696969696968,0.859569,0.00690775,0.290509,63,0.00830443,0.224345,0.0682919,0.339618,44
24,0.7626262626262627,0.5143229166666667,0.4392523364485982,0.5333333333333333,0.40258873765679215,0.125,0.16969696969696968,0.820189,0.179008,0.208865,31,0.0062562,0.660278,0.0384473,0.46,94
25,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.719253,0.0298584,0.411735,40,0.000784635,0.357818,0.0225516,0.156187,87
26,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.703131,0.190317,0.387948,18,0.00288813,0.0641406,0.0212892,0.389003,50
27,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.751896,0.035762,0.157597,97,0.00354857,0.587659,0.0401388,0.379657,57
28,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.707277,0.154721,0.141466,55,0.00622188,0.145996,0.0750993,0.149676,86
29,0.398989898989899,0.35677083333333337,0.46261682242990654,0.4405797101449276,0.6088871096877502,0.48124999999999996,0.1767676767676768,0.910664,0.0432659,0.328637,7,0.00411527,0.600506,0.0136074,0.189476,75
30,0.16161616161616166,0.16145833333333337,0.4579439252336449,0.32463768115942027,0.29196690685882043,0.625,0.202020202020202,0.983334,0.0789634,0.143239,90,0.00375294,0.932084,0.0302602,0.123108,69
31,0.7626262626262627,0.5598958333333333,0.3551401869158879,0.5246376811594202,0.1976247664798505,0.125,0.09090909090909094,0.758535,0.0227924,0.0513516,16,0.00177822,0.425079,0.0152253,0.244691,4
32,0.35858585858585856,0.7174479166666667,0.43457943925233644,0.5217391304347826,0.6793434747798239,0.125,0.17575757575757578,0.864444,0.0758814,0.413013,28,0.000478788,0.989059,0.0248186,0.384286,14
33,0.16161616161616166,0.15755208333333337,0.47663551401869164,0.4173913043478261,0.318788364024553,0.65,0.22424242424242424,0.976536,0.0677915,0.132134,98,0.00447198,0.883605,0.0991804,0.289131,30
34,0.5858585858585859,0.5950520833333333,0.4532710280373832,0.5333333333333333,0.48345342941019487,0.125,0.1636363636363637,0.843712,0.177764,0.188471,7,0.00496443,0.889862,0.0222949,0.0666618,62
35,0.7626262626262627,0.71484375,0.43457943925233644,0.5304347826086957,0.2068321323725647,0.125,0.09090909090909094,0.763514,0.118327,0.259674,95,0.0013405,0.453994,0.044441,0.313004,37
36,0.2676767676767676,0.28255208333333337,0.5,0.40289855072463765,0.44795836669335465,0.54375,0.23737373737373735,0.947436,0.0615714,0.0138535,27,0.00498743,0.839532,0.0658857,0.31542,73
37,0.7626262626262627,0.5390625,0.43457943925233644,0.5420289855072464,0.2973045102748866,0.125,0.09090909090909094,0.789139,0.0864818,0.216495,98,0.00626398,0.448917,0.0642059,0.0721913,30
38,0.3282828282828283,0.33463541666666663,0.4719626168224299,0.4405797101449276,0.6012810248198559,0.46875,0.14848484848484844,0.91896,0.0634516,0.0533456,13,0.00731927,0.725931,0.0768619,0.271634,46
39,0.08585858585858586,0.078125,0.3738317757009346,0.17391304347826086,0.2898318654923939,0.55625,0.1393939393939394,0.985957,0.0126972,0.231957,65,0.000463567,0.139363,0.0997776,0.386827,89
40,0.6616161616161615,0.5690104166666667,0.4439252336448598,0.518840579710145,0.3341339738457433,0.125,0.14141414141414144,0.787232,0.166407,0.462668,3,0.00041791,0.383719,0.0252351,0.412702,61
41,0.13636363636363635,0.14973958333333337,0.4252336448598131,0.3014492753623188,0.27782225780624503,0.625,0.17474747474747476,0.9852,0.0925846,0.383875,65,0.00550413,0.876781,0.0271746,0.392046,40
42,0.398989898989899,0.35807291666666663,0.4532710280373832,0.536231884057971,0.5492393915132106,0.43125,0.18282828282828278,0.922554,0.194625,0.264848,39,0.00812032,0.615978,0.0199725,0.33222,28
43,0.5454545454545454,0.5364583333333333,0.4532710280373832,0.527536231884058,0.4093941820122765,0.125,0.17575757575757578,0.834752,0.068896,0.44122,38,0.0077724,0.675207,0.0490948,0.379117,75
44,0.21212121212121215,0.26171875,0.46261682242990654,0.4405797101449276,0.45022684814518277,0.51875,0.24141414141414141,0.942332,0.0264462,0.481458,95,0.00347439,0.177189,0.0174327,0.184299,95
45,0.7626262626262627,0.40234375,0.44859813084112155,0.48985507246376814,0.4899919935948759,0.125,0.1636363636363637,0.844138,0.0481713,0.198784,5,0.00849329,0.401943,0.0570652,0.223152,7
46,0.25757575757575757,0.33072916666666663,0.42056074766355145,0.44637681159420295,0.45089404857219106,0.49375,0.2606060606060606,0.949747,0.06909,0.0477129,77,0.00406755,0.462024,0.0820592,0.167488,60
47,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.735612,0.097126,0.413359,42,0.00776167,0.916238,0.0802279,0.230739,6
48,0.7626262626262627,0.6875,0.3551401869158879,0.5304347826086957,0.2061649319455564,0.125,0.09090909090909094,0.776572,0.173274,0.208071,72,0.00397709,0.321421,0.0501414,0.257935,31
49,0.7626262626262627,0.7135416666666667,0.4532710280373832,0.5391304347826087,0.4093941820122765,0.23124999999999996,0.09090909090909094,0.825806,0.108739,0.100017,56,0.00644783,0.242358,0.0505527,0.121882,93
50,0.5101010101010102,0.7200520833333333,0.485981308411215,0.4869565217391304,0.5465705898051775,0.23124999999999996,0.1636363636363637,0.849354,0.0264921,0.102163,96,0.00360928,0.333353,0.0410136,0.118383,27
51,0.7626262626262627,0.70703125,0.4439252336448598,0.47246376811594204,0.48465439017880974,0.125,0.1141414141414141,0.825485,0.069971,0.340519,52,0.00791147,0.403639,0.0382204,0.336225,77
52,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.70264,0.0735325,0.30552,84,0.00615378,0.870635,0.0369131,0.205491,71
53,0.7626262626262627,0.53125,0.43457943925233644,0.5420289855072464,0.381772084334134,0.125,0.09090909090909094,0.797871,0.18613,0.49036,30,0.00926615,0.165271,0.0911311,0.171171,5
54,0.24747474747474751,0.17447916666666663,0.383177570093458,0.2666666666666667,0.2784894582332532,0.60625,0.22929292929292933,0.96289,0.00373732,0.00490932,6,0.00632849,0.573127,0.0890528,0.186792,2
55,0.09090909090909094,0.06380208333333337,0.4018691588785047,0.1507246376811594,0.2726180944755805,0.49375,0.1323232323232323,0.990263,0.0551106,0.479207,19,0.00266141,0.553977,0.0599022,0.169224,65
56,0.7626262626262627,0.515625,0.4392523364485982,0.5391304347826087,0.4801174272751535,0.125,0.09090909090909094,0.803034,0.0275764,0.40907,63,0.00942691,0.457994,0.0987014,0.295356,55
57,0.31313131313131315,0.36067708333333337,0.485981308411215,0.4695652173913043,0.6042167066986923,0.50625,0.20404040404040402,0.933751,0.0939446,0.00355458,5,0.00100039,0.585342,0.0954617,0.084656,2
58,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.759183,0.078599,0.159102,17,0.00545929,0.170135,0.0838356,0.0595257,12
59,0.5707070707070707,0.48958333333333337,0.485981308411215,0.5304347826086957,0.473712303175874,0.125,0.1636363636363637,0.841365,0.0093902,0.0199275,21,0.00591171,0.543573,0.0754206,0.408684,43
60,0.5808080808080809,0.41666666666666663,0.4439252336448598,0.5072463768115942,0.41112890312249795,0.23124999999999996,0.18686868686868685,0.852333,0.12348,0.325407,30,0.00297694,0.213921,0.083053,0.2359,43
61,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.745885,0.00387622,0.266093,94,0.00835522,0.0667058,0.0979967,0.148157,84
62,0.5606060606060606,0.44661458333333337,0.49065420560747663,0.4405797101449276,0.6026154256738725,0.25,0.16666666666666663,0.87981,0.170618,0.094209,30,0.00693323,0.069181,0.0630413,0.0547747,94
63,0.09090909090909094,0.06640625,0.3738317757009346,0.20579710144927532,0.23779023218574857,0.56875,0.16868686868686866,0.9886,0.181805,0.246339,49,0.00754232,0.21067,0.091502,0.130411,50
64,0.11111111111111116,0.1015625,0.42056074766355145,0.24347826086956526,0.24686415799306116,0.58125,0.16666666666666663,0.986848,0.191218,0.358741,93,0.00319341,0.880524,0.0970148,0.0277815,19
65,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.705878,0.15052,0.240474,20,0.00225569,0.780965,0.0690867,0.202887,2
66,0.7626262626262627,0.7161458333333333,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.768802,0.105824,0.456893,45,0.000311504,0.110618,0.0397091,0.390493,77
67,0.28787878787878785,0.28255208333333337,0.47663551401869164,0.3710144927536232,0.46223645583133177,0.5125,0.20707070707070707,0.938723,0.0621643,0.337384,2,0.00714137,0.731053,0.0653525,0.217589,80
68,0.7626262626262627,0.55859375,0.3551401869158879,0.5333333333333333,0.30197491326394454,0.125,0.09090909090909094,0.799549,0.0448469,0.0575314,19,0.00737267,0.265905,0.0359373,0.236707,79
69,0.3282828282828283,0.23567708333333337,0.5,0.3449275362318841,0.4455564451561249,0.5375,0.25050505050505045,0.954634,0.0270765,0.470363,50,0.000387162,0.320645,0.0960454,0.179007,27
70,0.29292929292929293,0.32682291666666663,0.44859813084112155,0.4434782608695652,0.5033360021350414,0.3375,0.25656565656565655,0.926995,0.0881792,0.0890272,2,0.00910358,0.788332,0.0222077,0.114774,69
71,0.40909090909090906,0.44661458333333337,0.4439252336448598,0.4869565217391304,0.6447824926607952,0.25,0.1636363636363637,0.859796,0.18564,0.374061,78,0.00267837,0.112158,0.0440209,0.156999,43
72,0.28787878787878785,0.29296875,0.5,0.3913043478260869,0.4504937283159861,0.48750000000000004,0.24545454545454548,0.941189,0.0508433,0.362793,18,0.00987403,0.128999,0.0282832,0.0809938,56
73,0.5808080808080809,0.5403645833333333,0.4299065420560748,0.5246376811594202,0.5549773151854818,0.125,0.16767676767676765,0.856488,0.0840737,0.300146,21,0.00735697,0.010669,0.0678886,0.387889,87
74,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.73248,0.0161504,0.320003,14,0.00149784,0.255007,0.0738366,0.471956,20
75,0.4040404040404041,0.40104166666666663,0.4532710280373832,0.45507246376811594,0.6267680811315719,0.23124999999999996,0.17272727272727273,0.889392,0.0590473,0.346611,99,0.00379652,0.296642,0.0373633,0.21394,52
76,0.24747474747474751,0.23958333333333337,0.47663551401869164,0.3710144927536232,0.32399252735521755,0.59375,0.24949494949494955,0.966906,0.112088,0.443877,86,0.00594206,0.078434,0.0280573,0.0173718,51
77,0.41414141414141414,0.29166666666666663,0.47663551401869164,0.4318840579710145,0.5735254870563118,0.40625,0.18888888888888888,0.917652,0.110562,0.321736,83,0.00356749,0.600999,0.0572392,0.160896,4
78,0.43939393939393945,0.43619791666666663,0.46261682242990654,0.4405797101449276,0.5910061382439284,0.40625,0.17474747474747476,0.897266,0.131955,0.266942,44,0.00175634,0.0495092,0.0203981,0.0401123,96
79,0.7626262626262627,0.71875,0.43457943925233644,0.5246376811594202,0.2068321323725647,0.125,0.09090909090909094,0.75997,0.0876238,0.172206,60,0.00869589,0.937014,0.0117259,0.327008,71
80,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.717043,0.193381,0.370645,4,0.00863291,0.737596,0.0869353,0.048508,61
81,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.719127,0.13778,0.315762,41,0.00417804,0.446044,0.0404798,0.45056,28
82,0.5858585858585859,0.49479166666666663,0.44859813084112155,0.5304347826086957,0.5661862823592207,0.25,0.18181818181818177,0.849541,0.13389,0.442304,98,0.00676659,0.38204,0.0760816,0.175049,6
83,0.38383838383838387,0.33333333333333337,0.48130841121495327,0.4782608695652174,0.5496397117694155,0.34375,0.1707070707070707,0.907145,0.0141112,0.191213,7,0.00506079,0.619486,0.0229643,0.373746,34
84,0.7626262626262627,0.6640625,0.4532710280373832,0.5304347826086957,0.40912730184147317,0.125,0.09090909090909094,0.821563,0.125314,0.308399,58,0.00350886,0.503938,0.0325319,0.143838,80
85,0.7626262626262627,0.6041666666666667,0.4392523364485982,0.5478260869565217,0.474512943688284,0.25,0.09090909090909094,0.81752,0.0167057,0.114228,22,0.00337107,0.0355175,0.0133065,0.301284,62
86,0.3484848484848485,0.5013020833333333,0.49065420560747663,0.47246376811594204,0.6359754470242861,0.275,0.17979797979797985,0.899335,0.106313,0.174039,4,0.00645889,0.20664,0.0659843,0.480766,84
87,0.5707070707070707,0.35026041666666663,0.514018691588785,0.48985507246376814,0.6597277822257805,0.35,0.18787878787878787,0.888174,0.129565,0.22466,23,0.00303123,0.826618,0.0318702,0.368478,4
88,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.757678,0.109961,0.103802,38,0.00202013,0.43526,0.0620465,0.0801875,31
89,0.4696969696969697,0.30078125,0.485981308411215,0.4434782608695652,0.521617293835068,0.36250000000000004,0.19494949494949498,0.922114,0.157504,0.268883,40,0.00139153,0.263026,0.0514176,0.481226,17
90,0.11111111111111116,0.10546875,0.397196261682243,0.255072463768116,0.2684814518281292,0.575,0.17373737373737375,0.987415,0.0952001,0.0665106,6,0.00741138,0.406313,0.0104286,0.284853,68
91,0.4242424242424242,0.43098958333333337,0.4439252336448598,0.4347826086956522,0.5876701361088872,0.125,0.16767676767676765,0.867508,0.0388199,0.353606,54,0.00365426,0.0249376,0.046708,0.490304,4
92,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.707126,0.102565,0.460185,18,0.0088492,0.255749,0.0498792,0.154951,80
93,0.36868686868686873,0.36197916666666663,0.4299065420560748,0.43768115942028984,0.6481184947958367,0.23124999999999996,0.1333333333333333,0.876998,0.0183451,0.272061,47,0.00459088,0.302737,0.0177855,0.0738756,62
94,0.5858585858585859,0.4375,0.4392523364485982,0.46376811594202894,0.5250867360555111,0.23124999999999996,0.1636363636363637,0.859012,0.185077,0.118044,88,0.00122741,0.607378,0.0391248,0.147464,94
95,0.28787878787878785,0.25520833333333337,0.40654205607476634,0.4318840579710145,0.46637309847878305,0.55625,0.24949494949494955,0.920825,0.00582894,0.329485,29,0.00252095,0.960638,0.0127562,0.458863,85
96,0.5858585858585859,0.42057291666666663,0.4953271028037384,0.49275362318840576,0.6281024819855885,0.24375000000000002,0.18686868686868685,0.874119,0.184486,0.434489,53,0.00543615,0.0376464,0.0936389,0.111956,24
97,0.41414141414141414,0.3828125,0.5046728971962617,0.45507246376811594,0.6898852415265546,0.25625,0.18585858585858583,0.887696,0.0977318,0.482532,37,0.00763154,0.122178,0.0561902,0.0821776,73
98,0.5808080808080809,0.39192708333333337,0.514018691588785,0.4521739130434783,0.5719242060314919,0.25,0.18484848484848482,0.865494,0.00631201,0.18126,39,0.00789492,0.712194,0.0880854,0.197063,66
99,0.33838383838383834,0.36197916666666663,0.485981308411215,0.4434782608695652,0.5421670669869229,0.4375,0.18787878787878787,0.930178,0.0406987,0.350318,58,0.00183643,0.230461,0.0343682,0.270967,84
100,0.5707070707070707,0.5416666666666667,0.383177570093458,0.48985507246376814,0.41046170269548976,0.125,0.12727272727272732,0.846921,0.052577,0.455476,70,0.00352869,0.387484,0.0528834,0.153013,85
101,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.740703,0.183828,0.199694,8,0.00706345,0.516625,0.0559884,0.239546,38
102,0.7626262626262627,0.6979166666666667,0.4392523364485982,0.5246376811594202,0.4087269815852682,0.125,0.09090909090909094,0.802243,0.186648,0.234545,38,0.0017141,0.086282,0.0545203,0.351878,31
103,0.7626262626262627,0.7109375,0.43457943925233644,0.4782608695652174,0.3025086736055511,0.23124999999999996,0.09090909090909094,0.794391,0.0219369,0.0302111,73,0.0034496,0.0733788,0.0242241,0.162854,45
104,0.36363636363636365,0.5221354166666667,0.5,0.49275362318840576,0.5753936482519348,0.38125,0.19696969696969702,0.905221,0.0763915,0.0183335,25,0.00463835,0.783373,0.0211577,0.0114418,26
105,0.7626262626262627,0.71484375,0.3551401869158879,0.5304347826086957,0.20576461168935145,0.125,0.09090909090909094,0.769495,0.0602299,0.465,13,0.00179052,0.715818,0.0303635,0.0897678,36
106,0.7626262626262627,0.6510416666666667,0.43457943925233644,0.5420289855072464,0.10408326661329059,0.125,0.09090909090909094,0.759511,0.10066,0.187113,72,0.00556969,0.591991,0.0714864,0.293853,79
107,0.45959595959595956,0.41276041666666663,0.4439252336448598,0.45507246376811594,0.5394982652788898,0.125,0.17979797979797985,0.876025,0.151877,0.359943,90,0.00168032,0.529605,0.0107312,0.0304031,60
108,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.721294,0.134073,0.0748058,27,0.00521255,0.348116,0.0619423,0.405843,83
109,0.7626262626262627,0.5390625,0.4672897196261683,0.5072463768115942,0.403789698425407,0.125,0.1646464646464646,0.836034,0.193845,0.363947,8,0.00569073,0.657029,0.0674771,0.190314,75
110,0.7626262626262627,0.6510416666666667,0.43457943925233644,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.745225,0.0190135,0.447064,53,0.00134965,0.474979,0.0632498,0.421676,32
111,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.740359,0.128469,0.0993789,51,0.00398849,0.887058,0.0186871,0.0380345,2
112,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5246376811594202,0.10408326661329059,0.125,0.09090909090909094,0.747376,0.136031,0.195001,43,0.00800923,0.921988,0.0825552,0.146065,21
113,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.71833,0.142061,0.394117,23,0.0045661,0.67906,0.0414802,0.121636,63
114,0.5707070707070707,0.5416666666666667,0.42056074766355145,0.45507246376811594,0.6100880704563652,0.125,0.1323232323232323,0.854037,0.168098,0.282007,61,0.00710914,0.53552,0.0536489,0.428307,64
115,0.3737373737373737,0.38541666666666663,0.5046728971962617,0.4695652173913043,0.5473712303175874,0.375,0.24848484848484853,0.914233,0.01436,0.404994,81,0.00052094,0.464725,0.0896436,0.203631,67
116,0.7626262626262627,0.39973958333333337,0.44859813084112155,0.5333333333333333,0.48331998932479314,0.125,0.18181818181818177,0.815009,0.0287968,0.421461,55,0.00609543,0.514737,0.0796494,0.322739,29
117,0.0757575757575758,0.08333333333333337,0.3411214953271028,0.19130434782608696,0.26180944755804647,0.50625,0.14343434343434347,0.991299,0.081562,0.36438,77,0.00384878,0.568934,0.091604,0.410972,49
118,0.7626262626262627,0.5416666666666667,0.35046728971962615,0.5420289855072464,0.44795836669335465,0.23124999999999996,0.09090909090909094,0.812004,0.156009,0.151695,86,0.00322706,0.307683,0.0955471,0.466885,86
119,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.527536231884058,0.10408326661329059,0.125,0.09090909090909094,0.750603,0.0670728,0.436869,73,0.000842363,0.756288,0.0448555,0.16464,41
120,0.7626262626262627,0.6510416666666667,0.43457943925233644,0.45797101449275357,0.2066986922871631,0.125,0.09090909090909094,0.757097,0.0178817,0.151923,97,0.00424032,0.64889,0.0118795,0.39459,45
121,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.733519,0.0594408,0.292069,14,0.00838272,0.521501,0.018583,0.267948,15
122,0.35858585858585856,0.37760416666666663,0.4439252336448598,0.47246376811594204,0.5976781425140112,0.5125,0.21111111111111114,0.927787,0.021302,0.300961,19,0.00112412,0.141084,0.0639842,0.158231,79
123,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.713874,0.104829,0.494959,16,0.00324106,0.717671,0.0686545,0.452247,17
124,0.4242424242424242,0.43489583333333337,0.4392523364485982,0.39420289855072466,0.5564451561249,0.36875,0.25151515151515147,0.915963,0.0885893,0.458189,48,0.00341819,0.631749,0.0335374,0.164854,96
125,0.7626262626262627,0.7135416666666667,0.4392523364485982,0.5246376811594202,0.37776888177208434,0.125,0.09090909090909094,0.798098,0.0571334,0.324432,95,0.0018839,0.199339,0.0207964,0.209427,74
126,0.7626262626262627,0.5377604166666667,0.3551401869158879,0.536231884057971,0.20629837203095813,0.125,0.09090909090909094,0.788382,0.158122,0.0680405,46,0.00159697,0.683816,0.0876223,0.414219,89
127,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.536231884057971,0.10408326661329059,0.125,0.09090909090909094,0.761467,0.0753741,0.398812,79,0.0066192,0.55173,0.0953137,0.182283,100
128,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5420289855072464,0.10408326661329059,0.125,0.09090909090909094,0.722791,0.0313438,0.310704,37,0.000115768,0.733573,0.0351033,0.124932,49
129,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.752428,0.092109,0.414372,64,0.0092365,0.419485,0.076653,0.136582,58
130,0.19191919191919193,0.23697916666666663,0.3878504672897196,0.2840579710144927,0.319188684280758,0.6625,0.305050505050505,0.960952,0.04266,0.260653,40,0.00754859,0.584337,0.0347448,0.343173,86
131,0.7626262626262627,0.5924479166666667,0.4392523364485982,0.527536231884058,0.2060314918601548,0.125,0.09090909090909094,0.779258,0.123747,0.0104581,83,0.00262495,0.906305,0.0587494,0.215809,22
132,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.710625,0.0776288,0.138804,5,0.00054976,0.713073,0.0363985,0.265988,26
