max_value,0.6362478777589133,0.8047894940131325,0.8181108915010923,0.9197924505881887,0.92781423523473,0.9140813701809969,0.8361273381158069,0.9586206896551724,0.9784531074853655,0.9785276073619632,0.9779977540240402,0.8851870635508914,0.9691315187498394,0.975425190570692,0.9821913235315461,0.9848288950833284,0.6373976825768045,0.6954209365676483,0.5392014758202661,0.45818643350726274,0.42992269213278766,0.4298629749964684
clusters_found,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69
index_set,232,92,14,134,351,280,53,44,92,295,295,14,92,229,44,162,232,468,468,242,0,153
mean_value,0.29014265070125905,0.2822023995804084,0.29674460392680435,0.33311087344895596,0.3382223466099267,0.3801061230135775,0.3455467474638859,0.3255114761489035,0.2668291801173485,0.2353741228625774,0.18664387779865454,0.3297282019214115,0.3005922405341558,0.2804940971183881,0.2753435721215695,0.2623446753234381,0.2896469293418383,0.24327130384298654,0.20300601665630288,0.1788299655460749,0.15744437171868086,0.1451357186493682

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
20,0.3012002182214948,0.310998398291511,0.40074224175223694,0.5104883979909547,0.5507734951492678,0.7317103792891311,0.7552725210127366,0.4226380901307395,0.21213703216979607,0.14332378084320962,0.07525271314871518,0.4669929218037848,0.3743013986916426,0.3378276816742357,0.3151375164153527,0.26657719327536833,0.34578726648875335,0.2709321038667305,0.22717042393830944,0.17646325111478378,0.18978253365550568,0.16590379377158748,0.936344,0.0365686,0.414801,85,0.00722364,0.0250663,0.214456,54,1.03874,0.502453,0.00582991
21,0.4453710545761639,0.5153539433483507,0.4978204294079376,0.5661154692702748,0.6137057486196817,0.6291176012865072,0.5452998176963169,0.4943471272509331,0.452744130402273,0.2965113901271932,0.47686102946202746,0.38706140350877194,0.5178643601972355,0.20109559024924684,0.15868348283536793,0.18415353003244816,0.49550928760971624,0.3929851315287838,0.2548528042403839,0.20454354228018512,0.14540143234074632,0.20388059701492534,0.989525,0.0285476,0.453535,6,0.000501592,0.0362973,0.19479,27,0.946149,0.0826682,0.00242339
22,0.19145761447356147,0.1831857839363613,0.19891684531197107,0.17804790371327006,0.18946071884367677,0.17225731281044954,0.1903724415071959,0.15271376265345682,0.089047738578796,0.05353358883593862,0.033633071750112764,0.16534340125478875,0.13563144144092187,0.18449947036914705,0.12690632447726502,0.1226151710339618,0.19145761447356147,0.1658332711396373,0.1392287917737789,0.12158276664688972,0.09288933400100152,0.07848271469516299,0.902373,0.131882,0.150507,20,0.00738488,0.0158322,0.182183,44,2.36375,0.549461,0.00505795
23,0.3134520095430354,0.23728421344934514,0.17163626866321335,0.12260859563700499,0.12321245773490086,0.09154872754853394,0.07388524023505016,0.1556225638008384,0.14970298464213272,0.10124039412008545,0.05265286081506515,0.1517369582897642,0.13327798861480078,0.1854758729181628,0.11958156614588278,0.09486709440879926,0.3134520095430354,0.20038443056222965,0.20012353304508956,0.12292734900446156,0.10595274159345658,0.09655028805441801,0.958503,0.158467,0.152937,15,0.00447966,0.0126721,0.264695,89,3.72806,0.377566,0.0046751
24,0.21797470798339613,0.2525847402172491,0.18078453666856165,0.24751132379660667,0.14362865926274682,0.1452633481981439,0.09286221026884511,0.22414260706624922,0.15272361033729054,0.06714258876573365,0.10380927701477072,0.21018066798906343,0.24734482955518755,0.22329037811102082,0.22643570394778767,0.18740661686232662,0.21797470798339613,0.14299677450884563,0.13519885198851989,0.1309400826446281,0.09741259253829804,0.11551763892091305,0.937879,0.122513,0.306306,24,0.00259457,0.0433864,0.176228,50,3.99275,0.306558,0.000322828
25,0.3043572278084117,0.4427132813984419,0.5072188121379788,0.5432300926359128,0.5861904002551428,0.7512535932041713,0.7141626576518008,0.5289311695579183,0.4269023855670476,0.33456637895602137,0.1860183613154751,0.6803190213480451,0.4597563800860839,0.5197094718118485,0.5625363680194184,0.4457532481477504,0.28156741428203147,0.2837348217783,0.2607890098965159,0.2044705020153903,0.1844337621942599,0.13833763073268246,0.948616,0.16854,0.415716,52,0.000541804,0.0148563,0.233973,94,2.02399,0.663998,0.00427119
26,0.27569589297273966,0.21647004395096003,0.20828989616779947,0.1578987207630005,0.0830431754874652,0.07501416430594898,0.073642617973536,0.15668459113665867,0.16118450750850166,0.13446394628354197,0.10053880064376186,0.13305322128851538,0.15595331820497382,0.15077196772348944,0.15861105821113441,0.1426300037411149,0.27569589297273966,0.24081064971190147,0.1800485023268008,0.10621999244753733,0.11442385173247382,0.17362470102196126,0.955482,0.0515301,0.0342542,86,0.00923425,0.0358936,0.168234,8,1.88895,0.290256,0.00152636
27,0.4660637238632592,0.7906200197313501,0.7729732489279151,0.8512119226989846,0.8487189391013261,0.4089279895731509,0.49989741596207626,0.8998819452378233,0.9637448559670782,0.8806222662375175,0.8551978675415215,0.8373976950058459,0.8855762311092834,0.8312801777157649,0.9498757772693458,0.9054385639661058,0.46402313093762904,0.33922029121653363,0.4732011747430249,0.2577380952380952,0.16104078762306606,0.13022323983972528,0.995895,0.0852372,0.428312,10,0.00732454,0.0183084,0.437984,45,0.359732,0.507318,0.000726208
28,0.2354902257917867,0.3254730475295271,0.3361454046639232,0.4768935148118495,0.57948100185715,0.5978934876131138,0.5219465471385794,0.43127238401954526,0.4195638328245448,0.35157494476131745,0.2565853897375636,0.6063826556948957,0.511669273468887,0.44995024320377963,0.18121636793000662,0.20394752972906705,0.2354902257917867,0.2649364093463472,0.25319524019391804,0.26078187103280537,0.18593928326866016,0.15685413005272408,0.944394,0.0324606,0.0526983,65,0.000788422,0.0282732,0.111323,67,2.60432,0.570244,0.00843048
29,0.3392892594798491,0.2329047340736411,0.23785317914177995,0.2600296639293854,0.30072566204881723,0.3890519222408546,0.4138027031157886,0.22749760944580721,0.09072865545575692,0.05196732174345675,0.02532012089867719,0.25857844533840846,0.2155540056938362,0.1695389515354313,0.13709038636430315,0.12847469376891696,0.285045045045045,0.29056642320853976,0.24799758849366982,0.25370804059328644,0.2535660494374059,0.19263306309481842,0.912328,0.0414931,0.379129,33,0.00706833,0.0482952,0.34982,57,3.37417,0.7995,0.000179359
30,0.36233397134736967,0.4637185049556184,0.5702945274276642,0.5640651946853215,0.5443808889135706,0.8009675380006047,0.6938716066643364,0.6191720765534103,0.5268947015425889,0.4546872893271954,0.30425671419204714,0.6372395910068657,0.5512009004926397,0.5972291619350443,0.6763750487251502,0.5691663296154874,0.3344218415417559,0.3061051582357338,0.22058766598273394,0.19998538385646947,0.15655099617363766,0.1588598764201714,0.959697,0.197409,0.270954,99,0.00525557,0.0131018,0.495794,29,0.607728,0.273525,0.0095949
31,0.24134393434213897,0.1853958623014368,0.21538509666520678,0.23624884842573024,0.14166144736092923,0.12725978207033184,0.07306631452274204,0.20337269922332168,0.12784395285813321,0.10146633265667515,0.05330184019326967,0.16913004662235886,0.23310899973607813,0.19279840302037454,0.1785140883359453,0.20883467301280878,0.24134393434213897,0.22399879327249417,0.15235899255054985,0.13409340818334392,0.10934785670688763,0.12310476573496887,0.939864,0.0409137,0.383289,88,0.00968811,0.0135533,0.335504,84,2.26195,0.356867,0.00549064
32,0.2771878148980699,0.25143003500384187,0.18881242905788875,0.2206474472539861,0.11505167771633706,0.12584970667659934,0.07858883356287738,0.22727528722685286,0.19202460727232784,0.14035621198957426,0.0854010782271819,0.1705007198848184,0.2543390664931563,0.20905764437609375,0.18618397062440106,0.21636222602057975,0.2771878148980699,0.24072727272727268,0.14509658705178052,0.12618937108377815,0.11244449143582158,0.0847519510748026,0.937337,0.196362,0.0971391,60,0.00543111,0.0332258,0.480494,49,2.13594,0.496914,0.00906143
33,0.4679676566630384,0.5139675004564543,0.6451191969887077,0.9183738036858341,0.7459651998486949,0.8405180031812851,0.7303777235635569,0.9199922133540978,0.8295670538542766,0.9201325277723641,0.9703157031570315,0.8369726678550208,0.8753772577424896,0.8450957706646098,0.9654601743398057,0.8979764003504256,0.47490926305822945,0.41343980714178097,0.25772715161204374,0.26289095519864747,0.24325002089776815,0.1532732622287606,0.986097,0.0626389,0.0882078,90,0.00285232,0.0326282,0.246523,80,0.195952,0.398746,5.38805e-05
34,0.30437910259868717,0.20020053475935828,0.22161957140147925,0.20427863292460213,0.10501867201020132,0.13608519460936763,0.07337245100458045,0.21993601616433744,0.2006330533609152,0.1199557142211578,0.08094201749708141,0.19684729768372888,0.24798383140709923,0.13130388446351227,0.16897503828655103,0.17552739498282044,0.30437910259868717,0.21961585615038826,0.19048553854207562,0.12108312640416219,0.07687645216688554,0.08579988635776636,0.94784,0.142654,0.0904574,19,0.00125183,0.0178827,0.283321,66,2.09924,0.572289,0.000568501
35,0.2926945473795659,0.45062468572312686,0.47794077398872403,0.5886438529784537,0.5303229762140912,0.7484749245488987,0.7357898173963278,0.6003556910569106,0.40565940307755866,0.32037675415976763,0.18734958834705506,0.6551176555507434,0.4989480091569517,0.5297074079669638,0.5730059271803556,0.4295188825659596,0.3031788400873574,0.29284062485251783,0.26088457389428266,0.20939999269619836,0.17109946288746525,0.159573035221227,0.950876,0.00270112,0.224583,44,0.00348151,0.0235125,0.247489,36,1.47142,0.626562,0.00729385
36,0.19988412514484355,0.1962339252908757,0.21902296991264958,0.18915740116361124,0.18632184895609594,0.21538081107814044,0.32767487328694134,0.1980141157979053,0.11159653670900704,0.06486049749875367,0.03143925703913886,0.17857196194686298,0.17722410912919906,0.1760157699159468,0.14181967662373252,0.12862595419847334,0.19988412514484355,0.23030839403635373,0.1354658180621091,0.11320327961549337,0.0848518935133108,0.09214151080179789,0.913865,0.0679344,0.0611098,83,0.00451867,0.0111606,0.206176,16,1.42311,0.447884,0.0020784
37,0.4065469217753481,0.44552915094706547,0.5339799769204379,0.6896121636871176,0.7219344544003927,0.8470232023445217,0.5946720497024338,0.6544831047172968,0.663700366094058,0.7105104743558873,0.6646445923554357,0.6338342924185709,0.676171006384047,0.6703460582499522,0.7246249558299157,0.7378514805730333,0.3950047423332279,0.3240567143191938,0.2589625866953209,0.22613721103653994,0.25191662673694293,0.17189912506433347,0.973493,0.101765,0.486063,48,0.0051007,0.0243873,0.210128,86,0.560035,0.590017,0.00574718
38,0.1755012904506651,0.20494841805799013,0.2102184831210664,0.2067594115861937,0.20248357155238983,0.18423278779089847,0.21980142817318205,0.15138381317407967,0.1176529845962232,0.08829741665805058,0.05998488330213614,0.1947262339046858,0.16156859476579433,0.14772403476278673,0.15699489549023582,0.13660973097285778,0.1755012904506651,0.18493530499075783,0.19385687143761876,0.1151204795363423,0.10081928938319817,0.09986036474421356,0.912102,0.0568257,0.287454,53,0.00546003,0.0302421,0.166272,82,2.34914,0.107737,0.00496681
39,0.2441956501789483,0.17356931551565846,0.20361516394706802,0.2356572488043318,0.2294476988946812,0.23447355652595825,0.148064819297696,0.19310837216293397,0.1355556931842814,0.10745942680560883,0.06799073961252589,0.19679263808405367,0.20725045208812642,0.2611535277343391,0.1669434805389961,0.1729021722002302,0.2441956501789483,0.20628304821150856,0.17719459574167085,0.1550216145571529,0.1005554086220577,0.10333416583416588,0.920561,0.126166,0.226832,46,0.000723967,0.0111113,0.499121,9,2.55833,0.21258,0.00612441
40,0.4065906422941472,0.35630180138850664,0.43701159070645623,0.47366718276985653,0.4269454123112659,0.6428905461616087,0.6246936493206747,0.5128801805785028,0.5170646448900541,0.5000581490010001,0.4714390618393822,0.45995032933808444,0.4811893823379275,0.5478037683019308,0.6250167887510203,0.8419417070754471,0.4065906422941472,0.25877479834314365,0.22304693357324934,0.2237814999245511,0.18409843823946992,0.16254378678993175,0.968395,0.0102461,0.0138557,70,0.00568543,0.0194096,0.116208,83,1.32161,0.371424,0.0078237
41,0.31081081081081086,0.20575929116416436,0.19490911599351568,0.2579549147634945,0.09482369237254962,0.09690966719492866,0.07303946694003072,0.2152380372580056,0.16572777808764194,0.1460444694049473,0.06372369624885632,0.18087525307584484,0.20140459686245893,0.1643063690961667,0.16642124732882002,0.2343595393651885,0.31081081081081086,0.1990427927927928,0.2060783167738165,0.15637601466352447,0.1231280347559417,0.13731620340970152,0.940562,0.0710937,0.0389829,69,0.00949384,0.0398551,0.0333391,16,3.64488,0.67838,0.00935351
42,0.12545846817691475,0.1476578411405295,0.16842063302240295,0.17272927343037692,0.19685509554140124,0.2093195501052787,0.18290110032782625,0.14890734523178417,0.14357440006557776,0.06927906473262613,0.06921360470620053,0.15554119547657508,0.18033150806570963,0.17135970473404727,0.16674359368856517,0.11654988993590587,0.12545846817691475,0.13220498354489896,0.09328323156411455,0.17167888130738773,0.07218263394035362,0.08136810869904731,0.914384,0.114676,0.185397,23,0.00574969,0.0199832,0.0981703,11,1.74605,0.01085,0.00173232
43,0.2632306204228272,0.18531695696562822,0.18316432232035762,0.17265824797593654,0.2235731171901385,0.20378950341090607,0.18885506907047533,0.1858505685720827,0.09867997980901544,0.054923275892201806,0.02858796469724445,0.1587681577041864,0.14606467688640923,0.16130319613291366,0.12833843486028818,0.13287523080981267,0.2632306204228272,0.18887026483405966,0.13204331261279323,0.12129093900950161,0.12989130434782614,0.10177692839425856,0.907051,0.108171,0.107443,41,0.00886951,0.0282261,0.0462585,21,1.18559,0.36341,0.00960203
44,0.5033032549145988,0.511662733708477,0.7847682119205298,0.842382479901786,0.8488828794024854,0.8262913832382738,0.44201377535414055,0.9586206896551724,0.9400127632418634,0.8691809554840549,0.9650532153488561,0.834590061426417,0.7190971786833855,0.8600631244991741,0.9821913235315461,0.9394844637563085,0.5040342101016622,0.32255774938701764,0.30805687203791465,0.37038622933972765,0.3578918573903529,0.1885977011494253,0.986953,0.094438,0.18654,56,0.00713542,0.0494548,0.151222,85,0.288916,0.135694,0.00212082
45,0.0828510508681084,0.15004191114836551,0.15465328467153283,0.1377081088596156,0.07405106744695455,0.0749026757995368,0.22425042358205327,0.15102831780958925,0.25137432990746744,0.08950548221078536,0.09777850509348285,0.17367788461538458,0.15558598545660596,0.17023664764755397,0.07932523931823487,0.07909981643502517,0.0828510508681084,0.14864300626304805,0.38778484366719657,0.3338591710884842,0.1757539741494577,0.1471029720804563,0.99871,0.103183,0.476869,93,0.00415981,0.0416986,0.0789813,77,3.52521,0.410581,0.0067264
46,0.2858745652417817,0.17966118486229443,0.08680148266316334,0.17281545982279256,0.12842151153738357,0.07410175991679802,0.12604638762996534,0.22900308860194252,0.08732690495178719,0.09511885569238154,0.08106706427668475,0.09031817999438274,0.2184961024892259,0.1291895507674975,0.12790665447188276,0.10810718044940737,0.2858745652417817,0.1424907381020234,0.12109406704001302,0.16822522881018698,0.11084871904966365,0.09405048076923073,0.96218,0.111879,0.336351,11,0.00523988,0.016149,0.0863853,38,2.51965,0.066127,0.00225633
