max_value,0.7610566037735849,0.8563320626853028,0.925345670574628,0.9573713720316622,0.9654312071172976,0.9620019147601597,0.962605152471083,0.9253105404002077,0.9792255276715971,0.9899354189381867,0.9966310115387855,0.9301848891075308,0.9691564283143989,0.9510651379796737,0.9772412199630314,0.9786301111517108,0.7510936792879771,0.7392774996617508,0.709436312675179,0.6761071775649035,0.6080089541101853,0.5566706021251475
index_set,273,242,232,232,95,351,232,153,95,229,160,95,232,232,162,357,94,153,242,153,126,289
mean_value,0.35378975247368033,0.40632270026539596,0.4279917481339817,0.4761604928621288,0.527124124594192,0.5472872225085744,0.5469762529086558,0.48369738157679815,0.43522882575714955,0.40934041573111996,0.33350330782253734,0.4831702208366572,0.4955990228610998,0.4810058611276562,0.4966988204308988,0.48543529560408727,0.349663775093307,0.33011599062042457,0.30685738711327004,0.27605930222103686,0.24573765450787044,0.2205813168823626

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
0,0.43984906777153,0.3394423239416101,0.7154369293832681,0.4888659489750774,0.37090275653896787,0.4584812064457765,0.41438329353740166,0.38904114561591374,0.3691104594330401,0.4066531498394129,0.4282055145397017,0.3845052013392777,0.3921825594940922,0.35258528542585077,0.39853765657011764,0.4175057919421371,0.33161694447393564,0.28849204318681876,0.304805436939917,0.3191369737859301,0.362599076735476,0.33594668757350055,0.994037,0.00892948,0.349246,25,0.00953326,0.0341729,0.235864,19,3.61478,0.569158,0.00685937
1,0.3106519009019294,0.3842626469583882,0.35101549973276325,0.38667689946277817,0.5397498784745238,0.6572435729727497,0.5906188355398287,0.45655784650630016,0.3028326914848096,0.2163969156121508,0.10002321858464391,0.501875605033882,0.47125800867346024,0.47700308112705114,0.5165766278077908,0.5242083486269145,0.2112265141790174,0.37647302046723174,0.23959968602825743,0.29866108024410243,0.26700908143516455,0.30000000000000004,0.926192,0.165054,0.197383,29,0.00823996,0.0339017,0.139506,92,2.68381,0.476741,0.00491546
2,0.2820727509535771,0.38281411608952876,0.418815207780725,0.46721958925750395,0.5636871128055008,0.5544872891504431,0.6370481504055512,0.4060699504990668,0.21992974437108515,0.17019168966690612,0.06396759735044433,0.44620359591255987,0.4608328252824999,0.47767462642108927,0.540232951009158,0.4633673404727203,0.38459223593138725,0.36295025728987995,0.33828511858222565,0.31677071752330455,0.3224839022669136,0.2892061281337047,0.928228,0.0560133,0.303743,90,0.00741315,0.0307581,7.256e-05,55,0.679491,0.132623,0.00339567
3,0.1692445239159589,0.09257850700858417,0.12571103526734928,0.05347782972092363,0.226109004420311,0.09031599392415146,0.05561316728917931,0.05373059229442212,0.07561474246124145,0.08343836652382153,0.050852343453137494,0.12443445193882363,0.0817884186635065,0.06417112299465244,0.11602945785020369,0.07398097707088935,0.13944357190935608,0.20048,0.12310590547956424,0.09306916731298032,0.12053768179814894,0.06570652924124598,0.908602,0.109268,0.188015,27,0.00100806,0.0145734,0.443094,81,3.81803,0.233586,0.0048638
4,0.21872381180414224,0.18239945333853969,0.1447615285869458,0.10041710763867273,0.1323045994186205,0.06390618543480431,0.05370937045191626,0.054451103639818754,0.07935440484196365,0.09282975611684252,0.06636417949007767,0.09687995769434166,0.11758671782986974,0.0636138266523224,0.15194296133730767,0.04634646212536275,0.13625895598771753,0.20111279716742536,0.1004353849198496,0.05650666946749294,0.15936035290873996,0.12508934953538242,0.914737,0.134689,0.137293,83,0.00788871,0.0394949,0.251203,86,3.2805,0.144067,0.00810052
5,0.34221056083961954,0.2683393193974316,0.28883890919314026,0.2779435082910049,0.4031932378492604,0.44688898855107173,0.5240981040180901,0.3242530882970558,0.10053507780959636,0.06089206306427708,0.03160292106460383,0.3563412910963968,0.2789161582762849,0.30322611991060144,0.2583360025624599,0.2385680047741684,0.34248226000803317,0.2535176499629721,0.237344398340249,0.165926092581135,0.1578947368421053,0.11717704236083937,0.922062,0.00799468,0.468412,93,0.00190448,0.0118508,0.455977,31,0.488464,0.0600526,0.00854652
6,0.10148674854557205,0.07532994923857872,0.09419892994059909,0.052727145750401605,0.08084084697708871,0.061499774500826776,0.05242453216773668,0.053170679659992226,0.060774476522366117,0.052684572205301206,0.04878219976135323,0.052705799400669884,0.054393121902004626,0.06442409461138465,0.10873311276537079,0.03971394848295495,0.12192702017418144,0.08114363512593603,0.08052450197528793,0.08764710129232545,0.07278757200209462,0.056321501906717475,0.900438,0.155991,0.425446,32,0.00424234,0.0171451,0.421559,23,2.3472,0.02806,0.00546125
7,0.5304925723221267,0.5762375045164398,0.546551724137931,0.7292121741663027,0.6880410387944854,0.7750347705146037,0.738497119638443,0.622820454323241,0.6291784008815966,0.6268058690744921,0.498974569319114,0.7437395955088018,0.6597322078843676,0.783491597212734,0.7758922640256054,0.7162868651855521,0.4868829000715478,0.4511400651465798,0.5168199571626559,0.3968711860645734,0.3678091194014761,0.27368927368927365,0.957525,0.116708,0.0724624,12,0.00231552,0.0176794,0.41232,51,1.11093,0.245057,0.00751115
8,0.2881813275769023,0.24085393668460908,0.23072655778361528,0.2638885251054245,0.23767526653876625,0.3395373518602228,0.2994501965951135,0.18559717937417364,0.07963420047944603,0.051325718116184915,0.02733268935600297,0.16661150223192323,0.1826046592294469,0.15640844459320413,0.12361491628614918,0.1148156704458112,0.29148613518197575,0.2500243261652233,0.21701248540375462,0.16533133032882652,0.14226564317283086,0.14871757327281154,0.908057,0.0656741,0.180879,61,0.00573981,0.0361079,0.318043,73,1.40428,0.548528,0.00444879
9,0.4511248415716096,0.6442487167522165,0.7098392282958199,0.8689567430025446,0.8500158973321386,0.9562877395641901,0.769024398289151,0.771717831482691,0.8488690390433655,0.8994384890250128,0.9928679308608827,0.8105018753348812,0.7152085054111866,0.8798474253019708,0.7976238183918343,0.7700069557152793,0.49585949585949585,0.42282357130140646,0.45326009561590885,0.34778999792488063,0.4155933762649494,0.2430233871878884,0.993391,0.0644105,0.396588,26,0.000890838,0.0444584,0.396229,96,1.00751,0.563899,0.00238295
