max_value,0.8587140439932318,0.9003787000541,0.8947234648230988,0.954655704008222,0.9706571607749942,0.9705245628642798,0.9714904765589591,0.9703913596977537,0.9708353929807217,0.9654410862541409,0.9723089564502876,0.9522010995006085,0.9812116165296139,0.9859397847849725,0.9882297964309705,0.9910002387204584,0.8728384019081694,0.6766069414860294,0.7128382882282362,0.3908737177219668,0.30330286051312294,0.30426412551737414
index_set,170,425,350,468,448,351,185,120,6,319,408,117,117,457,57,198,89,355,469,469,234,241
mean_value,0.41386453863115646,0.4246572604387879,0.4676426745014169,0.5291472118329356,0.5885822532193529,0.6453268449991524,0.6582596639196757,0.5398957197879634,0.44264784199066604,0.41001980504053365,0.32594666183439586,0.5486621352837282,0.540395597171689,0.529583691036722,0.5158446308148916,0.5074141511454716,0.41109543917232505,0.34591866511109315,0.27428145354634137,0.2263931583485132,0.19066240009323804,0.1639688642359897

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
0,0.4757867132867133,0.6229566877460924,0.8290828837665523,0.6600724075510731,0.9625241383824829,0.8500113898922842,0.8705773120668502,0.8705136648007903,0.8715009429427208,0.9651253117461875,0.9626194834248526,0.7884221133465374,0.8598821939465028,0.7600750735218054,0.8064384627737767,0.894317879415474,0.5829856517757199,0.4622663827773835,0.41526604902844966,0.3652913653764356,0.22418687647011115,0.18764803930169316,0.987538,0.144499,0.115695,67,0.00206823,0.0491869,0.0114312,0.169835,55
1,0.34399110762390483,0.27555555555555555,0.25374145373200163,0.2735566981501145,0.3324261709373081,0.37441368732969016,0.46221474766534043,0.24710441522250282,0.09003766918454736,0.06784755256059849,0.028869003128914383,0.26567835655049055,0.20426989171011634,0.20356183298813002,0.1407315488075952,0.14493022275288914,0.34924500730638086,0.3040496830120326,0.21548454596974587,0.20989184798871452,0.19785655399835123,0.18885388713880136,0.91472,0.0729388,0.419999,20,0.00184312,0.0175265,0.0476548,0.162104,96
2,0.33116238680064514,0.4033603883789729,0.3431514233936641,0.3760251903925015,0.48776644105465194,0.688296570456377,0.6953323565469605,0.3738620609016654,0.18726787323457328,0.14028013315746501,0.07096038487416723,0.4618329801579657,0.3355660776841052,0.2976586375634642,0.29357074745103795,0.28003757934707674,0.3710314756778853,0.2633033488674542,0.22911724839037617,0.17184,0.17929085119324484,0.16319889865773907,0.937198,0.11309,0.426986,40,0.00218584,0.0364675,0.0154214,0.296453,78
3,0.4180636881366808,0.5134522214204722,0.6138307698486005,0.7339997610418575,0.7559412031341061,0.766265700804147,0.7693461406972,0.8161406161406162,0.7787066362230243,0.7991983058538799,0.7269445579621305,0.8038250932465677,0.8445545297605644,0.8057050776562553,0.8100892583154328,0.8477330365032189,0.43492012002270697,0.3209189223779356,0.26303474235719004,0.21136406574721334,0.20195821231144007,0.22691236340261411,0.971268,0.084968,0.0544135,28,0.00419758,0.053798,0.0303948,0.493819,29
4,0.4163853942927278,0.43983346763362874,0.5317689171721189,0.6711794475066886,0.7812972236214406,0.7463145460135605,0.743240075856044,0.7003124402218963,0.5430502354405056,0.417231758825125,0.23895917352632456,0.5966573088724947,0.6840526849037487,0.661748157317279,0.6210939099807511,0.6346477693340058,0.35744880203453355,0.42155264090747957,0.256494746895893,0.2276347546259051,0.17202337472607743,0.16671168129642133,0.956563,0.133946,0.293682,71,0.00752621,0.0862602,0.0194208,0.0587503,85
5,0.4106704367884515,0.49316907147308375,0.5322136353202234,0.7501435544071203,0.7299671721119274,0.7616845582163501,0.762601252746532,0.7526676222328397,0.6905633003217057,0.638905066977286,0.41091986140605785,0.7819540360013586,0.7641209589538684,0.7287182831764962,0.7480720418746433,0.8019943170414814,0.4125747560591754,0.37578740157480317,0.2892901748542881,0.227264979118725,0.19146642020948856,0.18369919905072674,0.962991,0.0548117,0.472879,64,0.00348668,0.0776175,0.0363226,0.128039,88
6,0.5388638978972695,0.8622603804307601,0.8850060337892196,0.7382577278201525,0.8098031387242406,0.8791672952179816,0.8703656636424917,0.8591972700682483,0.9708353929807217,0.8384942560718687,0.8689196948568616,0.9426672206065642,0.9789189469858248,0.727374180448564,0.8796055215348587,0.7942225476533529,0.5550998085862728,0.5305734215055711,0.4442107371794872,0.34435565353173514,0.26233124503661875,0.1695889053987122,0.989622,0.0514587,0.229597,90,0.00821453,0.0653702,0.0343017,0.0319777,95
7,0.337132776986227,0.34068378240976105,0.3622183708838822,0.4569958666783924,0.6297045515038595,0.8027579413937453,0.8607527987541503,0.4124316624316624,0.28783488316956873,0.23711393397793756,0.10504638418106671,0.4596289811387664,0.5165134724181861,0.47590315653446347,0.43561695342473383,0.42049001043803014,0.3823225616054301,0.30099605115813044,0.21754829391586927,0.20773835139470287,0.19114112395559113,0.14613336560571222,0.943331,0.0732966,0.259865,7,0.000446712,0.0504055,0.0119698,0.487715,74
8,0.46788832224047017,0.5862520128824477,0.6419739577634315,0.7727020528943962,0.9201501877346683,0.8437510094647414,0.7586206896551724,0.8702216984606319,0.766520133638122,0.7760791662557123,0.6253897785529305,0.8540670756954116,0.7968335251697165,0.8007141077804534,0.8180514596466546,0.7980871527591209,0.4070278184480234,0.37140439932318103,0.2624788596279295,0.2353895351531724,0.18538681948424074,0.17467402795724185,0.967213,0.144272,0.254275,82,0.00832049,0.0247779,0.0269734,0.190392,60
9,0.31115459882583174,0.278789666445444,0.2909996170049789,0.3418164668323387,0.3804658056987874,0.5472492157012778,0.6277647016547784,0.2708057969658335,0.13158183192278627,0.08969185915402211,0.04620589286110777,0.38084080739019377,0.26213341021830894,0.23645427577644462,0.16969637703375584,0.16422736912836233,0.34195646027707094,0.27707265952491844,0.23649655429316452,0.21463605191197532,0.26447477253928864,0.1732372076666081,0.927377,0.0618914,0.245697,31,0.00699636,0.00745067,0.029899,0.325762,64
