max_value,0.7626262626262627,0.71875,0.6074766355140186,0.5797101449275363,0.7309847878302642,0.68125,0.3303030303030303
index_set,1,227,305,32,0,163,442
mean_value,0.5291616161616162,0.4277369791666667,0.4182990654205608,0.45662028985507247,0.28640218841740056,0.26822500000000005,0.1429757575757576

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
16,0.0,0.0078125,0.014018691588784993,0.04637681159420293,0.0,0.0,0.0,0.998101,0.0852633,0.207508,84,0.00232748,0.0652133,0.262241,90,0.704082,0.799596,0.00375473
17,0.30808080808080807,0.43229166666666663,0.4719626168224299,0.4434782608695652,0.10154790499065924,0.4625,0.20101010101010097,0.937911,0.0899249,0.0106247,99,0.00638262,0.0849816,0.369655,47,2.21138,0.0146449,0.00542835
18,0.3232323232323232,0.30208333333333337,0.485981308411215,0.4608695652173913,0.09607686148919137,0.46875,0.19393939393939397,0.942244,0.0813435,0.199781,16,0.00614716,0.0759509,0.183608,11,3.93088,0.104506,0.00605701
19,0.7626262626262627,0.41276041666666663,0.44859813084112155,0.4434782608695652,0.284761142247131,0.125,0.09090909090909094,0.787308,0.0255657,0.399395,62,0.0023392,0.0551432,0.376317,31,3.1403,0.679696,0.000192861
20,0.31313131313131315,0.37890625,0.49065420560747663,0.48985507246376814,0.5384307445956765,0.44999999999999996,0.18686868686868685,0.904085,0.0175315,0.483021,81,0.0086191,0.0201918,0.441139,40,0.335987,0.418528,0.00506773
21,0.3434343434343434,0.33984375,0.4392523364485982,0.4318840579710145,0.10394982652788898,0.41874999999999996,0.16969696969696968,0.908102,0.0971857,0.493742,63,0.00340257,0.0262447,0.202613,39,2.81928,0.0814135,0.0050647
22,0.4444444444444444,0.35286458333333337,0.48130841121495327,0.45797101449275357,0.10314918601547907,0.35,0.18484848484848482,0.927707,0.0951121,0.338897,61,0.00842443,0.0491348,0.116874,53,3.32053,0.790375,0.00938997
23,0.2272727272727273,0.25130208333333337,0.4299065420560748,0.4231884057971015,0.08553509474246068,0.39375000000000004,0.24848484848484853,0.956089,0.0752962,0.355084,70,0.00677954,0.068526,0.197393,43,2.60291,0.647921,0.00721083
24,0.7626262626262627,0.5559895833333333,0.383177570093458,0.47246376811594204,0.36509207365892715,0.125,0.09090909090909094,0.800676,0.0783344,0.365519,7,0.00128049,0.0328185,0.42541,4,1.01754,0.0675339,0.00199573
25,0.7626262626262627,0.71484375,0.43457943925233644,0.5391304347826087,0.3908460101414465,0.125,0.09090909090909094,0.806256,0.0718831,0.0697241,84,0.00402765,0.0411316,0.0790548,80,2.2486,0.667819,0.00687484
26,0.40909090909090906,0.5208333333333333,0.4299065420560748,0.45507246376811594,0.6234320789965306,0.25625,0.12727272727272732,0.868553,0.014487,0.215408,60,0.00394482,0.0843354,0.350179,49,2.09019,0.771865,0.00808516
27,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.71795,0.0575823,0.0821009,38,0.00353861,0.080239,0.154347,81,3.47707,0.779176,0.000828463
28,0.02020202020202022,0.04166666666666663,0.28971962616822433,0.07826086956521738,0.06818788364024553,0.38125,0.04646464646464643,0.998751,0.0122936,0.416663,81,0.00603437,0.020044,0.417846,95,0.376239,0.494423,0.00812207
29,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.727905,0.0532425,0.392455,44,0.00999277,0.0598413,0.125031,89,0.530345,0.383458,0.00637221
30,0.36363636363636365,0.33072916666666663,0.43457943925233644,0.4347826086956522,0.5356285028022418,0.33125000000000004,0.19999999999999996,0.884758,0.0567588,0.354183,76,0.00946977,0.0859331,0.131804,14,3.18279,0.588456,0.00546306
31,0.33333333333333337,0.41927083333333337,0.485981308411215,0.4521739130434783,0.7100346944222045,0.49375,0.22323232323232323,0.927993,0.0444499,0.304723,60,0.00205888,0.0855635,0.424296,93,0.520396,0.552272,0.00441022
32,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.711876,0.0305872,0.439175,82,0.00370305,0.0936322,0.329014,97,1.16342,0.593824,0.00712786
33,0.2676767676767676,0.22786458333333337,0.4158878504672897,0.30434782608695654,0.05350947424606356,0.60625,0.23030303030303034,0.971277,0.0649233,0.325414,37,0.00613058,0.0242191,0.3529,79,0.330527,0.304915,0.00470527
34,0.7626262626262627,0.42578125,0.5186915887850467,0.43768115942028984,0.23325326928209233,0.125,0.09090909090909094,0.795479,0.0608886,0.433397,95,0.0049224,0.0385415,0.0234176,69,2.2896,0.558338,0.00567839
35,0.7626262626262627,0.35807291666666663,0.5233644859813085,0.408695652173913,0.44435548438751005,0.25,0.14343434343434347,0.841838,0.0552442,0.395411,28,0.00870109,0.0966374,0.187226,20,3.51431,0.467784,0.00334342
36,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.4782608695652174,0.10408326661329059,0.125,0.09090909090909094,0.744147,0.0595476,0.361381,23,0.00953636,0.0362547,0.3963,99,3.66647,0.218227,0.00645214
37,0.4444444444444444,0.26953125,0.4112149532710281,0.4608695652173913,0.2945022684814518,0.23750000000000004,0.17474747474747476,0.858476,0.0664971,0.204576,85,0.00411188,0.0676243,0.341265,25,3.84475,0.204394,0.00405996
38,0.7626262626262627,0.39713541666666663,0.3551401869158879,0.4695652173913043,0.36068855084067253,0.125,0.09090909090909094,0.791172,0.0754089,0.135073,66,0.00983442,0.0271835,0.139844,37,1.81356,0.187063,0.000112582
39,0.7626262626262627,0.40234375,0.43457943925233644,0.4405797101449276,0.38871096877502,0.125,0.09090909090909094,0.814313,0.0713298,0.0718308,46,0.00785399,0.030398,0.044045,29,3.99937,0.630865,0.00356624
40,0.7626262626262627,0.5638020833333333,0.4579439252336449,0.4434782608695652,0.27808913797704826,0.125,0.09090909090909094,0.786362,0.0476187,0.179259,6,0.0027124,0.073151,0.493479,79,1.26577,0.109436,0.00170741
41,0.5454545454545454,0.34765625,0.4158878504672897,0.45507246376811594,0.3809714438217241,0.23124999999999996,0.14040404040404042,0.845509,0.0623962,0.281496,41,0.00168423,0.0626941,0.473317,70,3.27997,0.129775,0.00247538
42,0.7626262626262627,0.43619791666666663,0.4579439252336449,0.44637681159420295,0.4476914865225514,0.125,0.09090909090909094,0.811946,0.0584509,0.499574,2,0.00851326,0.0527865,0.0908996,10,1.17322,0.255363,0.000480229
43,0.23232323232323238,0.21354166666666663,0.39252336448598135,0.4434782608695652,0.37937016279690416,0.6625,0.22626262626262628,0.965003,0.0473018,0.357322,45,0.00195912,0.0222615,0.0109201,45,1.45132,0.634437,0.0061196
44,0.18181818181818177,0.21614583333333337,0.4112149532710281,0.33333333333333337,0.07072324526287699,0.65,0.24444444444444446,0.962498,0.0508543,0.420917,55,0.00994477,0.0917781,0.191687,27,1.02725,0.35977,7.82319e-05
45,0.09595959595959591,0.1484375,0.397196261682243,0.3797101449275362,0.0,0.19374999999999998,0.0060606060606061,0.993545,0.0871659,0.0703516,6,0.00582646,0.0537659,0.494925,67,1.63905,0.680406,0.00942911
46,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.750024,0.0773153,0.121643,72,0.00690818,0.0776168,0.267713,71,1.86932,0.686767,0.00215465
47,0.18686868686868685,0.265625,0.42056074766355145,0.37681159420289856,0.43181211635975447,0.56875,0.26262626262626265,0.961804,0.0372544,0.147597,40,0.00277717,0.0592457,0.423781,19,1.46773,0.361889,0.0046367
48,0.3939393939393939,0.34505208333333337,0.44859813084112155,0.47536231884057967,0.14611689351481183,0.34375,0.17878787878787883,0.93571,0.0777728,0.496407,7,0.00246875,0.0401688,0.372436,17,3.47484,0.35323,0.00516479
49,0.2222222222222222,0.21223958333333337,0.485981308411215,0.4695652173913043,0.04296770749933276,0.54375,0.23535353535353531,0.96836,0.059947,0.293269,83,0.00330342,0.055464,0.0479772,78,0.193746,0.757738,0.0075233
50,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5391304347826087,0.10408326661329059,0.125,0.09090909090909094,0.763882,0.0489399,0.0554413,94,0.00457096,0.0985472,0.30774,43,0.666809,0.252246,0.00227491
51,0.5909090909090908,0.45703125,0.4439252336448598,0.5246376811594202,0.4694422204430211,0.23124999999999996,0.1636363636363637,0.847683,0.0816,0.47992,42,0.00124633,0.046678,0.319218,51,0.23627,0.717728,0.00957876
52,0.33333333333333337,0.36588541666666663,0.43457943925233644,0.46376811594202894,0.5176140912730185,0.23750000000000004,0.16262626262626267,0.883417,0.0148917,0.288895,48,0.00604706,0.0673137,0.146107,21,0.735921,0.0866454,0.00293005
53,0.15656565656565657,0.16666666666666663,0.43457943925233644,0.336231884057971,0.046570589805177476,0.51875,0.21919191919191916,0.966066,0.0449048,0.0315895,57,0.00313647,0.0509912,0.397639,89,3.49908,0.24637,0.00175865
54,0.7626262626262627,0.41927083333333337,0.46261682242990654,0.4521739130434783,0.4496930878035762,0.125,0.09090909090909094,0.808411,0.0583436,0.343553,14,0.00711325,0.0979984,0.482696,86,2.2182,0.575134,0.00696023
55,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.726286,0.0375574,0.16438,50,0.00673091,0.0847448,0.0263467,76,1.40926,0.116911,0.0043759
56,0.7626262626262627,0.6796875,0.46261682242990654,0.5043478260869565,0.20736589271417138,0.125,0.09090909090909094,0.785343,0.0988802,0.0362713,9,0.000454863,0.0761429,0.0010489,70,0.49771,0.127175,0.00775424
57,0.18181818181818177,0.20052083333333337,0.5,0.42898550724637685,0.300240192153723,0.5875,0.23333333333333328,0.952496,0.0382943,0.078523,65,0.00146895,0.0831154,0.342103,3,3.86838,0.550445,0.00520197
58,0.2222222222222222,0.265625,0.43457943925233644,0.4,0.04363490792634106,0.525,0.17272727272727273,0.967789,0.0781761,0.217956,80,0.00946023,0.0666705,0.0147297,58,0.942578,0.100622,0.00467552
59,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.7192,0.098233,0.318942,25,0.000911188,0.0808881,0.371912,66,1.90325,0.0924011,0.00604195
60,0.303030303030303,0.28255208333333337,0.42056074766355145,0.4695652173913043,0.0701894849212703,0.5375,0.1454545454545455,0.96306,0.0743118,0.0458778,100,0.00153762,0.0457827,0.432374,28,0.625294,0.163502,0.0018332
61,0.5,0.36979166666666663,0.4252336448598131,0.4434782608695652,0.49332799572991726,0.23124999999999996,0.16060606060606064,0.860381,0.0378408,0.0837392,58,0.00895712,0.0537024,0.297117,65,3.59775,0.610035,0.00922603
62,0.20707070707070707,0.17708333333333337,0.3738317757009346,0.33043478260869563,0.001334400854016593,0.3125,0.07777777777777772,0.983974,0.0463873,0.136805,75,0.00401999,0.0674233,0.301932,59,2.0485,0.319568,0.00958458
63,0.7626262626262627,0.5403645833333333,0.3551401869158879,0.518840579710145,0.2061649319455564,0.125,0.09090909090909094,0.764853,0.0884208,0.365232,83,0.00434029,0.0399336,0.272733,26,1.37237,0.673083,0.00794044
64,0.7626262626262627,0.46484375,0.4299065420560748,0.5159420289855072,0.4008540165465706,0.125,0.14747474747474743,0.835663,0.0840115,0.04429,2,0.00536354,0.0614967,0.16004,45,0.808685,0.150008,0.00427615
65,0.7626262626262627,0.5403645833333333,0.3551401869158879,0.5304347826086957,0.2981051507872965,0.125,0.1262626262626263,0.794156,0.0885337,0.0777358,70,0.00790982,0.0886434,0.380565,31,3.8252,0.792271,0.00554781
66,0.5555555555555556,0.5091145833333333,0.4719626168224299,0.5478260869565217,0.5811315719242061,0.34375,0.19898989898989894,0.879593,0.0465814,0.267575,16,0.000169716,0.0372029,0.414755,12,0.593808,0.365315,0.00173664
67,0.45959595959595956,0.27213541666666663,0.4018691588785047,0.336231884057971,0.4560982119028556,0.32499999999999996,0.14848484848484844,0.857429,0.021235,0.229554,99,0.00495534,0.0150111,0.498525,45,3.85931,0.30346,0.00965679
68,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700271,0.0572211,0.235135,57,0.00242722,0.0585061,0.232691,47,3.67652,0.237916,0.00868957
69,0.19191919191919193,0.24088541666666663,0.4158878504672897,0.42898550724637685,0.4851881505204163,0.5625,0.21212121212121215,0.944343,0.0240918,0.359702,12,0.00305332,0.0473084,0.0805824,65,2.24601,0.484959,0.00290624
70,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.704725,0.097577,0.2605,48,0.00299366,0.0928089,0.0737972,6,0.66032,0.0299116,0.00364953
71,0.12121212121212122,0.11197916666666663,0.3598130841121495,0.21449275362318843,0.30357619428876437,0.5375,0.18282828282828278,0.982091,0.0118625,0.0249567,42,0.00417759,0.0335805,0.227974,27,1.13459,0.283114,0.00952554
72,0.7626262626262627,0.5390625,0.44859813084112155,0.536231884057971,0.39271417133706965,0.125,0.09090909090909094,0.802245,0.0665284,0.157167,16,0.00382645,0.0899635,0.485155,38,1.576,0.546509,0.00447816
73,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.704119,0.0589261,0.263068,80,0.00166237,0.0489191,0.121493,65,1.21438,0.331364,0.00963516
74,0.24242424242424243,0.23958333333333337,0.43457943925233644,0.33043478260869563,0.40725914064585,0.63125,0.23939393939393938,0.950921,0.0369181,0.234316,7,0.00514053,0.0162836,0.348582,61,2.05903,0.132175,0.00590577
75,0.7626262626262627,0.6510416666666667,0.3878504672897196,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.709393,0.0226331,0.0851453,58,0.00129034,0.0824381,0.198515,54,2.10433,0.139245,0.00499597
76,0.7626262626262627,0.5833333333333333,0.46261682242990654,0.43768115942028984,0.2060314918601548,0.125,0.09090909090909094,0.766166,0.0470312,0.286579,7,0.00620907,0.0826386,0.118891,34,2.31626,0.22193,0.00909403
77,0.29292929292929293,0.40625,0.42056074766355145,0.47536231884057967,0.030824659727782255,0.36250000000000004,0.1070707070707071,0.971697,0.0920907,0.30634,50,0.00229372,0.0941556,0.134345,34,3.36414,0.708531,0.00710056
78,0.202020202020202,0.21354166666666663,0.36448598130841126,0.23478260869565215,1.334400854016149E-4,0.41874999999999996,0.03131313131313129,0.988374,0.0393399,0.179882,86,0.00548636,0.0446639,0.129498,62,3.01526,0.410031,0.000168939
79,0.2272727272727273,0.24348958333333337,0.4719626168224299,0.4521739130434783,0.5612489991993594,0.60625,0.25151515151515147,0.960145,0.0268325,0.284607,90,0.00758299,0.0268015,0.050674,41,0.382363,0.112699,0.00459411
80,0.7626262626262627,0.5703125,0.3551401869158879,0.5478260869565217,0.10408326661329059,0.125,0.09090909090909094,0.742388,0.054978,0.113928,35,0.00441748,0.0176455,0.484947,7,1.34223,0.670292,0.00481036
81,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.518840579710145,0.10408326661329059,0.125,0.09090909090909094,0.745443,0.0676104,0.186109,5,0.00877119,0.0436416,0.0608737,7,3.15333,0.571698,0.00135447
82,0.7626262626262627,0.3515625,0.4018691588785047,0.4492753623188406,0.4021884174005871,0.125,0.16666666666666663,0.819347,0.0129889,0.0672019,36,0.00772042,0.0530055,0.256153,78,1.39409,0.0910161,0.00422818
83,0.5353535353535354,0.5377604166666667,0.46261682242990654,0.5391304347826087,0.4686415799306112,0.125,0.18181818181818177,0.835857,0.090757,0.335827,69,0.00904609,0.0976695,0.155202,24,1.55199,0.671642,0.00660788
84,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.746701,0.0912548,0.467736,40,0.0023828,0.0733526,0.277717,82,2.69927,0.721846,0.00197391
85,0.33333333333333337,0.25651041666666663,0.4532710280373832,0.3971014492753623,0.39498265278889777,0.35624999999999996,0.19090909090909092,0.891168,0.0468457,0.124321,6,0.00504119,0.0512983,0.24117,13,2.96088,0.202484,0.00972602
86,0.7626262626262627,0.5403645833333333,0.3551401869158879,0.5391304347826087,0.4079263410728583,0.125,0.09090909090909094,0.805662,0.0327734,0.43885,4,0.005987,0.0837399,0.179039,84,2.34801,0.698455,0.00967722
87,0.7626262626262627,0.29036458333333337,0.3551401869158879,0.4782608695652174,0.26954897251134236,0.125,0.09090909090909094,0.789714,0.0901702,0.371193,69,0.0072646,0.0254047,0.232232,55,3.91887,0.0264196,0.00818953
88,0.5202020202020202,0.42838541666666663,0.4719626168224299,0.44637681159420295,0.4410194822524687,0.125,0.13636363636363635,0.848313,0.0640123,0.0479838,88,0.0053159,0.0360698,0.096753,7,2.83793,0.633264,0.00526677
89,0.7626262626262627,0.6002604166666667,0.3551401869158879,0.5217391304347826,0.20589805177475318,0.125,0.1636363636363637,0.777891,0.0869655,0.176586,86,0.00552402,0.0244169,0.313197,45,2.68778,0.706715,0.00471168
90,0.7626262626262627,0.42708333333333337,0.4392523364485982,0.45797101449275357,0.37630104083266613,0.24375000000000002,0.1383838383838384,0.839341,0.0887056,0.203069,81,0.000504271,0.0339041,0.114678,23,1.97297,0.525459,0.00451477
91,0.7626262626262627,0.43229166666666663,0.4579439252336449,0.44637681159420295,0.48625567120362956,0.25,0.09090909090909094,0.81657,0.04054,0.483156,19,0.00556796,0.0595478,0.444926,22,2.86487,0.696041,0.00588648
92,0.35858585858585856,0.3203125,0.4299065420560748,0.4434782608695652,0.5525753936482519,0.34375,0.16262626262626267,0.894467,0.0291255,0.197763,46,0.00457928,0.0833139,0.0304135,94,2.32348,0.533025,0.00403065
93,0.7626262626262627,0.5338541666666667,0.4392523364485982,0.5246376811594202,0.46623965839338133,0.23124999999999996,0.09090909090909094,0.82669,0.0391317,0.274486,58,0.00112456,0.0773488,0.339545,66,0.313604,0.730756,0.00417648
94,0.5454545454545454,0.29296875,0.42056074766355145,0.4434782608695652,0.43034427542033626,0.125,0.14747474747474743,0.842732,0.0300655,0.0650833,10,0.0084122,0.0772211,0.069257,34,3.56663,0.0208603,0.00398759
95,0.29292929292929293,0.5,0.36448598130841126,0.4231884057971015,0.0018681611956231636,0.09999999999999998,0.04141414141414146,0.985288,0.0877306,0.473857,33,0.00833665,0.0478041,0.216835,43,2.49568,0.152583,0.000521507
96,0.48989898989898994,0.4296875,0.49065420560747663,0.45507246376811594,0.47704830531091535,0.24375000000000002,0.1525252525252525,0.879353,0.028829,0.288067,31,0.000352091,0.0668878,0.229613,82,3.161,0.723553,0.00817536
97,0.2777777777777778,0.2265625,0.383177570093458,0.34782608695652173,0.04523618895116088,0.35,0.1575757575757576,0.9737,0.0537038,0.142944,74,0.00207457,0.0179585,0.0130743,57,3.83666,0.173851,0.00443436
98,0.43939393939393945,0.5169270833333333,0.4532710280373832,0.5072463768115942,0.4878569522284494,0.24375000000000002,0.16868686868686866,0.853807,0.0382408,0.22304,32,0.0036763,0.0298657,0.0893797,72,2.37417,0.76087,0.00656517
99,0.7626262626262627,0.31380208333333337,0.42056074766355145,0.43768115942028984,0.32465972778222574,0.125,0.13131313131313127,0.810582,0.0619343,0.443889,15,0.00214801,0.0288672,0.384526,33,2.87546,0.137884,0.00109701
100,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.740939,0.0556136,0.414818,47,0.00358856,0.0430162,0.16912,25,2.20257,0.146266,0.00586636
101,0.7626262626262627,0.5247395833333333,0.4392523364485982,0.5333333333333333,0.37496663997864954,0.125,0.09090909090909094,0.803868,0.0361871,0.402105,64,0.00511917,0.0956636,0.221496,39,0.295115,0.796431,0.00137828
102,0.7626262626262627,0.3203125,0.43457943925233644,0.4144927536231884,0.3454763811048839,0.125,0.09090909090909094,0.795995,0.0191114,0.319596,96,0.00465555,0.03963,0.133446,14,3.29305,0.107816,0.00653666
103,0.4949494949494949,0.29557291666666663,0.36448598130841126,0.4405797101449276,0.04336802775553772,0.24375000000000002,0.07070707070707072,0.978118,0.0965266,0.0225892,48,0.00579383,0.0103643,0.15729,46,3.0291,0.294406,0.00871863
104,0.5252525252525253,0.35546875,0.5,0.49275362318840576,0.35374966639978644,0.125,0.13636363636363635,0.829171,0.0698221,0.18228,9,0.00525575,0.0482262,0.266674,85,2.73752,0.0728573,0.00834596
105,0.1515151515151515,0.12239583333333337,0.42056074766355145,0.22608695652173916,0.1954897251134241,0.525,0.10505050505050506,0.989238,0.0278274,0.00351705,74,0.00802343,0.0540722,0.389754,87,1.50033,0.380907,0.0027809
106,0.7626262626262627,0.6510416666666667,0.42056074766355145,0.5072463768115942,0.10408326661329059,0.125,0.09090909090909094,0.765734,0.0942814,0.107864,88,0.00138716,0.0893249,0.273887,2,1.28543,0.313014,0.00407457
107,0.5505050505050505,0.5377604166666667,0.4532710280373832,0.5478260869565217,0.4474246063517481,0.23124999999999996,0.18181818181818177,0.849768,0.0918927,0.378978,72,0.00958287,0.0324541,0.308768,23,1.18707,0.456009,0.000993125
108,0.14141414141414144,0.14453125,0.4112149532710281,0.3014492753623188,0.3476114224713104,0.5625,0.24242424242424243,0.964141,0.0244446,0.0536299,28,0.0086586,0.0232648,0.0155392,27,3.94988,0.297186,0.00797567
109,0.1717171717171717,0.24739583333333337,0.37850467289719625,0.255072463768116,0.0,0.41874999999999996,0.03131313131313129,0.990703,0.0380747,0.205625,74,0.00377893,0.0382559,0.322681,4,3.41133,0.580641,0.00269633
110,0.7626262626262627,0.41927083333333337,0.4252336448598131,0.4434782608695652,0.38777688817720846,0.125,0.14848484848484844,0.814987,0.09418,0.181092,62,0.00731328,0.012106,0.238655,46,0.919563,0.0365938,0.00256403
111,0.38888888888888884,0.328125,0.485981308411215,0.45507246376811594,0.18081131571924203,0.43125,0.15656565656565657,0.913294,0.083451,0.320601,45,0.00351542,0.0756144,0.428837,21,1.49071,0.181377,0.00319685
112,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.47536231884057967,0.10408326661329059,0.125,0.09090909090909094,0.753487,0.014754,0.0325224,56,0.00267387,0.0561021,0.205478,41,2.63306,0.371133,0.00244142
113,0.4040404040404041,0.29036458333333337,0.46261682242990654,0.4057971014492754,0.43301307712836934,0.25,0.16666666666666663,0.881264,0.0807001,0.0247687,12,0.0052168,0.062057,0.401026,7,2.80269,0.427592,0.00151892
114,0.025252525252525304,0.13411458333333337,0.2570093457943925,0.36811594202898545,0.0,0.19374999999999998,0.007070707070707116,0.99391,0.0750291,0.17101,93,0.000423002,0.073871,0.495327,31,0.563257,0.683521,0.00782089
115,0.7626262626262627,0.5755208333333333,0.4719626168224299,0.43768115942028984,0.20443021083533497,0.125,0.1525252525252525,0.770442,0.0706434,0.277191,78,0.00108875,0.0318526,0.385331,25,1.44208,0.30234,0.00275252
116,0.7626262626262627,0.42578125,0.3551401869158879,0.4434782608695652,0.2883640245529757,0.125,0.09090909090909094,0.782937,0.0315586,0.392052,99,0.00828695,0.0864413,0.161722,70,1.84353,0.490639,0.0047969
117,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.74572,0.0820247,0.498377,97,0.00659723,0.0589072,0.0759895,17,0.421499,0.591773,0.000938032
118,0.7626262626262627,0.44270833333333337,0.4392523364485982,0.4434782608695652,0.4001868161195623,0.125,0.09090909090909094,0.806603,0.0618348,0.159051,49,0.00837823,0.0302847,0.138437,59,1.37579,0.266977,0.000270602
