max_value,0.8805829807240244,0.9981151473612063,0.9891536472968416,0.9957122030700626,1.0,0.9978597722797705,0.9987044865675713,0.9974672857745884,1.0,0.9966224774128177,1.0,0.9795372129165947,0.9906902935731288,0.9988604421484464,1.0,0.9000180921796553,0.9475200970726528,0.9674771565742605,0.8560383485387351,0.6835158242087895,0.6995412844036697,0.7497367035281728
index_set,302,486,16,16,93,48,18,409,93,409,93,16,294,486,486,364,83,486,486,290,437,120
mean_value,0.3911753491106885,0.3962506109505145,0.41087618356032,0.4221722554788786,0.4587362549040963,0.4659948148442971,0.4668630361349127,0.4333782579842857,0.3056401748886335,0.19271015406187356,0.10993076110057586,0.43609259149853485,0.428373138488616,0.4106314675695846,0.3997051186355858,0.39123902497369456,0.3906656886829172,0.38470312464791817,0.34500476478691244,0.3032628024058333,0.2689199128289436,0.24142896982217477

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
10,0.41262419637638803,0.41535401750198886,0.5282653293822658,0.5546794894459569,0.6589352517985612,0.6502009761699684,0.6559963834413278,0.6005301676943469,0.4624944248469367,0.35014096312099974,0.09662708058429981,0.6878106599372945,0.592138217939466,0.6842827523455796,0.620117342354247,0.6183577361075434,0.4092660926609266,0.4028573734764711,0.33507531509375965,0.3975308641975308,0.3831525889720483,0.3174515235457064,0.924747,0.0327324,0.12066,56,0.00759685,0.0328938,0.280174,19,1.85989,0.691756,0.0014614
11,0.06984224230356872,0.0030009431535625852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018561484918793503,0.01599627271315418,0.001914180890094097,0.005978602894902485,0.0015910898965791898,0.0012722646310432406,0.992,0.0557401,0.163257,70,0.00502252,0.014306,0.336744,58,3.9689,0.205832,0.00547349
12,0.24137483787289238,0.10701373825018079,0.10948791265921498,0.061075041521968854,0.026825194065048685,0.1116216763500989,0.020926999847961647,0.0621572212065814,0.04069438837303185,0.07297977811000078,0.04870825702373072,0.13529278940237843,0.028779990057821614,0.020482998740647407,0.03887652238022998,0.03078261878517141,0.18006809848088,0.19914790018259276,0.13606597138006304,0.02851468293374948,0.22053731343283578,0.03477188655980268,0.955639,0.0948484,0.431566,43,0.00970943,0.0161685,0.0190241,51,2.94573,0.604296,0.000222808
13,0.6961282132656299,0.678604769583298,0.599909635151926,0.6999570262140095,0.7822356372515771,0.7766822141436313,0.8624501528079165,0.7683601503441868,0.0,0.0,0.0,0.7928162185985015,0.7613162203559922,0.6251140857925159,0.6391207362651973,0.580784134395533,0.7729654747225647,0.6026743075453678,0.48189723320158107,0.35954538473352793,0.20319418089816577,0.13406141183918963,0.992633,0.079975,0.154208,99,0.00911661,0.0208977,0.386872,56,1.13505,0.751691,0.003415
14,0.35901904643346194,0.05279814743342337,0.19564211500441675,0.12297045515038596,0.06375913216736773,0.21124011681743715,0.4687865138473889,0.06201736486216136,0.04604270858140824,0.06967449367818301,0.02990972700576444,0.04209275682097846,0.08954346068076557,0.024367333407006253,0.034057991394099596,0.03525220112140137,0.20749609578344608,0.3707417405836225,0.3113428181641006,0.3118137069291935,0.30529907667603373,0.04680800381133876,0.950413,0.0699982,0.498439,64,0.00438962,0.0249218,0.427,85,1.82487,0.123184,0.0034851
15,0.5090263391535957,0.5625572344322345,0.5137028388841096,0.5702279651223868,0.6543771900925455,0.671524411774147,0.6574813543660485,0.5888431061806656,0.6606080437886721,0.5450520833333333,0.46988948931405483,0.6908143939393939,0.6205271897052719,0.5499863051218844,0.6580881495135211,0.6570543816975842,0.47773815588385127,0.48245800552838614,0.5144368059227922,0.40999738744230607,0.40434954527481215,0.49461206896551724,0.956,0.0297461,0.0696613,4,0.00867649,0.043805,0.0693268,61,1.51002,0.138551,0.00865111
16,0.5592158266941187,0.9424803818461289,0.9891536472968416,0.9957122030700626,0.9993203751529156,0.7913520933424846,0.7646826701742848,0.860105734038227,0.996659195669641,0.8986599664991625,0.8929068150208623,0.9795372129165947,0.9006353604356757,0.9969102454743626,0.9610861784923025,0.8893838337627314,0.6123309155067633,0.4834278028629071,0.461472602739726,0.3376081424936387,0.28860840050912173,0.3497694217807733,0.993163,0.00274119,0.497805,28,0.00266343,0.0180292,0.148295,56,2.81068,0.711704,0.00723409
17,0.19182259182259187,0.06069364161849711,0.18924942981546755,0.01655260906757916,0.0,0.06138203087805205,0.0,0.07079250193144393,0.0050404506755897804,0.0066537522108987,0.0,0.0,0.0,0.0,0.006253954706652687,3.613021328874311E-5,0.10180154418072629,0.2623902577173606,0.3428244384032051,0.29781843771991556,0.011859510415082819,0.11680953072788025,0.979899,0.0465481,0.453733,74,0.00746503,0.0225425,0.446,36,2.75873,0.210121,0.00384296
18,0.7997438087105039,0.8423685059696676,0.7801279174147218,0.8608520292412403,0.9714189869171419,0.8692518874399451,0.9987044865675713,0.8921791951404707,0.8395061728395061,0.8758175415059534,0.0,0.8402257222269014,0.8833657025877907,0.8755090058523836,0.8616333725029377,0.8646998251873848,0.7982667992612587,0.8027142857142857,0.6614207334680913,0.625,0.5966045673076923,0.45980619626040675,0.981301,0.0352938,0.379712,56,0.00714031,0.0117478,0.428307,72,0.520892,0.617305,0.00963997
19,0.6310774493036893,0.6343773873185639,0.6417391304347826,0.7080076873798846,0.6968541146290421,0.8074892634652272,0.8039504519584868,0.8118919825561892,0.19809929542847782,0.03060594841416764,0.007946482870464178,0.8046970490658285,0.8008463507653727,0.8057662553303898,0.8029158769499927,0.7927539306508262,0.5875954939790238,0.5896569646569647,0.6307692307692307,0.4354815559064159,0.498189717595945,0.4953203743700504,0.960291,0.0793344,0.000600606,18,0.0070726,0.0168505,0.149943,90,0.923012,0.372936,0.00932586
20,0.49127553090761533,0.43365695792880254,0.3823488725964864,0.22844152940299622,0.17363730974372316,0.13383751967695567,0.0011365056995761291,0.3314589431520567,0.04635068801802522,0.04217911679735864,0.020471993176002234,0.19095561708196995,0.034759148178222454,0.00266419771748172,0.03073140749846348,0.041259961333521944,0.38373715590511226,0.5233895705521472,0.372173058013766,0.3233571064696893,0.2328894806924101,0.2239309321462296,0.966396,0.0689406,0.489077,52,0.00188313,0.0250674,0.397176,8,3.88643,0.715627,0.00204672
