max_value,0.6336257000951073,0.8047894940131325,0.8179832544594102,0.9124199442065145,0.9269076811548523,0.9141243824013803,0.787515031107858,0.9372521021735681,0.9784531074853655,0.9751724707729169,0.9712315836992654,0.884462461994231,0.9691315187498394,0.9747382077657307,0.96823670806387,0.9848405769595748,0.660842047330765,0.6450194699158397,0.5659551176792557,0.4237402317434654,0.37403223759360327,0.3630694833290914
clusters_found,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,69
index_set,232,92,14,75,351,280,30,14,92,295,33,14,92,229,44,27,276,468,468,468,418,205
mean_value,0.2810022173888187,0.27309998586124196,0.283809499245157,0.317900080676694,0.32547721721831563,0.3592164168028584,0.32990064873640473,0.31034542167874946,0.2570740416636212,0.2252426310596374,0.1766252514811132,0.3149521663454693,0.2873336625046995,0.2667253572443128,0.2620786303985786,0.2533668152381649,0.28115547096121835,0.23221406960838942,0.19579337993205592,0.17114449060624393,0.15140662645512243,0.13930489135710633

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,epsilon_ds,minwd,epochs,gamma,h_threshold,tau
10,0.35838513216550516,0.29808644871995416,0.3710099995633378,0.5136928726275274,0.5465147659804148,0.6891270864899386,0.6704026299462569,0.439685168300988,0.22958206487772426,0.12618826643528303,0.06050333374238148,0.4877421767276636,0.42111849290134695,0.33163915198446225,0.3238023589037977,0.2817487384663415,0.3296144285796867,0.3210615041600957,0.2601189677534773,0.22519915976378269,0.1827294300995289,0.17068947958040537,0.931675,0.019443,0.498727,20,0.00456468,0.0208142,0.0935728,29,1.59012,0.62242,0.00484422
11,0.22925981122702432,0.012887438825448627,0.07448546226723296,0.07644260599793173,0.15843074459567652,0.07696252791794189,0.22584662053985227,0.09747380391519778,0.0,0.0,0.0,0.07650319468539757,0.07869461943612521,0.0784416263563864,0.0,0.0,0.22925981122702432,0.1445009365801445,0.08748261474269814,0.06999567037090493,0.10824175824175819,0.140666760444507,0.991848,0.187069,0.455343,75,0.0058108,0.0485102,0.0725095,24,3.11381,0.34249,0.00527204
12,0.4160229088971763,0.5484417663120233,0.6385764844671648,0.6794105424671547,0.8034640795190763,0.81696937516593,0.5431963822628003,0.8049968682580555,0.6919350576906139,0.6794823232323233,0.7526023594725885,0.6673333137260669,0.7085809317135499,0.7526690900764232,0.681119432400473,0.783802394326018,0.402980260611534,0.32574473238072177,0.25792068820814096,0.242626014835582,0.20553054662379422,0.1837142070484582,0.980147,0.145941,0.198084,69,0.00369359,0.0201808,0.423353,34,3.83513,0.789277,0.00213623
13,0.28985095812633077,0.2646843036554314,0.40594336107315865,0.5428225451343021,0.612994572484858,0.5475175978735625,0.6532733994126982,0.4480114636231083,0.5065314499577448,0.455605343073754,0.28406939453653257,0.6158075601374571,0.5746509977127534,0.5422464756707595,0.19342456608811753,0.18593820230091707,0.28985095812633077,0.2754832429425671,0.2529418294849023,0.2254228041462084,0.20432178005990587,0.15185893088353164,0.951981,0.0297008,0.38993,85,0.00750037,0.0212412,0.00905669,77,1.07613,0.221047,0.00228757
14,0.5610741871744207,0.6494640491388655,0.8179832544594102,0.7797614582551946,0.7660545970451061,0.6646257942074428,0.2181648337650206,0.9372521021735681,0.9658224735677403,0.9662709783053622,0.9475496476617553,0.884462461994231,0.9490083559851001,0.9531162217510285,0.9667014270816965,0.7951311076634296,0.5616795540370436,0.3413631022326674,0.2824622108905481,0.40980582524271847,0.3163119002977832,0.18202685642143923,0.99235,0.00566732,0.322649,78,0.0082732,0.0340878,0.475955,73,2.12515,0.67928,0.00554639
15,0.23120015817570683,0.16502098977118196,0.18152744307560642,0.16749768685103317,0.193936286347547,0.34040366357815555,0.3857637113921425,0.16382731584551347,0.09237667038210573,0.06218404333982219,0.027232405616749333,0.17535100924759595,0.16891461692146692,0.152940714296237,0.13105447788687952,0.12749354568924764,0.23120015817570683,0.17510223591268792,0.1631709331131297,0.14965955921877805,0.09658265428589474,0.08749329039184117,0.914874,0.00999988,0.256528,67,0.00613171,0.0369051,0.054836,22,1.6669,0.0302871,0.000265056
16,0.3637045369328834,0.5518188707843881,0.5487475046686844,0.6261219095864765,0.6204988641730955,0.7582964866633678,0.5164998263176177,0.5908238529816228,0.6402607986960065,0.6094871442320913,0.5989119683481701,0.5621886613426109,0.5760898546860418,0.596281179138322,0.637607247855043,0.7155686558416934,0.37565352094494286,0.3626074587172985,0.2788682676365192,0.22660189683090448,0.1757104733367667,0.16781961239900722,0.973015,0.035186,0.260791,81,0.00127995,0.0130309,0.0305092,57,0.566021,0.520528,0.00798944
17,0.06490901275254335,0.0439816500400495,0.053830227743271175,0.0519992347426822,0.044625902012913055,0.044917257683215084,0.04597631154279447,0.053693875179173234,0.045784440073255106,0.05601373516877706,0.0471678994832303,0.052745437382001215,0.0385255124504672,0.050688985312539736,0.050136963559392345,0.046855338969955196,0.06490901275254335,0.06490901275254335,0.06490901275254335,0.06490901275254335,0.06491831470335341,0.06490901275254335,0.92859,0.180716,0.352782,20,0.00353895,0.0159309,0.380593,82,2.71191,0.358575,0.00815961
18,0.2702397743300423,0.5172117039586919,0.4465994176372712,0.5284573140289566,0.6044508458301562,0.5038092594306159,0.6491807767787869,0.5675510277547788,0.5894715611133521,0.6688815434430653,0.5359607422174513,0.6678254285124252,0.2851537603569152,0.07925597939863271,0.09192844551050483,0.07924187939853555,0.2702397743300423,0.2181869106526001,0.2409574468085106,0.23096942094990236,0.2606905518636232,0.2008771929824561,0.978135,0.0550387,0.294234,38,0.00805092,0.0247733,0.493958,13,1.95317,0.591457,0.00440854
19,0.3663976210705183,0.3237831630399576,0.38552184864746464,0.4706837002205485,0.5307984933380807,0.7013623493861174,0.640936393038657,0.38744056402688964,0.21128415555348312,0.10699549621852311,0.05060916768552437,0.4407572946533985,0.38427293352168146,0.32757042546518256,0.2871233748442237,0.2566551873142243,0.34242596451348106,0.30208701804032545,0.2542739443872296,0.20372431189257367,0.18885071483985372,0.17549057195636264,0.928711,0.0487356,0.456965,43,0.00104594,0.0226301,0.306229,85,0.907136,0.417763,0.00280546
