max_value,0.7626262626262627,0.7200520833333333,0.5467289719626168,0.5797101449275363,0.7598078462770216,0.7375,0.30808080808080807
index_set,3,253,403,25,136,152,240
mean_value,0.5207979797979798,0.4540390625,0.42179439252336454,0.47265507246376814,0.3459028556178276,0.28002499999999997,0.1508989898989899

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
14,0.5606060606060606,0.43880208333333337,0.485981308411215,0.4492753623188406,0.504270082732853,0.23124999999999996,0.18585858585858583,0.852256,0.0702685,0.099691,64,0.0438962,0.450195,0.0435741,0.427,85
15,0.5909090909090908,0.43098958333333337,0.43457943925233644,0.48985507246376814,0.6027488657592741,0.23750000000000004,0.18686868686868685,0.869131,0.030379,0.0147759,4,0.0867649,0.00165539,0.0860612,0.0693268,61
16,0.06060606060606055,0.09765625,0.3130841121495327,0.1507246376811594,0.27595409661062187,0.5,0.14747474747474743,0.98137,0.00361739,0.0995653,28,0.0266343,0.380025,0.0280657,0.148295,56
17,0.20707070707070707,0.24739583333333337,0.4439252336448598,0.4318840579710145,0.19695756605284231,0.575,0.28080808080808084,0.941311,0.0470297,0.0908373,74,0.0746503,0.070252,0.0382207,0.446,36
18,0.21212121212121215,0.21744791666666663,0.42056074766355145,0.43768115942028984,0.5316253002401922,0.675,0.29393939393939394,0.945545,0.0358767,0.0761782,56,0.0714031,0.346919,0.0139325,0.428307,72
19,0.4444444444444444,0.6940104166666667,0.39252336448598135,0.5507246376811594,0.5225513744328796,0.23124999999999996,0.1656565656565656,0.88209,0.0795205,0.00109914,18,0.070726,0.188904,0.0254137,0.149943,90
20,0.4292929292929293,0.45442708333333337,0.5186915887850467,0.45507246376811594,0.4658393381371764,0.53125,0.18181818181818177,0.90053,0.0692204,0.0978368,52,0.0188313,0.234703,0.0439017,0.397176,8
21,0.005050505050505083,0.01822916666666663,0.23831775700934577,0.09275362318840574,0.028823058446757366,0.19374999999999998,0.0060606060606061,0.997317,0.0912114,0.0817548,61,0.0801476,0.0617395,0.0968842,0.278999,38
22,0.14646464646464652,0.1953125,0.3271028037383178,0.32463768115942027,0.5018681611956232,0.6625,0.24343434343434345,0.980846,0.031793,0.0927686,75,0.0473696,0.384523,0.0768116,0.332309,84
23,0.7626262626262627,0.5533854166666667,0.43457943925233644,0.527536231884058,0.41393114491593275,0.125,0.09090909090909094,0.80608,0.00709566,0.0497604,43,0.0160475,0.349921,0.0451573,0.170126,65
24,0.26262626262626265,0.27083333333333337,0.5186915887850467,0.3536231884057971,0.09781158259941292,0.6,0.26363636363636367,0.963588,0.063122,0.0844823,10,0.00864071,0.399481,0.0490809,0.259413,63
25,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.711725,0.083112,0.0318517,14,0.0923865,0.143221,0.0490328,0.208383,61
26,0.2777777777777778,0.40234375,0.5093457943925234,0.49855072463768113,0.3967173738991193,0.33125000000000004,0.24242424242424243,0.896338,0.0659683,0.0980312,25,0.0789666,0.239576,0.0712152,0.19521,48
27,0.18181818181818177,0.25260416666666663,0.44859813084112155,0.4260869565217391,0.529757139044569,0.55625,0.2222222222222222,0.931345,0.0402947,0.0941205,82,0.0715031,0.290112,0.0440782,0.317001,86
28,0.2272727272727273,0.31640625,0.47663551401869164,0.42898550724637685,0.6199626367760875,0.7125,0.28181818181818186,0.935093,0.0421441,0.0137311,85,0.0890392,0.468222,0.0737144,0.0880324,74
29,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.710595,0.075935,0.0458879,89,0.00253294,0.233437,0.0448048,0.383832,25
30,0.7626262626262627,0.58984375,0.3551401869158879,0.5420289855072464,0.39044568988524153,0.125,0.09090909090909094,0.791575,0.0539763,0.089961,2,0.0703628,0.285758,0.0602774,0.283774,27
31,0.4545454545454546,0.45182291666666663,0.4439252336448598,0.5072463768115942,0.674272751534561,0.33125000000000004,0.18787878787878787,0.88788,0.0536547,0.022684,4,0.0933651,0.235419,0.0131441,0.0436819,33
32,0.3787878787878788,0.44010416666666663,0.4392523364485982,0.4695652173913043,0.48705631171603947,0.125,0.1323232323232323,0.850904,0.0506561,0.0225632,87,0.0575006,0.266706,0.0832847,0.245174,10
33,0.7626262626262627,0.53125,0.3551401869158879,0.5449275362318841,0.2066986922871631,0.125,0.09090909090909094,0.76625,0.0308374,0.047271,23,0.0190477,0.163364,0.0990409,0.304339,22
34,0.2676767676767676,0.32291666666666663,0.42056074766355145,0.5333333333333333,0.08099813183880433,0.44375,0.22525252525252526,0.941948,0.0973777,0.091717,97,0.0644232,0.180505,0.0715854,0.43077,15
35,0.23737373737373735,0.26692708333333337,0.42056074766355145,0.49275362318840576,0.09594342140378975,0.54375,0.2797979797979798,0.961692,0.0703134,0.00533289,7,0.0697826,0.355014,0.0705331,0.419608,93
36,0.1515151515151515,0.18619791666666663,0.4719626168224299,0.28985507246376807,0.5579129970643182,0.7125,0.26161616161616164,0.964148,0.0278997,0.0561568,92,0.0407908,0.157201,0.0697595,0.391506,12
37,0.2676767676767676,0.42708333333333337,0.47663551401869164,0.4666666666666667,0.5867360555110755,0.48750000000000004,0.23838383838383836,0.905929,0.0297827,0.0400052,91,0.0618548,0.13708,0.057354,0.0744866,69
38,0.7626262626262627,0.5325520833333333,0.4392523364485982,0.527536231884058,0.5560448358686949,0.125,0.12929292929292935,0.836626,0.00350531,0.0343895,53,0.0228075,0.118621,0.0771288,0.244733,13
39,0.398989898989899,0.43359375,0.5186915887850467,0.46376811594202894,0.39778489458233257,0.24375000000000002,0.18787878787878787,0.892391,0.0945255,0.0154552,17,0.0512165,0.240501,0.0932478,0.0824414,58
40,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.71904,0.0840606,0.0702127,87,0.00893835,0.0550011,0.0563577,0.27352,51
41,0.2727272727272727,0.36848958333333337,0.4439252336448598,0.4405797101449276,0.6000800640512409,0.43125,0.18686868686868685,0.90192,0.0326253,0.0552942,12,0.0917035,0.475031,0.0411489,0.499925,29
42,0.5909090909090908,0.34505208333333337,0.4392523364485982,0.42898550724637685,0.6429143314651722,0.23750000000000004,0.17373737373737375,0.872681,0.00721449,0.0445389,80,0.0956201,0.466201,0.0180184,0.390455,19
43,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.719911,0.00478068,0.0578178,34,0.0972905,0.471758,0.0677539,0.281415,96
44,0.43939393939393945,0.37369791666666663,0.5327102803738317,0.4260869565217391,0.6062183079797171,0.4375,0.19191919191919193,0.884701,0.014425,0.0818777,12,0.0834711,0.414157,0.0625098,0.393361,78
45,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.10408326661329059,0.125,0.09090909090909094,0.73532,0.0260564,0.00940507,46,0.0429819,0.419319,0.0476223,0.322101,96
46,0.28787878787878785,0.2265625,0.44859813084112155,0.3739130434782608,0.4165999466239658,0.45625000000000004,0.19090909090909092,0.917818,0.0145972,0.068142,70,0.0851162,0.4886,0.0547515,0.333863,60
47,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.707394,0.0860427,0.00796022,35,0.0149127,0.303139,0.0140006,0.06541,37
48,0.21717171717171713,0.328125,0.4672897196261683,0.3884057971014493,0.19669068588203897,0.56875,0.2727272727272727,0.953766,0.0664068,0.0361052,21,0.019722,0.470088,0.0715593,0.274294,5
49,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.728656,0.0442281,0.0461149,29,0.0582411,0.344282,0.0556676,0.268552,33
50,0.7626262626262627,0.5533854166666667,0.3551401869158879,0.5130434782608695,0.20549773151854822,0.125,0.09090909090909094,0.760089,0.066955,0.00349117,49,0.0773166,0.46309,0.0881207,0.190712,28
51,0.3787878787878788,0.42057291666666663,0.4439252336448598,0.4492753623188406,0.6770749933279958,0.125,0.1838383838383838,0.861527,0.0379106,0.0344897,66,0.0330781,0.221557,0.0191978,0.179756,40
52,0.3282828282828283,0.42708333333333337,0.4439252336448598,0.4666666666666667,0.6265012009607687,0.24375000000000002,0.18484848484848482,0.868029,0.036349,0.0292346,82,0.0398336,0.383988,0.0529717,0.0620704,64
53,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.744809,0.0919863,0.0796807,25,0.0281395,0.355731,0.0666418,0.482214,13
54,0.2272727272727273,0.23046875,0.485981308411215,0.3826086956521739,0.652655457699493,0.525,0.2727272727272727,0.949425,0.0396525,0.0763855,13,0.00284099,0.0840144,0.0487979,0.319366,95
55,0.7626262626262627,0.47395833333333337,0.46261682242990654,0.5391304347826087,0.4654390178809714,0.125,0.13030303030303025,0.835578,0.0905596,0.0151239,86,0.0100879,0.0274729,0.0858321,0.28522,30
56,0.398989898989899,0.38541666666666663,0.4252336448598131,0.48985507246376814,0.44155324259407525,0.38125,0.1777777777777778,0.902877,0.076179,0.0161513,33,0.0214573,0.467224,0.0160545,0.210778,66
57,0.595959595959596,0.7161458333333333,0.44859813084112155,0.46376811594202894,0.3889778489458233,0.125,0.1656565656565656,0.853882,0.0962027,0.00162982,32,0.0238092,0.0310882,0.0223392,0.478194,47
58,0.7626262626262627,0.5247395833333333,0.3551401869158879,0.5159420289855072,0.20696557245796632,0.125,0.09090909090909094,0.772433,0.0347427,0.00499944,69,0.0169855,0.00435435,0.0336243,0.116045,17
59,0.5707070707070707,0.5143229166666667,0.42056074766355145,0.527536231884058,0.5404323458767013,0.25,0.1323232323232323,0.844407,0.0222057,0.0234756,20,0.0991418,0.438636,0.0744935,0.0498871,42
60,0.7626262626262627,0.51171875,0.43457943925233644,0.5449275362318841,0.3915132105684548,0.125,0.09090909090909094,0.801061,0.0737941,0.0243245,11,0.0647212,0.478913,0.0503457,0.369841,6
61,0.38888888888888884,0.40755208333333337,0.48130841121495327,0.536231884057971,0.6397117694155324,0.125,0.1444444444444445,0.843062,0.0791716,0.0883912,47,0.0766589,0.338008,0.076238,0.356962,36
62,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5507246376811594,0.20563117160394984,0.125,0.09090909090909094,0.741661,0.00621913,0.0385778,19,0.0930114,0.192335,0.0957211,0.282877,66
63,0.2676767676767676,0.37369791666666663,0.4953271028037384,0.4231884057971015,0.46997598078462766,0.55,0.19999999999999996,0.925024,0.0083196,0.0390111,96,0.0252384,0.260527,0.0352563,0.132139,67
64,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.724235,0.0146761,0.0393711,61,0.0877027,0.460818,0.0753487,0.174119,50
65,0.21212121212121215,0.2109375,0.4532710280373832,0.34782608695652173,0.09540966106218307,0.63125,0.24545454545454548,0.950516,0.0639279,0.0312374,17,0.0599007,0.330828,0.0693987,0.218965,73
66,0.303030303030303,0.39713541666666663,0.43457943925233644,0.5304347826086957,0.3944488924472912,0.35624999999999996,0.18181818181818177,0.890525,0.0866439,0.0223465,74,0.0836851,0.125956,0.0863567,0.493956,60
67,0.38383838383838387,0.5833333333333333,0.5093457943925234,0.45507246376811594,0.5457699492927676,0.125,0.1646464646464646,0.856031,0.0337963,0.0057766,55,0.0323122,0.141818,0.0473427,0.0765817,53
68,0.40909090909090906,0.71484375,0.4439252336448598,0.5217391304347826,0.5032025620496396,0.25,0.14646464646464652,0.864251,0.0842469,0.0611701,95,0.00203925,0.426932,0.0298785,0.255145,44
69,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.712703,0.0819718,0.0467422,30,0.00356995,0.203233,0.0652151,0.0683588,65
70,0.7626262626262627,0.5572916666666667,0.3551401869158879,0.5217391304347826,0.2068321323725647,0.125,0.09090909090909094,0.757363,0.0291873,0.0910185,62,0.0724502,0.331879,0.0414737,0.119078,100
71,0.7626262626262627,0.6510416666666667,0.43457943925233644,0.5333333333333333,0.20656525220176136,0.125,0.09090909090909094,0.761564,0.0695965,0.0336048,83,0.0135543,0.00319252,0.0667514,0.474143,84
72,0.29292929292929293,0.32552083333333337,0.5186915887850467,0.49855072463768113,0.5381638644248732,0.44375,0.23939393939393938,0.907106,0.0192232,0.0903615,34,0.0893261,0.182148,0.0877057,0.256398,84
73,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.715626,0.0708953,0.00656263,43,0.0683439,0.301084,0.0423089,0.447787,24
74,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.736022,0.00736379,0.0789466,21,0.023323,0.413109,0.0369921,0.27055,81
75,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5449275362318841,0.20656525220176136,0.125,0.09090909090909094,0.732091,0.0241683,0.073628,37,0.0742392,0.105545,0.0526937,0.158513,63
76,0.2828282828282829,0.26041666666666663,0.5280373831775701,0.527536231884058,0.20309580998131838,0.34375,0.19999999999999996,0.905501,0.0862658,0.0718352,77,0.09974,0.228967,0.0702989,0.0526282,21
77,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.708081,0.0548867,0.00254989,78,0.0934701,0.402864,0.0147494,0.117464,43
78,0.2777777777777778,0.24609375,0.4719626168224299,0.4434782608695652,0.10368294635708564,0.45625000000000004,0.22020202020202018,0.932851,0.0952587,0.0567925,60,0.0786744,0.347864,0.0316841,0.178047,88
79,0.3939393939393939,0.47265625,0.5280373831775701,0.46376811594202894,0.5983453429410195,0.125,0.18282828282828278,0.863609,0.0164244,0.0959894,88,0.0248548,0.202233,0.013667,0.494737,45
80,0.4292929292929293,0.34244791666666663,0.5046728971962617,0.4521739130434783,0.6079530290899386,0.125,0.18686868686868685,0.85819,0.014108,0.0824192,95,0.0547338,0.258875,0.0301784,0.324457,11
81,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.721244,0.0646332,0.0100121,96,0.0577793,0.314372,0.0966071,0.311307,21
82,0.2525252525252525,0.44661458333333337,0.4532710280373832,0.3449275362318841,0.14905257539364825,0.23750000000000004,0.0505050505050505,0.987152,0.0803569,0.0350903,56,0.0458563,0.363101,0.0444679,0.19611,72
83,0.11616161616161613,0.1171875,0.39252336448598135,0.22608695652173916,0.3073125166800107,0.63125,0.22424242424242424,0.985882,0.0276233,0.0992283,16,0.0817492,0.15257,0.0101792,0.0118644,32
84,0.19696969696969702,0.18489583333333337,0.43457943925233644,0.32463768115942027,0.09314117961035495,0.54375,0.25151515151515147,0.974214,0.0574459,0.0261008,27,0.0735315,0.0725238,0.0655847,0.296134,23
85,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.717473,0.0245395,0.0958214,58,0.0758234,0.391572,0.0717477,0.445583,68
86,0.595959595959596,0.41145833333333337,0.46261682242990654,0.4608695652173913,0.40699226047504666,0.125,0.12828282828282833,0.834119,0.0153321,0.0205479,64,0.0289109,0.373691,0.0143862,0.137251,49
87,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.726481,0.0354777,0.0302166,47,0.082614,0.154693,0.0649322,0.441768,74
88,0.7626262626262627,0.5364583333333333,0.43457943925233644,0.5391304347826087,0.40899386175607155,0.125,0.09090909090909094,0.80699,0.0213957,0.07236,76,0.00399339,0.062248,0.0739445,0.425131,19
89,0.4292929292929293,0.484375,0.49065420560747663,0.4666666666666667,0.5860688550840673,0.23124999999999996,0.18585858585858583,0.870691,0.0404619,0.0191928,36,0.0335933,0.409405,0.0618017,0.0266114,53
90,0.19191919191919193,0.34635416666666663,0.36448598130841126,0.3014492753623188,0.18961836135575127,0.56875,0.054545454545454564,0.986852,0.0450585,0.0409379,54,0.0817952,0.0996249,0.0226606,0.227656,20
91,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5333333333333333,0.207499332799573,0.125,0.09090909090909094,0.72987,0.0785062,0.0830446,85,0.0540988,0.175233,0.0129089,0.305881,67
92,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5217391304347826,0.10408326661329059,0.125,0.09090909090909094,0.701664,0.0184809,0.089882,68,0.0931543,0.259167,0.0399657,0.472925,74
93,0.06060606060606055,0.06901041666666663,0.25233644859813087,0.15362318840579714,0.21617293835068052,0.50625,0.14343434343434347,0.990811,0.00875355,0.0647292,60,0.0755449,0.223696,0.0379171,0.433901,70
94,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.2060314918601548,0.125,0.09090909090909094,0.745281,0.0115019,0.0266406,81,0.0654398,0.360507,0.0415296,0.371362,10
95,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.731211,0.0230148,0.00335167,33,0.017473,0.224312,0.0905904,0.0239763,27
96,0.2828282828282829,0.25390625,0.514018691588785,0.4144927536231884,0.09567654123298641,0.675,0.24949494949494955,0.946092,0.0609483,0.0810542,63,0.0385783,0.472382,0.082595,0.172334,13
97,0.19696969696969702,0.22135416666666663,0.43457943925233644,0.38550724637681155,0.40192153722978385,0.56875,0.23636363636363633,0.942406,0.00960423,0.00279249,57,0.0503084,0.417822,0.029615,0.366159,80
98,0.13636363636363635,0.15104166666666663,0.44859813084112155,0.20869565217391306,0.4392847611422471,0.65,0.25555555555555554,0.976162,0.0417176,0.0991114,10,0.0986616,0.295732,0.0269842,0.181004,64
99,0.7626262626262627,0.41276041666666663,0.4392523364485982,0.5391304347826087,0.48412062983720305,0.125,0.12727272727272732,0.821336,0.0464602,0.045128,18,0.0483738,0.404858,0.0899059,0.349021,73
100,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.20643181211635975,0.125,0.09090909090909094,0.720713,0.00580829,0.0651404,72,0.048197,0.142534,0.0165019,0.140523,48
101,0.1767676767676768,0.42057291666666663,0.4112149532710281,0.32463768115942027,0.2898318654923939,0.5125,0.05555555555555558,0.990033,0.0552583,0.00442621,10,0.0731504,0.141041,0.0593818,0.22948,20
102,0.6060606060606061,0.5963541666666667,0.43457943925233644,0.5246376811594202,0.4689084601014145,0.125,0.12929292929292935,0.840192,0.0974362,0.0624915,43,0.0580244,0.0238475,0.059098,0.32622,58
103,0.5808080808080809,0.6471354166666667,0.4953271028037384,0.49275362318840576,0.5389645049372831,0.25,0.11616161616161613,0.857067,0.0109105,0.00275982,90,0.0386908,0.248884,0.0584347,0.314082,33
104,0.3282828282828283,0.40234375,0.3878504672897196,0.49275362318840576,0.573792367227115,0.36875,0.1636363636363637,0.895031,0.0287572,0.0111018,62,0.0441422,0.05352,0.0773593,0.182183,17
105,0.3939393939393939,0.29166666666666663,0.5186915887850467,0.4434782608695652,0.6146250333600214,0.33125000000000004,0.1898989898989899,0.89405,0.0515205,0.0433066,48,0.0656797,0.26944,0.0720123,0.115423,40
106,0.28787878787878785,0.5325520833333333,0.4953271028037384,0.44637681159420295,0.46076861489191356,0.5375,0.21818181818181814,0.910057,0.00152279,0.0324205,31,0.00729401,0.27857,0.0127112,0.0440949,77
107,0.7626262626262627,0.58984375,0.43457943925233644,0.5420289855072464,0.39071257005604487,0.125,0.1454545454545455,0.809182,0.0943775,0.0866673,41,0.0443198,0.497685,0.0500825,0.376842,77
108,0.40909090909090906,0.42708333333333337,0.44859813084112155,0.4521739130434783,0.5269548972511342,0.24375000000000002,0.1636363636363637,0.876958,0.0879506,0.0743497,4,0.0596956,0.181492,0.0457686,0.156875,65
109,0.5858585858585859,0.5442708333333333,0.4392523364485982,0.45797101449275357,0.6002135041366427,0.24375000000000002,0.1323232323232323,0.849318,0.0707397,0.00894684,72,0.0177222,0.139897,0.0931505,0.48604,9
110,0.2272727272727273,0.26171875,0.5186915887850467,0.48405797101449277,0.6776087536696023,0.4625,0.1898989898989899,0.918465,0.0525556,0.0187771,30,0.0521498,0.0512497,0.0687441,0.372554,26
111,0.7626262626262627,0.5299479166666667,0.3551401869158879,0.5391304347826087,0.2068321323725647,0.125,0.09090909090909094,0.746488,0.0758297,0.0583338,24,0.095106,0.103024,0.0515026,0.0135899,33
112,0.7626262626262627,0.54296875,0.485981308411215,0.536231884057971,0.4654390178809714,0.125,0.09090909090909094,0.81579,0.0383184,0.0167096,69,0.0346586,0.358379,0.0900307,0.312844,70
113,0.26262626262626265,0.37369791666666663,0.43457943925233644,0.44637681159420295,0.5305577795569789,0.56875,0.18787878787878787,0.907561,0.0349,0.00378504,67,0.0790868,0.484134,0.0870994,0.479931,78
114,0.2525252525252525,0.34244791666666663,0.383177570093458,0.4405797101449276,0.09500934080597812,0.54375,0.23737373737373735,0.968223,0.0852983,0.05818,13,0.0783493,0.0444987,0.0108995,0.235972,46
115,0.7626262626262627,0.5416666666666667,0.43457943925233644,0.5304347826086957,0.46717373899119297,0.125,0.09090909090909094,0.794008,0.0754744,0.0273619,77,0.0184508,0.0146422,0.058313,0.125355,75
116,0.5808080808080809,0.4375,0.4532710280373832,0.45507246376811594,0.6990926074192687,0.125,0.17575757575757578,0.855003,0.0415214,0.0179289,28,0.056887,0.0523934,0.0611788,0.0185366,48
117,0.7626262626262627,0.51171875,0.3551401869158879,0.536231884057971,0.20509741126234315,0.125,0.09090909090909094,0.767243,0.0864562,0.0607668,22,0.0886454,0.298646,0.0393236,0.055784,75
118,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.727991,0.0196814,0.0390788,24,0.0048981,0.131324,0.0948284,0.45664,51
119,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.722708,0.0449139,0.00725577,6,0.00156528,0.481097,0.0373874,0.360202,49
120,0.3434343434343434,0.21484375,0.5327102803738317,0.3797101449275362,0.6411796103549506,0.5,0.2282828282828283,0.925515,0.0316294,0.0615427,65,0.0270233,0.216844,0.0727602,0.385591,17
121,0.7626262626262627,0.5091145833333333,0.43457943925233644,0.5014492753623188,0.20589805177475318,0.125,0.09090909090909094,0.767709,0.0410979,0.0599423,61,0.0544005,0.0257302,0.040859,0.204561,3
122,0.7626262626262627,0.5611979166666667,0.3551401869158879,0.5333333333333333,0.37416599946623963,0.125,0.09090909090909094,0.786217,0.0254878,0.0547597,69,0.0777537,0.108089,0.0395515,0.0983843,94
123,0.4191919191919192,0.46744791666666663,0.4953271028037384,0.4666666666666667,0.7033626901521217,0.49375,0.19494949494949498,0.900029,0.0342689,0.0523947,36,0.0958947,0.0862929,0.0853711,0.0701202,83
124,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.71197,0.0114741,0.0277113,98,0.0321617,0.0323655,0.0516337,0.145831,100
125,0.7626262626262627,0.5364583333333333,0.43457943925233644,0.536231884057971,0.46343741659994664,0.125,0.12828282828282833,0.828759,0.0926832,0.00299027,51,0.0460732,0.430794,0.0537238,0.440312,36
126,0.7626262626262627,0.5403645833333333,0.3551401869158879,0.518840579710145,0.20656525220176136,0.125,0.09090909090909094,0.77968,0.0376766,0.0653493,48,0.0234586,0.493705,0.0766158,0.431323,90
127,0.5303030303030303,0.33984375,0.4672897196261683,0.5246376811594202,0.5272217774219375,0.125,0.18787878787878787,0.852865,0.0747623,0.0845738,64,0.00685733,0.243388,0.0359742,0.0471787,49
128,0.7626262626262627,0.546875,0.3551401869158879,0.48985507246376814,0.2060314918601548,0.125,0.09090909090909094,0.778477,0.0739048,0.0752751,86,0.00438504,0.03562,0.055997,0.0277486,92
129,0.005050505050505083,0.5143229166666667,0.43457943925233644,0.35652173913043483,0.09020549773151854,0.33125000000000004,0.06464646464646462,0.981898,0.0579573,0.0195439,95,0.0780973,0.304516,0.0896726,0.0861364,57
130,0.40909090909090906,0.37239583333333337,0.47663551401869164,0.527536231884058,0.10408326661329059,0.23124999999999996,0.18787878787878787,0.91089,0.098919,0.0339194,100,0.0179693,0.0365867,0.0935726,0.451282,98
