max_value,0.7626262626262627,0.7200520833333333,0.5420560747663552,0.5797101449275363,0.7563384040565786,0.71875,0.3090909090909091
index_set,1,115,77,59,392,426,476
mean_value,0.5231111111111111,0.4455338541666667,0.41676635514018695,0.47182028985507246,0.34303869762476646,0.28085000000000004,0.14961616161616165

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
27,0.5555555555555556,0.5,0.4532710280373832,0.45507246376811594,0.4490258873765679,0.125,0.12929292929292935,0.830212,0.0491188,0.097071,51,0.0498126,0.33568,0.0438916,0.0694647,67
28,0.25757575757575757,0.33203125,0.42056074766355145,0.4608695652173913,0.10288230584467573,0.525,0.2585858585858586,0.94704,0.0673429,0.0516916,24,0.0611299,0.410893,0.0208375,0.438102,51
29,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5391304347826087,0.20629837203095813,0.125,0.09090909090909094,0.743723,0.0275111,0.0961256,37,0.0548629,0.078511,0.0343571,0.458627,11
30,0.5757575757575757,0.4140625,0.4439252336448598,0.3739130434782608,0.5751267680811316,0.25,0.18080808080808086,0.864122,0.0669317,0.0658314,39,0.0243947,0.286867,0.0849437,0.483692,9
31,0.7626262626262627,0.40885416666666663,0.4532710280373832,0.5449275362318841,0.5264211369095276,0.125,0.14343434343434347,0.813462,0.0558027,0.0603594,31,0.0740142,0.266293,0.0165565,0.215751,54
32,0.40909090909090906,0.33333333333333337,0.5093457943925234,0.4492753623188406,0.7144382172404591,0.23124999999999996,0.18787878787878787,0.868672,0.0481955,0.0856554,42,0.0951505,0.33867,0.0909256,0.207963,56
33,0.16666666666666663,0.15625,0.4158878504672897,0.42028985507246375,0.6505204163330665,0.6625,0.2717171717171717,0.962423,0.0309103,0.0907976,60,0.00926974,0.327723,0.0482195,0.01721,57
34,0.7626262626262627,0.39322916666666663,0.4439252336448598,0.527536231884058,0.40832666132906326,0.125,0.09090909090909094,0.795001,0.0127324,0.0542877,53,0.0457461,0.283127,0.0453884,0.0289481,86
35,0.7626262626262627,0.5481770833333333,0.4299065420560748,0.5507246376811594,0.4673071790765946,0.125,0.09090909090909094,0.791247,0.0434568,0.0321053,28,0.0985754,0.36441,0.0906002,0.370766,61
36,0.2525252525252525,0.3671875,0.397196261682243,0.22898550724637678,0.3398718975180144,0.53125,0.042424242424242475,0.988736,0.0554632,0.0558199,59,0.0657198,0.134915,0.0148623,0.212523,57
37,0.7626262626262627,0.41536458333333337,0.43457943925233644,0.5159420289855072,0.39204697091006135,0.125,0.09090909090909094,0.789082,0.0785332,0.0865906,41,0.0642062,0.480593,0.0582792,0.160359,95
38,0.14141414141414144,0.18359375,0.4532710280373832,0.3884057971014493,0.44582332532692825,0.69375,0.2797979797979798,0.967842,0.0379032,0.0862859,21,0.073444,0.265102,0.0634165,0.177814,78
39,0.7626262626262627,0.5091145833333333,0.3551401869158879,0.5043478260869565,0.20629837203095813,0.125,0.09090909090909094,0.770543,0.0478233,0.0653557,14,0.0672675,0.42938,0.0628223,0.46839,13
40,0.7626262626262627,0.52734375,0.3551401869158879,0.5304347826086957,0.20709901254336804,0.125,0.09090909090909094,0.765242,0.0575158,0.0777085,13,0.021916,0.466404,0.0376246,0.0361544,73
41,0.2272727272727273,0.2890625,0.42056074766355145,0.5333333333333333,0.09527622097678146,0.55,0.2535353535353535,0.948113,0.0885149,0.00554366,87,0.0503439,0.00606313,0.0894818,0.107896,26
42,0.7626262626262627,0.54296875,0.4392523364485982,0.5333333333333333,0.38417400587136374,0.125,0.09090909090909094,0.787976,0.00610971,0.0235439,27,0.059327,0.0747669,0.0703544,0.20939,84
43,0.7626262626262627,0.5286458333333333,0.485981308411215,0.5304347826086957,0.3845743261275687,0.125,0.1838383838383838,0.830685,0.0586119,0.0153269,74,0.089126,0.138847,0.0696418,0.313035,80
44,0.398989898989899,0.3984375,0.5093457943925234,0.4956521739130435,0.5801974913263945,0.38125,0.18686868686868685,0.884163,0.014995,0.0368104,23,0.0296573,0.155484,0.0274659,0.310086,80
45,0.14141414141414144,0.17838541666666663,0.4018691588785047,0.24927536231884062,0.4787830264211369,0.675,0.25050505050505045,0.970745,0.0308679,0.0579003,69,0.0836154,0.467047,0.0901626,0.269625,12
46,0.18686868686868685,0.23697916666666663,0.397196261682243,0.26086956521739135,0.3315986122231118,0.625,0.24747474747474751,0.943633,0.00101678,0.00563938,74,0.0208405,0.297244,0.0155829,0.102866,99
47,0.7626262626262627,0.6106770833333333,0.3551401869158879,0.5449275362318841,0.2066986922871631,0.125,0.09090909090909094,0.76831,0.0597686,0.0628241,54,0.0476054,0.051809,0.0158322,0.41476,43
48,0.7626262626262627,0.53125,0.4392523364485982,0.5304347826086957,0.3915132105684548,0.125,0.09090909090909094,0.815385,0.0765517,0.0634888,22,0.0254742,0.218926,0.0617709,0.475924,25
49,0.26262626262626265,0.2265625,0.5233644859813085,0.4434782608695652,0.10328262610088068,0.675,0.2535353535353535,0.946758,0.0683007,0.0841049,45,0.082303,0.461868,0.0508181,0.245481,10
50,0.3232323232323232,0.41015625,0.485981308411215,0.45507246376811594,0.19802508673605546,0.39375000000000004,0.25050505050505045,0.948926,0.0786645,0.0257581,3,0.0867081,0.493721,0.0933579,0.286252,3
51,0.2525252525252525,0.32552083333333337,0.4252336448598131,0.327536231884058,0.10354950627168402,0.56875,0.2141414141414142,0.942262,0.0886292,0.0756427,93,0.0790559,0.425221,0.0780778,0.208696,50
52,0.7626262626262627,0.7135416666666667,0.3551401869158879,0.518840579710145,0.22911662663464105,0.125,0.09090909090909094,0.770826,0.0136857,0.05376,82,0.0396447,0.143143,0.0233129,0.452808,66
53,0.5757575757575757,0.39583333333333337,0.4392523364485982,0.5391304347826087,0.5872698158526821,0.125,0.16767676767676765,0.844405,0.0683368,0.0482558,64,0.0173635,0.353151,0.0886859,0.184228,48
54,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.732472,0.0738051,0.0171178,86,0.0267018,0.125025,0.0288525,0.277141,36
55,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.10408326661329059,0.125,0.09090909090909094,0.727977,0.0644909,0.0885814,56,0.00493794,0.149347,0.0770986,0.27693,87
56,0.41414141414141414,0.41666666666666663,0.44859813084112155,0.4173913043478261,0.5653856418468108,0.25625,0.195959595959596,0.894792,0.0201467,0.0988757,8,0.0535971,0.376217,0.0848072,0.347456,81
57,0.7626262626262627,0.5338541666666667,0.43457943925233644,0.5420289855072464,0.3836402455297572,0.125,0.12828282828282833,0.786502,0.0873512,0.0412389,62,0.0981858,0.21368,0.068405,0.164464,60
58,0.7626262626262627,0.5221354166666667,0.3551401869158879,0.5217391304347826,0.20563117160394984,0.125,0.09090909090909094,0.73409,0.0171936,0.086,98,0.0872441,0.43961,0.0247391,0.318147,56
59,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.712243,0.00288172,0.00375054,69,0.0174554,0.0412082,0.0904415,0.291317,12
60,0.7626262626262627,0.5442708333333333,0.4392523364485982,0.45507246376811594,0.5333600213504137,0.125,0.13131313131313127,0.812851,0.0198099,0.0380427,91,0.0562209,0.261996,0.0864942,0.12756,64
61,0.303030303030303,0.37630208333333337,0.4392523364485982,0.5217391304347826,0.46196957566052843,0.41874999999999996,0.25151515151515147,0.924243,0.0736032,0.00469523,41,0.0170182,0.240722,0.0207431,0.303474,58
62,0.21212121212121215,0.23958333333333337,0.485981308411215,0.3913043478260869,0.7540699226047505,0.6375,0.2707070707070707,0.935666,0.0364062,0.0118074,91,0.0804263,0.0764041,0.0914116,0.464843,79
63,0.19191919191919193,0.25390625,0.4439252336448598,0.3826086956521739,0.40846010141446487,0.63125,0.25050505050505045,0.953795,0.00958942,0.0251925,4,0.0519312,0.111313,0.0193175,0.294389,23
64,0.3232323232323232,0.37890625,0.485981308411215,0.5478260869565217,0.2923672271150254,0.4375,0.1636363636363637,0.890419,0.0955748,0.0460311,90,0.0191926,0.0818769,0.0421264,0.494593,18
65,0.7626262626262627,0.6510416666666667,0.43457943925233644,0.5217391304347826,0.2060314918601548,0.125,0.09090909090909094,0.745765,0.0412158,0.0611455,47,0.0298179,0.312213,0.0403902,0.407726,66
66,0.7626262626262627,0.5221354166666667,0.3551401869158879,0.5333333333333333,0.20629837203095813,0.125,0.09090909090909094,0.760122,0.0918678,0.0483899,56,0.0509904,0.421524,0.0694371,0.00486701,9
67,0.5808080808080809,0.47395833333333337,0.4579439252336449,0.4492753623188406,0.6095543101147585,0.23124999999999996,0.17878787878787883,0.881763,0.0542066,0.0076207,52,0.00243128,0.176552,0.0682513,0.22623,64
68,0.7626262626262627,0.40625,0.43457943925233644,0.5391304347826087,0.4101948225246864,0.125,0.13737373737373737,0.809594,0.0215946,0.048826,78,0.0824704,0.295409,0.0796001,0.0914558,62
69,0.13131313131313127,0.20052083333333337,0.3691588785046729,0.1681159420289855,0.3682946357085669,0.49375,0.11515151515151512,0.990513,0.0341848,0.0358859,68,0.0264756,0.204077,0.0355258,0.308518,53
70,0.23737373737373735,0.29036458333333337,0.42056074766355145,0.5304347826086957,0.10408326661329059,0.4375,0.24343434343434345,0.925952,0.0910247,0.05853,57,0.042583,0.112159,0.0126174,0.198215,68
71,0.5909090909090908,0.5169270833333333,0.4439252336448598,0.48405797101449277,0.5541766746730719,0.23124999999999996,0.17575757575757578,0.849776,0.0676968,0.0283456,82,0.0947743,0.0104423,0.0987423,0.254488,37
72,0.16161616161616166,0.1875,0.5,0.4434782608695652,0.5177475313584201,0.625,0.28686868686868683,0.943032,0.0237074,0.054829,14,0.0654276,0.441421,0.0261287,0.371709,69
73,0.1717171717171717,0.26692708333333337,0.3457943925233645,0.19130434782608696,0.39685081398452093,0.58125,0.048484848484848464,0.985195,0.0425317,0.0720175,74,0.0897694,0.145415,0.0833869,0.356362,15
74,0.1515151515151515,0.18619791666666663,0.44859813084112155,0.44637681159420295,0.6227648785695223,0.60625,0.28181818181818186,0.948682,0.0292931,0.0343318,58,0.0846403,0.356884,0.070488,0.0828814,19
75,0.5757575757575757,0.41015625,0.4392523364485982,0.4869565217391304,0.5125433680277556,0.125,0.18181818181818177,0.835886,0.0157319,0.0800385,68,0.0845496,0.121264,0.0356735,0.196056,51
76,0.30808080808080807,0.21875,0.44859813084112155,0.4492753623188406,0.10234854550306915,0.63125,0.26969696969696966,0.958805,0.0625057,0.00338157,45,0.0748439,0.117156,0.0743351,0.142666,7
77,0.2777777777777778,0.40494791666666663,0.5420560747663552,0.45507246376811594,0.5900720576461169,0.41874999999999996,0.18787878787878787,0.897159,0.0176992,0.00482509,34,0.0150937,0.169602,0.0947674,0.138225,18
78,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.709924,0.0757908,0.0458211,25,0.0357562,0.128589,0.0277711,0.0120959,81
79,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5304347826086957,0.20709901254336804,0.125,0.09090909090909094,0.725239,0.0409024,0.0829544,56,0.0888474,0.27959,0.0388071,0.122645,70
80,0.5404040404040404,0.44140625,0.4532710280373832,0.5217391304347826,0.5345609821190286,0.125,0.18080808080808086,0.848906,0.0022324,0.0455867,67,0.0782408,0.136016,0.0490332,0.324067,3
81,0.7626262626262627,0.5572916666666667,0.4392523364485982,0.5391304347826087,0.4077929009874567,0.125,0.12929292929292935,0.829057,0.0561676,0.0163258,65,0.0237587,0.125385,0.0975532,0.341948,4
82,0.06565656565656564,0.06640625,0.2990654205607477,0.22318840579710142,0.30410995463037094,0.4625,0.1636363636363637,0.986618,0.00995931,0.007208,50,0.0693351,0.211632,0.0941733,0.271418,1
83,0.4797979797979798,0.6119791666666667,0.5093457943925234,0.49275362318840576,0.5338937816920203,0.25,0.18787878787878787,0.888328,0.0743798,0.00742412,50,0.0225691,0.223234,0.0528251,0.281815,73
84,0.24242424242424243,0.28125,0.5046728971962617,0.3188405797101449,0.5497731518548172,0.575,0.30101010101010106,0.934575,0.0269736,0.0946227,31,0.0139343,0.407807,0.0870532,0.465339,94
85,0.31818181818181823,0.34505208333333337,0.397196261682243,0.3826086956521739,0.1323725647184414,0.35624999999999996,0.03434343434343434,0.98755,0.0890151,0.0656875,38,0.0100426,0.278087,0.0279971,0.480884,46
86,0.7626262626262627,0.6875,0.485981308411215,0.527536231884058,0.40539097945022684,0.25,0.13030303030303025,0.837213,0.00534785,0.0751605,13,0.00677397,0.313471,0.0318042,0.489952,61
87,0.6111111111111112,0.41536458333333337,0.4719626168224299,0.5043478260869565,0.5884707766212971,0.125,0.14141414141414144,0.837588,0.0349957,0.0936149,70,0.0688619,0.292263,0.0731239,0.323477,77
88,0.7626262626262627,0.5403645833333333,0.3551401869158879,0.5217391304347826,0.4001868161195623,0.125,0.09090909090909094,0.789147,0.077394,0.0930171,84,0.00616977,0.047845,0.0733359,0.16814,91
89,0.33333333333333337,0.328125,0.5046728971962617,0.4347826086956522,0.5736589271417134,0.33125000000000004,0.1777777777777778,0.886465,0.0462182,0.00212665,89,0.0435484,0.258497,0.0363061,0.320311,20
90,0.7626262626262627,0.5442708333333333,0.3551401869158879,0.5246376811594202,0.2060314918601548,0.125,0.09090909090909094,0.743556,0.0956552,0.0506716,41,0.0735829,0.102849,0.0641873,0.131385,99
91,0.4040404040404041,0.37369791666666663,0.4392523364485982,0.45507246376811594,0.5160128102481986,0.24375000000000002,0.18888888888888888,0.862533,0.0838501,0.0355131,76,0.0415105,0.0700199,0.0608581,0.233204,57
92,0.7626262626262627,0.5533854166666667,0.43457943925233644,0.5304347826086957,0.40058713637576726,0.125,0.13636363636363635,0.817408,0.0220346,0.0201665,34,0.0473837,0.427478,0.0241785,0.139587,63
93,0.43434343434343436,0.39713541666666663,0.4532710280373832,0.47536231884057967,0.6782759540966106,0.23750000000000004,0.18484848484848482,0.884713,0.0365146,0.0545816,34,0.0555508,0.0266135,0.0148215,0.100439,13
94,0.7626262626262627,0.51953125,0.43457943925233644,0.5391304347826087,0.40846010141446487,0.125,0.09090909090909094,0.821009,0.045206,0.0467391,97,0.00372282,0.252961,0.0406379,0.451334,14
95,0.31313131313131315,0.30208333333333337,0.4252336448598131,0.47246376811594204,0.06631972244462236,0.45625000000000004,0.19898989898989894,0.960382,0.0986509,0.0508916,25,0.0528198,0.444063,0.0473412,0.136201,6
96,0.31818181818181823,0.390625,0.43457943925233644,0.3913043478260869,0.547104350146784,0.41874999999999996,0.1515151515151515,0.892189,0.0161726,0.0987597,65,0.0705994,0.351711,0.0741748,0.421527,12
97,0.5808080808080809,0.42057291666666663,0.4158878504672897,0.536231884057971,0.5017347211102214,0.24375000000000002,0.18181818181818177,0.841582,0.0382238,0.0790436,12,0.0321339,0.181546,0.0853642,0.15045,41
98,0.5404040404040404,0.42317708333333337,0.4532710280373832,0.44637681159420295,0.600880704563651,0.23124999999999996,0.18181818181818177,0.851308,0.0126077,0.042384,61,0.0282878,0.144611,0.0163487,0.0500098,34
99,0.4191919191919192,0.27473958333333337,0.485981308411215,0.4405797101449276,0.3944488924472912,0.42500000000000004,0.2727272727272727,0.956878,0.069624,0.0512589,16,0.00278677,0.162438,0.0555069,0.444972,93
100,0.5858585858585859,0.43359375,0.4299065420560748,0.4695652173913043,0.3462770216172938,0.125,0.1444444444444445,0.83505,0.0566067,0.0121899,26,0.00571806,0.309068,0.0205743,0.374807,78
101,0.7626262626262627,0.50390625,0.3551401869158879,0.5159420289855072,0.37856952228449425,0.125,0.09090909090909094,0.784454,0.00745933,0.0837592,21,0.0546933,0.186529,0.0291725,0.0658417,84
102,0.7626262626262627,0.5403645833333333,0.4392523364485982,0.5217391304347826,0.3285294902588738,0.125,0.18181818181818177,0.818447,0.0398736,0.0641571,29,0.0499822,0.345412,0.0547743,0.217732,35
103,0.7626262626262627,0.56640625,0.3551401869158879,0.5391304347826087,0.3765679210034695,0.125,0.09090909090909094,0.784317,0.0648673,0.0570127,12,0.0907526,0.25682,0.0290693,0.256784,49
104,0.7626262626262627,0.5286458333333333,0.3551401869158879,0.5304347826086957,0.2068321323725647,0.125,0.09090909090909094,0.773163,0.0118132,0.0576758,76,0.00780536,0.25579,0.0854678,0.275708,5
105,0.7626262626262627,0.57421875,0.3551401869158879,0.5217391304347826,0.20509741126234315,0.125,0.09090909090909094,0.762347,0.00448357,0.0817139,10,0.0361007,0.214683,0.0229233,0.0134612,38
106,0.5808080808080809,0.37630208333333337,0.4252336448598131,0.4521739130434783,0.5435014678409394,0.33125000000000004,0.1656565656565656,0.870341,0.0184247,0.0389093,35,0.0763884,0.301317,0.0408785,0.0357778,82
107,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.705603,0.0391272,0.0738761,26,0.0127411,0.0688387,0.0619081,0.339085,78
108,0.2828282828282829,0.328125,0.5233644859813085,0.4695652173913043,0.562583400053376,0.50625,0.24747474747474751,0.91476,0.054625,0.0448948,86,0.031706,0.10694,0.0938998,0.287769,41
109,0.7626262626262627,0.5026041666666667,0.3551401869158879,0.5246376811594202,0.2060314918601548,0.125,0.09090909090909094,0.741409,0.0549645,0.0665535,44,0.0942788,0.0221149,0.0445827,0.408973,65
110,0.7626262626262627,0.5455729166666667,0.3551401869158879,0.5304347826086957,0.2066986922871631,0.125,0.09090909090909094,0.777351,0.0619939,0.05838,63,0.0155914,0.48264,0.0758178,0.380907,50
111,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.70513,0.0291086,0.0717889,55,0.0894323,0.354718,0.0466309,0.12676,45
112,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700943,0.00269378,0.0299576,88,0.0239156,0.391375,0.0425839,0.262515,28
113,0.7626262626262627,0.5286458333333333,0.3551401869158879,0.5159420289855072,0.20563117160394984,0.125,0.09090909090909094,0.767828,0.0749331,0.0984561,94,0.0616267,0.00634946,0.0233489,0.169397,56
114,0.2777777777777778,0.30078125,0.4672897196261683,0.48115942028985503,0.10408326661329059,0.34375,0.19494949494949498,0.906528,0.0820864,0.0587388,85,0.0940521,0.486592,0.0728794,0.312392,96
115,0.7626262626262627,0.7200520833333333,0.3551401869158879,0.5130434782608695,0.2288497464638377,0.125,0.09090909090909094,0.774163,0.0241367,0.0253677,25,0.0356041,0.307026,0.0114862,0.00186695,99
116,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.721558,0.0035939,0.0227001,14,0.0465712,0.397776,0.0259004,0.154979,83
117,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5391304347826087,0.20629837203095813,0.125,0.09090909090909094,0.749478,0.0279354,0.0361567,78,0.0524535,0.0863271,0.079093,0.304014,11
118,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.700201,0.0401443,0.0957532,73,0.0828446,0.498911,0.0756782,0.453204,78
119,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.72051,0.044126,0.0173252,98,0.0304485,0.329801,0.048848,0.231081,75
120,0.398989898989899,0.40234375,0.48130841121495327,0.44637681159420295,0.617827595409661,0.33125000000000004,0.18585858585858583,0.882965,0.0143845,0.0769182,3,0.0756583,0.472346,0.0886074,0.0922517,62
121,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.701483,0.0194512,0.0501132,94,0.0585537,0.130319,0.0301901,0.491055,18
122,0.40909090909090906,0.36328125,0.42056074766355145,0.4869565217391304,0.5358953829730451,0.375,0.24343434343434345,0.896644,0.0295397,0.0758969,75,0.0517467,0.435758,0.0810703,0.366196,35
123,0.1767676767676768,0.265625,0.46261682242990654,0.43768115942028984,0.10274886575927411,0.63125,0.2707070707070707,0.941144,0.0571118,0.0778567,82,0.0273107,0.405915,0.0897943,0.185921,28
124,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5246376811594202,0.20656525220176136,0.125,0.09090909090909094,0.742404,0.0218183,0.0167011,33,0.0923876,0.157503,0.0706633,0.499875,58
125,0.7626262626262627,0.5611979166666667,0.3551401869158879,0.5246376811594202,0.20589805177475318,0.125,0.09090909090909094,0.759257,0.00165331,0.0269483,73,0.0314154,0.207564,0.0294982,0.32135,79
126,0.4191919191919192,0.3671875,0.4392523364485982,0.4782608695652174,0.5721910862022952,0.43125,0.19191919191919193,0.90621,0.0205924,0.0326063,2,0.0583357,0.355894,0.0413969,0.0673815,72
127,0.5858585858585859,0.4609375,0.43457943925233644,0.5217391304347826,0.3712303175874032,0.125,0.18181818181818177,0.827416,0.0922918,0.0818689,20,0.0652207,0.395651,0.0141459,0.426517,85
128,0.7626262626262627,0.5299479166666667,0.35046728971962615,0.5449275362318841,0.38137176407792905,0.125,0.09090909090909094,0.812258,0.0708272,0.0820359,4,0.0431324,0.28763,0.0804421,0.372006,99
129,0.11111111111111116,0.25390625,0.28037383177570097,0.3971014492753623,0.10821990926074188,0.11250000000000004,0.012121212121212088,0.992448,0.0896793,0.0535528,51,0.0657548,0.398685,0.0999068,0.402882,85
130,0.7626262626262627,0.42838541666666663,0.3551401869158879,0.527536231884058,0.39498265278889777,0.125,0.09090909090909094,0.790076,0.0120562,0.0368858,2,0.0969311,0.455963,0.0256767,0.376322,24
