max_value,0.7626262626262627,0.6510416666666667,0.4252336448598131,0.5797101449275363,0.11942887643448097,0.7125,0.12222222222222223
clusters_found,1,1,3,1,10,15,12
index_set,1,3,116,3,142,271,7
mean_value,0.5160505050505051,0.4296458333333334,0.33881308411214955,0.4803710144927536,0.09710248198558846,0.29719999999999996,0.09486060606060606

experiment,breast_CE,diabetes_CE,glass_CE,liver_CE,pendigits_CE,shape_CE,vowel_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs
42,0.5353535353535354,0.3984375,0.36448598130841126,0.5014492753623188,0.11395783293301309,0.36875,0.09999999999999998,0.885645,0.0751444,0.19099,30,0.00120474,0.335986,0.0628095,0.426359,62
43,0.23232323232323238,0.20182291666666663,0.32242990654205606,0.42028985507246375,0.06631972244462236,0.63125,0.10808080808080811,0.949169,0.0990785,0.13699,77,0.00266674,0.529423,0.0898651,0.175307,14
44,0.18181818181818177,0.11848958333333337,0.23364485981308414,0.33913043478260874,0.07112356551908194,0.66875,0.11111111111111116,0.950257,0.0137477,0.212344,51,0.00381907,0.994969,0.0486782,0.33434,19
45,0.11616161616161613,0.07942708333333337,0.23831775700934577,0.23188405797101452,0.05070723245262876,0.675,0.08989898989898992,0.972518,0.0220273,0.200714,70,0.00631639,0.90425,0.0944891,0.236802,51
46,0.303030303030303,0.22916666666666663,0.36448598130841126,0.48985507246376814,0.09580998131838803,0.4125,0.10404040404040404,0.909185,0.0816799,0.414011,37,0.00916537,0.127218,0.0731816,0.246924,22
47,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.70942,0.026786,0.0774546,4,0.00308995,0.750268,0.0468359,0.451717,64
48,0.303030303030303,0.42838541666666663,0.40654205607476634,0.5449275362318841,0.11676007472644778,0.25,0.10505050505050506,0.879134,0.0903032,0.267054,16,0.00685942,0.414007,0.0347566,0.0509094,71
49,0.7626262626262627,0.5625,0.35046728971962615,0.527536231884058,0.1076861489191353,0.125,0.09090909090909094,0.809167,0.0763556,0.439399,84,0.00213128,0.393778,0.0435265,0.0789764,82
50,0.28787878787878785,0.33072916666666663,0.3411214953271028,0.42898550724637685,0.11115559113957829,0.36875,0.10404040404040404,0.90819,0.0535987,0.478518,83,0.00434724,0.0641478,0.0423798,0.347567,63
51,0.4444444444444444,0.5611979166666667,0.37850467289719625,0.5101449275362319,0.11515879370162796,0.23124999999999996,0.09999999999999998,0.866435,0.0286818,0.274215,45,0.00507823,0.0787106,0.0522024,0.0873183,67
52,0.31818181818181823,0.27734375,0.2710280373831776,0.4231884057971015,0.08740325593808385,0.5875,0.11515151515151512,0.941544,0.0885393,0.292348,96,0.0023228,0.797502,0.0584295,0.416447,82
53,0.7626262626262627,0.53515625,0.3457943925233645,0.5478260869565217,0.11662663464104617,0.125,0.09797979797979794,0.832632,0.042513,0.256764,6,0.00546159,0.479083,0.0909567,0.291434,42
54,0.7626262626262627,0.54296875,0.3551401869158879,0.5391304347826087,0.11315719242060318,0.125,0.09090909090909094,0.795818,0.0602293,0.438709,58,0.004936,0.0158591,0.0193309,0.310925,46
55,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5797101449275363,0.10408326661329059,0.125,0.09090909090909094,0.740532,0.0542638,0.128834,98,0.00241614,0.383528,0.0551676,0.488536,92
56,0.7626262626262627,0.5455729166666667,0.39252336448598135,0.5449275362318841,0.10741926874833196,0.125,0.09090909090909094,0.779613,0.0181526,0.164768,76,0.00838791,0.588021,0.0193841,0.144526,97
57,0.7626262626262627,0.5546875,0.37850467289719625,0.5681159420289855,0.11689351481184951,0.25,0.10202020202020201,0.840773,0.0504986,0.171578,54,0.00244108,0.132573,0.0961215,0.195752,86
58,0.28787878787878785,0.34635416666666663,0.2757009345794392,0.3884057971014493,0.11102215105417668,0.40625,0.10606060606060608,0.905845,0.0755731,0.352321,12,0.00770094,0.982902,0.0142726,0.317212,95
59,0.23232323232323238,0.21354166666666663,0.2850467289719626,0.42028985507246375,0.05791299706431807,0.61875,0.09090909090909094,0.975971,0.0862859,0.375098,9,0.0035341,0.238418,0.0976386,0.0096027,5
60,0.7626262626262627,0.6510416666666667,0.3551401869158879,0.5449275362318841,0.1076861489191353,0.125,0.09090909090909094,0.74429,0.0515649,0.462401,66,0.00792853,0.813424,0.0109288,0.402611,80
61,0.7626262626262627,0.5338541666666667,0.3551401869158879,0.5594202898550724,0.10715238857752873,0.125,0.09090909090909094,0.773719,0.076859,0.401177,79,0.00583124,0.641094,0.0836407,0.11493,46
62,0.7626262626262627,0.53515625,0.3598130841121495,0.5681159420289855,0.11369095276220975,0.125,0.09090909090909094,0.813352,0.0406693,0.442268,60,0.00273674,0.103781,0.0792412,0.323806,17
