max_value,0.9423744154472771,0.999313775947847,0.9957569585879158,1.0,1.0,0.9978597722797705,0.9987044865675713,0.9974672857745884,1.0,0.9966224774128177,1.0,0.9978889963937022,1.0,0.9988604421484464,1.0,1.0,0.9736596009975063,0.9450832072617247,0.9541171018075081,0.7454545454545455,0.6680868609125894,0.6185867895545315
clusters_found,10,10,10,10,10,10,10,10,10,11,42,10,10,10,10,10,10,10,10,8,9,8
index_set,87,256,54,54,43,9,6,11,49,95,38,407,54,54,95,95,256,34,238,423,316,81
mean_value,0.6777275428865657,0.7164485649525084,0.7330434097981445,0.7624722402386697,0.7889816528779316,0.8007810595936847,0.8076632085759942,0.7814935196767288,0.6506790230785836,0.48033846100220007,0.2886328058813257,0.7518331077209098,0.7792303094363442,0.7570665419972017,0.7551438917150113,0.7561956163009023,0.6689085827138048,0.6159369511254603,0.49180970638521665,0.3691272470718319,0.2607806148552431,0.18564920581742975

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs,push_rate,supervision_rate
30,0.654547359597653,0.5444763271162123,0.6201621482813016,0.8399768501772409,0.8676717906352345,0.6494968294123546,0.7425978503346178,0.8648074952422778,0.9254692531218095,0.9184856620364966,0.8844457732266986,0.6972099311701081,0.9338716068951852,0.5699923169794754,0.5886014394086754,0.700156853485352,0.6072122861586314,0.5379373848987108,0.3342465753424657,0.4384131838260279,0.2996780128794848,0.34308557371287995,0.984185,0.00490836,0.350465,68,0.00768958,0.0222359,0.0361571,0.442529,82,12.6038,0.370691
31,0.8548607941579187,0.8578680203045685,0.7888209310227658,0.9897706930355469,0.793528871970907,0.8951288417087578,0.8964271103231966,0.8945943659588868,0.8202475835170426,0.0,0.0,0.8711619506321493,0.8898112409453814,0.997345065614807,0.9960553429496615,0.730349529063185,0.8546007604562738,0.6802139037433155,0.486448378505405,0.2954761151534324,0.2283650070676928,0.09987277353689572,0.989675,0.0545414,0.33761,74,0.00512548,0.0258432,0.0384612,0.155324,26,9.33034,0.327128
32,0.3853137942019752,0.12863105886361703,0.2575421851031191,0.46576522263370945,0.2661180631120783,0.36075840768702816,0.2624655788443595,0.3332204824375794,0.0,0.0,0.0,0.22661965623622737,0.21397125125974648,0.24064496501369026,0.11996098829648894,0.3455544046443283,0.24647775842963437,0.3388614256099506,0.3011841695232159,0.19784571519087601,0.004776309504855969,0.0,0.986226,0.0958837,0.0656271,20,0.00865754,0.0529862,0.0448243,0.356952,80,8.00246,0.101272
33,0.8416868768526004,0.908169628936701,0.8774721643194875,0.9337729703647111,0.8756811481999821,0.8751013543950269,0.962099316868103,0.8679203702343348,0.9483722989014527,0.9547807798090924,0.9834199044255142,0.9100754051018771,0.7827043633495246,0.8098552510009239,0.8854810007327542,0.9576019007635349,0.7416879795396419,0.6509197779470992,0.42655100886290775,0.37081316075486614,0.3072663687585001,0.2969851814001022,0.987598,0.0108087,0.198463,92,0.00632418,0.015875,0.0394738,0.129006,49,5.05126,0.377153
34,0.8733291886851103,0.8648763853367434,0.891580552261562,0.7397130830684648,0.7151759406644767,0.9978597722797705,0.9987044865675713,0.8726195514176893,0.9262243219302315,0.796374724716246,0.0,0.8569066063190878,0.8659001801419943,0.8657442603010491,0.8664795390751957,0.867015000842744,0.8738724727838258,0.9450832072617247,0.4862472336389504,0.24744376278118607,0.09965954812751465,0.041719143576826156,0.995036,0.0422333,0.393261,12,0.000859364,0.00611882,0.022635,0.260891,86,11.5724,0.0433557
35,0.7243738404452691,0.6567732994572122,0.7949146418571041,0.8304545291992991,0.8607743909615159,0.8679587666595505,0.8220501808318263,0.8257413204826058,0.9403878381613598,0.8729383921307595,0.9981863427390443,0.8315619731730558,0.8440256077360433,0.6381904669449567,0.604592155811668,0.8702752562839353,0.8499651081646895,0.8055478502080444,0.5874861572535991,0.34019412934159743,0.2844472204871955,0.17041082288693066,0.991712,0.0125697,0.172814,63,0.000466957,0.0970704,0.0236126,0.153132,12,5.88805,0.337245
36,0.7304832713754648,0.8229681091487403,0.7359891964888589,0.8438764093295464,0.7420877478945939,0.7372656450646349,0.9209736806218465,0.8449978894048121,0.5366598778004074,0.0,0.0,0.8109986801583811,0.839805053769137,0.7318983875874658,0.734365764274737,0.8098311697695142,0.7304832713754648,0.730030959752322,0.6612377850162867,0.5538678358910116,0.3896371414989701,0.0,0.991076,0.0744597,0.150573,9,0.00963741,0.0683101,0.0405436,0.233348,62,5.39279,0.241937
37,0.48248965297675894,0.5310142497904442,0.5586782490206097,0.507191456377573,0.6404039717083787,0.6338366506520248,0.8432428746761216,0.5397376216673719,2.1210707164975862E-4,7.621305783723775E-4,0.0,0.6003525782282944,0.6526812708852703,0.7318983875874658,0.6540371202269772,0.5977404668417122,0.6500238511687073,0.5615195324515534,0.39399654251139404,0.19428023645949832,0.008285532186105837,0.004779353194201086,0.98658,0.0899623,0.206519,57,0.00104108,0.0515941,0.0203861,0.225521,39,13.9476,0.163345
38,0.795492168597988,0.8008496683312216,0.8867002518891688,0.9608970910746059,0.9658434051497635,0.8735273839143859,0.8758072231523559,0.9588540821295244,0.875125320262894,0.9959497088853261,1.0,0.8634599284572646,0.8698039215686275,0.7412126166248556,0.7991308660636263,0.7947353307169522,0.8817219477769936,0.5587049973132725,0.5348685922456414,0.5478887744593203,0.24093762008453956,0.3747707069281784,0.994778,0.0113256,0.287814,58,0.00800747,0.0233612,0.0428547,0.187803,59,8.54635,0.346123
39,0.04737091425864515,0.023985860966167283,0.009320454160311797,0.23322711222116954,0.2661180631120783,0.2073610157858614,0.2624655788443595,0.07851414098775855,0.06958871716915804,0.007099391480730244,0.0,0.06669884593444209,0.3890627486341697,0.19995436568299363,0.07363459037711317,0.07553512046963351,0.016162256377753148,0.014256296530967827,0.20157977883096367,0.008234362628661951,0.003183699458771061,0.0012781594503914473,0.981892,0.0968905,0.0754489,72,0.00961068,0.0871308,0.046557,0.331308,41,10.6769,0.120811
40,0.8248678802113917,0.8525368248772505,0.8760619690154923,0.9146054936135675,0.9950935607214157,0.9978597722797705,0.8964271103231966,0.8941405259152786,0.9922532839339845,0.8168262306193341,0.0,0.960382629306696,0.8575851393188855,0.9932013899380571,0.890131888836552,0.8865660178095672,0.7583953806412399,0.8268098881695115,0.4917854928704277,0.3926933417681481,0.2970750988142292,0.39149132237751494,0.983926,0.0468069,0.344837,80,0.00106392,0.0672204,0.0328343,0.10397,78,8.44216,0.259027
41,0.6232091690544412,0.4812061131763734,0.735796998453242,0.6329072524597312,0.530849489151233,0.8735273839143859,0.5655867474997104,0.5498929535511496,0.8574859014007641,0.8821607658410576,0.9626977992921938,0.6157060675132964,0.5098505848150903,0.536559984492486,0.4184283585504146,0.7580206336163609,0.6929115940380021,0.5639104531503882,0.4768703597944032,0.4579492617668651,0.3194056919642857,0.2855796418473139,0.986324,0.00826613,0.130994,80,0.00523718,0.0853201,0.0213148,0.169447,10,12.2502,0.329337
42,0.6527223375379212,0.8872423777891331,0.7898859186105909,0.8171367061356297,0.6149007072905333,0.7489940929714922,0.6243144216107963,0.9204727733220768,0.8204214900563965,0.5143147552092157,0.0,0.7725192158217462,0.6780244820094324,0.6782727687395469,0.7062821346256132,0.8891269287244542,0.7223814071951608,0.6045699777848302,0.5194683346364347,0.45894541518478427,6.396929473853064E-4,0.03913523749408232,0.992897,0.0567588,0.308651,52,0.00357049,0.0553843,0.0349776,0.0210197,47,5.53561,0.0538673
43,0.745609871855719,0.7389183638541845,0.891580552261562,0.8929645219482862,1.0,0.8945607412491421,0.9987044865675713,0.8726195514176893,0.9241344195519349,0.0,0.0,0.7514586780458068,0.7386730962853054,0.7580963965333739,0.8936044449698546,0.8671402769416015,0.8088304368248004,0.5570300157977883,0.3891273247496424,0.1820584577114428,0.08463704630788482,0.0,0.995828,0.0540707,0.248557,82,0.0072763,0.00794976,0.0442202,0.498839,36,11.9375,0.108998
44,0.6336285074149152,0.6988602279544092,0.9074083621178533,0.6868991628952583,0.9455036491656753,0.9597049088543811,0.6589832033593281,0.7211743880852103,0.9847902390105299,0.9779195492771035,0.8633603651330535,0.787901937634558,0.8353493730338074,0.7947051890356311,0.6691518921003451,0.7667288476811407,0.7769774751178627,0.6315061202767429,0.7126076742364917,0.5468858532067609,0.5009578544061303,0.5743674367436744,0.980492,0.0179465,0.40442,85,0.00254446,0.0962701,0.0362296,0.332959,58,12.8354,0.252653
45,0.7567097415506958,0.7888144085584671,0.8115676892766677,0.9165614145879382,0.8615709137784548,0.7376561570493754,0.8032795875836349,0.783643961000199,0.9866041527126591,0.8910196840415646,0.9812994982792221,0.9532812368708512,0.8258898258679225,0.8621356676830267,0.9415627782724845,0.9476339397813135,0.7567097415506958,0.6025087394612378,0.5887673822060213,0.4196035242290749,0.37628966322756474,0.3379938565829891,0.981329,0.0225527,0.0208294,31,0.00525397,0.036004,0.0207736,0.372368,72,9.7544,0.147225
