max_value,0.9318317422434368,0.9955563151598017,0.9945753517545347,0.9974229018125591,1.0,0.9978597722797705,0.9987044865675713,0.9974672857745884,1.0,0.9966224774128177,0.9991978045176272,0.9905701562909281,0.9986228084114624,0.9986328421692238,0.9995864106351551,0.9997110174593619,0.9312760882528325,0.8536918869644485,0.8079087214754611,0.7478207677014834,0.7401662049861496,0.6797645125958379
clusters_found,10,10,10,10,10,10,10,10,10,16,58,10,10,10,10,10,10,9,8,8,8,9
index_set,49,85,85,14,85,7,7,49,313,158,143,85,248,85,248,248,49,301,401,370,264,264
mean_value,0.49412378793608547,0.5566026082908064,0.606669007990407,0.6729682531238881,0.7242381160544937,0.7415138435096482,0.7533099425221501,0.6619819484086049,0.487193021281944,0.3414858452092247,0.1760193727993228,0.692782210671803,0.7095889692905594,0.6965925102054364,0.6811357657360299,0.663645873851517,0.49488650253434424,0.4776241092379431,0.4204787099735181,0.37306819130453156,0.3261563317908511,0.2876375636377896

experiment,D05_CE,D10_CE,D15_CE,D20_CE,D25_CE,D50_CE,D75_CE,N10_CE,N30_CE,N50_CE,N70_CE,S1500_CE,S2500_CE,S3500_CE,S4500_CE,S5500_CE,i05_CE,i06_CE,i07_CE,i08_CE,i09_CE,i10_CE,a_t,lp,dsbeta,age_wins,e_b,e_n,epsilon_ds,minwd,epochs,push_rate,supervision_rate
20,0.48579916815210933,0.5573819936661137,0.5648269599434972,0.6352850141862265,0.6400774903986677,0.7072349511373901,0.7275709694697375,0.7371695178849145,0.06898325879605804,0.0708364145876309,0.0378168362627197,0.7320532017968819,0.7314609118798265,0.7315923518455164,0.5179500749757431,0.7163886394782855,0.5236508994003997,0.5374432677760967,0.4539503904455673,0.45176497642865354,0.38902875314694585,0.27418043890544563,0.953051,0.0914539,0.379979,57,0.00951703,0.0390545,0.0225718,0.235779,26,14.5543,0.242267
21,0.28014168085008506,0.33804369903954967,0.3828801392212312,0.5509763446983178,0.702196752626552,0.8286955891938872,0.664700142951147,0.6076424603990949,0.14168229692685042,0.07943016055884078,0.0470067321983938,0.6222235009782484,0.6440405834728248,0.6624178149482329,0.6237165662039853,0.5528138066956081,0.24313069199034798,0.22026113060146846,0.12543779734790972,0.16367302539067685,0.11601845748187212,0.08518535420374507,0.932422,0.00418952,0.104597,88,0.00568007,0.0341001,0.0118752,0.379884,49,8.69052,0.0792932
22,0.4439791403286979,0.511256418133146,0.6475240968287838,0.7020681311202692,0.7810991839480534,0.8356154563051115,0.7799859028076908,0.6424468050964408,0.5901479335061766,0.06819890803282436,0.0411119812059515,0.8231154320539795,0.8111608295327425,0.8392697561598366,0.8018959592368764,0.7472889859998382,0.4437337123904288,0.44320870799810697,0.4434535553626391,0.41564906276736413,0.3572130503144654,0.3871934604904632,0.931137,0.0611264,0.0808539,42,0.00343647,0.0392173,0.0424168,0.372208,21,8.68157,0.325913
23,0.6756894141568179,0.7026961819168829,0.6026956275647375,0.8390057085049498,0.706617329040319,0.8221535683552696,0.9060373623654584,0.8679203702343348,0.9020208205756277,0.9131914893617021,0.9420494113745648,0.8803445332505626,0.6680959637123924,0.8849104859335039,0.663971742543171,0.8691455729330235,0.632073228720875,0.6639321848509707,0.4261910742694466,0.4764621968616263,0.3970924195223261,0.3454642475987193,0.98728,0.0114702,0.0939458,22,0.00505848,0.0966505,0.0462079,0.264427,16,4.23832,0.073369
24,0.6242312423124231,0.7844589589926605,0.718173657581198,0.911810899952882,0.9432292000769773,0.9641823145007858,0.9726732410266626,0.9450487921932491,0.9124274099883856,0.784839886501824,0.1617053582131298,0.9102944716360427,0.9354934749168858,0.945389178500809,0.950743207170755,0.9472231095696618,0.5699262899262899,0.6334122421373013,0.4702984642132715,0.588705323399201,0.5245027680951404,0.4692606089103092,0.958947,0.0366494,0.410236,15,0.000707282,0.0492682,0.0172079,0.137331,39,13.7552,0.234574
25,0.45372330190494514,0.4983146824861804,0.5895938051895123,0.6255502878428716,0.6378662150719729,0.7497900282507444,0.7579676391272371,0.7041393985626531,0.07746452365716872,0.07321453725876881,0.04214374188090997,0.7270580001749628,0.7165656251619255,0.7226644638029438,0.7029833222525568,0.5962662860825929,0.4535487593768033,0.45372330190494514,0.400462707943153,0.3195134313228586,0.2932201568711722,0.3597446488922268,0.93796,0.0897038,0.298384,98,0.000866926,0.0511843,0.0460059,0.129502,9,4.35132,0.322085
26,0.5008914244963452,0.6217312413277831,0.7278253318446843,0.8316143818937115,0.8708578874115313,0.8867249904906809,0.8707567921051067,0.8346817159319626,0.7175647023188503,0.07087753134040498,0.044320516583504554,0.804527402700556,0.8723798065799824,0.8400100239859665,0.8229722373434949,0.8155483429378905,0.503261610359264,0.49928914163852856,0.4742966142107773,0.46921310791066584,0.4203636363636364,0.41485301701908195,0.94104,0.057093,0.302434,24,0.00768762,0.00561257,0.0293813,0.303942,98,13.7006,0.0457586
27,0.42084168336673344,0.6993216879764692,0.5102231296485343,0.7603549327134016,0.8861568131139637,0.8648424051759958,0.9531980433202816,0.8451661361279016,0.7246118370484242,0.6077285482583734,0.6951387868996917,0.8555161752507352,0.8151414920984932,0.8190752075254248,0.7837214958249852,0.7877379077401848,0.4551229355055676,0.3369899587904115,0.20900427209990147,0.2034978138663336,0.16931282560158767,0.15275916676818124,0.974661,0.00296221,0.389954,4,0.00255521,0.0708056,0.0454711,0.260836,54,8.11905,0.169459
28,0.27981988605035835,0.26063009972801454,0.25380688700467213,0.35634600334525146,0.3465554219991044,0.3724366225085153,0.41666824707466477,0.2765457865901383,0.10661696516220087,0.059224506692424406,0.029473454964052626,0.34749493845807755,0.45105028948753534,0.40497673982952953,0.3252421595374565,0.32156723322250014,0.21467094363565864,0.3134651019147622,0.21527275233467724,0.25214688803467733,0.1468314563848062,0.1489972037412014,0.900295,0.0112121,0.42263,84,0.00888099,0.00615819,0.0297346,0.420557,38,4.73249,0.153985
29,0.7161526997592571,0.91015625,0.9377197655833778,0.8529660238751148,0.9615799627243894,0.801452185153607,0.962099316868103,0.8684945604234049,0.9962800135272235,0.9946068930648015,0.8174449041627966,0.8321719357441502,0.9453916357436566,0.8671679197994988,0.954929020969153,0.9585748262405616,0.5870859889248772,0.6985907391429393,0.5375764637343432,0.41969657337169763,0.5031925010188834,0.37795918367346937,0.988313,0.0248464,0.349581,94,0.00451339,0.00463991,0.0475427,0.180483,76,9.46607,0.0886036
30,0.387225984997451,0.45281405472636815,0.5277509652509653,0.6448511166253101,0.787320625401585,0.8092196612052207,0.7922721863618334,0.6539484261950406,0.48157073349857704,0.41163851503929183,0.03620600477820746,0.7379963570127505,0.7133047937947696,0.7699425758818703,0.7028032169587652,0.6810735062277006,0.3864037877181825,0.40936908057700716,0.41068557228475366,0.36940424099629754,0.33672596647280195,0.34243603172228043,0.924531,0.0485078,0.249852,42,0.00674666,0.0929501,0.0108579,0.123555,4,7.75951,0.0675609
31,0.4583944819489286,0.5426681572573132,0.5200858906683368,0.7599319327181098,0.7966625128677467,0.711990715289231,0.783534383609276,0.7657657657657657,0.6592816381336019,0.7864472281449894,0.4552379486784903,0.7723992374727668,0.7695573198359084,0.7874704279339981,0.7345033809818415,0.8095674558290105,0.4620220397899564,0.48127889060092455,0.36212565006874287,0.3191478332987767,0.27838611028904015,0.3185989682324192,0.943227,0.016616,0.376351,75,0.00905812,0.00102887,0.0242065,0.00559109,79,14.8104,0.35413
32,0.4456340709017369,0.49619844136095803,0.6616668546295252,0.7228789986091795,0.8342221717916714,0.8002450980392157,0.8250204185090264,0.7659435773005469,0.618160835125636,0.6041907328969324,0.12291204730229122,0.7868406742794998,0.8218754086926195,0.8144394307532107,0.7752621727648009,0.7607406186925897,0.41724532621136967,0.44552806850618454,0.40999849872391536,0.4405774684196958,0.3999829176631363,0.3726648875333588,0.932828,0.0394829,0.418419,89,0.00108412,0.0923268,0.0121997,0.232719,80,5.123,0.0596014
33,0.633875225788523,0.7735641227380016,0.6782871875350297,0.8075744680851064,0.7380775466090246,0.9178091558685767,0.8186963043774718,0.8365231926452152,0.3329938900203666,0.06672265378962838,0.03341547972098069,0.8078001752848378,0.7335172121147828,0.811523697312911,0.734365764274737,0.7033170567435596,0.6882661996497372,0.6832989690721649,0.49127068468194934,0.49495721271393645,0.29573123747881025,0.2076959470115124,0.976349,0.0756727,0.370621,48,0.00183335,0.0605911,0.0366051,0.035774,47,4.64714,0.123361
34,0.524149794892153,0.5618302044539029,0.5007387782136852,0.635831684020308,0.6400774903986677,0.805380136143689,0.6381511572335632,0.8048407848182695,0.04574719078657974,0.07152644560153465,0.0446602684204489,0.7320532017968819,0.6275496688741722,0.7315923518455164,0.518141423653003,0.6335995784784509,0.5349818352279385,0.530185497470489,0.2650795969037535,0.24893995349473397,0.2827720986169573,0.2852384557153671,0.955089,0.0888792,0.186221,98,0.00413157,0.0935856,0.0310928,0.431074,47,11.5417,0.260839
35,0.4856348470806302,0.5477642276422765,0.6521916135160809,0.6944534282018111,0.7746141399054021,0.7729240456513184,0.71991770093582,0.724082407827918,0.04812224418427857,0.0732356372120152,0.043481125238816754,0.7299314948181979,0.8454837680661547,0.785693950177936,0.7709374206113981,0.7012443334258489,0.4828009828009828,0.48334529056062314,0.4836427033124808,0.44625550660792956,0.5003713527851459,0.2929758413629381,0.943892,0.0765638,0.39204,71,0.00725855,0.0573025,0.015907,0.148444,2,6.4143,0.380616
36,0.5387423088956096,0.7249662618083671,0.65364727144937,0.7225627676547149,0.8080044144378083,0.7314499659632403,0.8101970238028184,0.7388776541961577,0.7365100727593894,0.06747521036621495,0.04118364856619894,0.7320532017968819,0.7322742917659518,0.8086959815172519,0.7320076594491088,0.7958014815516058,0.5167985204972774,0.44159610254030857,0.46993805417223367,0.380389924576633,0.45154503616042074,0.2192860454334724,0.956486,0.0707682,0.199348,82,0.00164646,0.0744165,0.0234246,0.297927,100,12.3075,0.364573
37,0.7028315946348733,0.924163096937966,0.7083309831349767,0.7124194241512678,0.7166927101025885,0.6343514070006864,0.7409654984317469,0.9136618422153434,0.7151735509237729,0.12660907859078596,0.1270792873427341,0.8087925587925588,0.8100723986682873,0.7318983875874658,0.734365764274737,0.8094023060443396,0.7374732334047109,0.599826263211235,0.5403928518682617,0.49329428086943117,0.43353813876817027,0.29819089207735494,0.980383,0.0730061,0.449247,24,0.00481775,0.0627475,0.0405974,0.366868,2,13.3535,0.0102998
38,0.4021282364104649,0.47384690474253643,0.6167349942184379,0.7146990028314661,0.8021384539850527,0.8214235377026075,0.8015432183216132,0.6500687757909216,0.5310152501067759,0.5849960095770151,0.15103791602742733,0.7570254110612855,0.7718414803897486,0.8118555109601728,0.7618490081732826,0.7347433628318585,0.4165526675786594,0.39313149570718486,0.4066250263176363,0.3405151064883606,0.40647635279079675,0.3937808562375654,0.927088,0.0359282,0.386332,68,0.00235796,0.0384781,0.0113947,0.300365,30,11.6723,0.336835
39,0.5404446751449088,0.7273521882999313,0.755472572753026,0.7048931520155415,0.8763335121282556,0.9147126220296952,0.8967917057839095,0.8760937268278215,0.9165435171501906,0.9273620113926537,0.6791792222700531,0.7560813062312562,0.8377435623986313,0.85443202495451,0.8000472897085772,0.809756953926579,0.499240789578838,0.579767981438515,0.5161016949152543,0.39981968236354815,0.4715106208405506,0.4363383280111357,0.959682,0.020849,0.127803,54,0.0032373,0.0909839,0.0267078,0.193571,67,11.8786,0.370635
40,0.8509151879279028,0.8379783067188913,0.9289107029765674,0.5991109315013134,0.9015880802011159,0.9978597722797705,0.8962244828292483,0.8436272759728668,0.892718364588613,0.8931323566771107,0.8753821998181969,0.79877490670985,0.8514972223476808,0.738568700146051,0.7724300020437359,0.954256028319886,0.8124332977588047,0.8362851614823634,0.6013513513513513,0.5600475624256838,0.4213597503053331,0.3571527107187198,0.985439,0.0253632,0.140575,87,0.000741272,0.0688556,0.0189551,0.353766,63,10.5229,0.120745
41,0.5554655050146895,0.737766447135472,0.7565092304003835,0.903087812086801,0.855603867869427,0.954549176971583,0.9664159408814991,0.9382941550190598,0.7799725872772716,0.06811978321927292,0.050756485550931485,0.798292704391446,0.9301396220829838,0.8673986174263428,0.9454301601050602,0.9406766218757789,0.594273211567732,0.5420875420875421,0.4983970933960248,0.45987261146496816,0.4606002757450419,0.4913912801999445,0.956761,0.0541696,0.0328914,93,0.00705225,0.0982599,0.0312077,0.128251,13,11.2704,0.275779
42,0.5578832406671962,0.6619694300812546,0.6617414843221294,0.8002894854740324,0.7543801144088449,0.9336003203844614,0.8410404624277457,0.7719195086894028,0.8156710735792898,0.7313566936208445,0.413565619609107,0.8914820053433915,0.9137747188832881,0.8168996582789686,0.8417753010249776,0.8532289225962921,0.5060356057316544,0.4892352185089974,0.44582723279648606,0.33819476343592103,0.37232704402515726,0.2608943591693199,0.951665,0.0177214,0.261367,81,0.00455692,0.0520343,0.0448491,0.134572,21,5.90842,0.148791
43,0.644614543466375,0.7243792823988802,0.6698074559606719,0.7300415712225333,0.7146052943768431,0.6338366506520248,0.9159875671093529,0.8213523715739373,0.050481567585519804,0.06365712421499059,0.046781725888324854,0.8021322335804852,0.8921621552145189,0.6260267721326438,0.7339969869730896,0.6457252182231257,0.5878100461174125,0.6447908121410992,0.5096256684491979,0.45554499796389303,0.45519956557154495,0.3563631338952604,0.964435,0.0802138,0.271406,75,0.00367107,0.0778789,0.0425437,0.0227138,84,12.4478,0.202288
44,0.38040907193543894,0.37607334237200596,0.47929641218823105,0.5537797666613393,0.7140463761078062,0.7572765072765073,0.7681657270224204,0.5418353230516986,0.3837715680775956,0.2562192424037203,0.03197953309881674,0.646848457755923,0.6255436196706687,0.6803974332436349,0.6065517863949126,0.48185919602334126,0.3777986956229409,0.37805288299804884,0.36025696549732933,0.34650962012826836,0.33458470201783197,0.2671712285893132,0.915194,0.0418863,0.385019,72,0.00616235,0.0960124,0.040141,0.249768,3,5.75824,0.149927
45,0.5164528145695364,0.6932048078067357,0.7776354157462225,0.7209697344039531,0.764991110392759,0.9144112340158469,0.8447328685706943,0.8618230715944746,0.7083020848957552,0.06755593803786575,0.0892857142857143,0.8133129918098603,0.8406513811878715,0.8547905282331512,0.8470416853428956,0.8423297074183029,0.514589132900299,0.5054292153247286,0.46837160751565765,0.4733689282458653,0.3326977005047672,0.3781581092094539,0.947897,0.0543007,0.400854,63,0.00954066,0.0209735,0.0267505,0.459241,57,10.7599,0.0196563
46,0.36841442688991,0.4326673104062988,0.5814860087878688,0.6655393786541328,0.7740576963571278,0.6981898338384867,0.6897574758653167,0.45074774912253934,0.47433884796522163,0.4990697674418605,0.15457518259609548,0.7637159205654662,0.7220052083333333,0.6640739431284408,0.7112288224660529,0.663486127093722,0.3675943959288811,0.3764301302823887,0.38753101736972706,0.28878923766816145,0.2694024353252156,0.27344928565090065,0.921974,0.030679,0.291791,23,0.000452408,0.0734579,0.0382039,0.208719,75,14.6514,0.256349
